"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","EO","EO","10","[c]","27710","27070"
"Leaver CS","2023","30-39","Communications","G6/G7","G6","10","[c]","66940","65820"
"Leaver CS","2023","30-39","Communications","G6/G7","G7","25","[c]","56070","56430"
"Leaver CS","2023","30-39","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","SEO/HEO","HEO","45","[c]","35730","34670"
"Leaver CS","2023","30-39","Communications","SEO/HEO","SEO","50","[c]","43220","42310"
"Leaver CS","2023","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","AA/AO","AO","15","[c]","22720","21690"
"Leaver CS","2023","30-39","Counter Fraud","EO","EO","55","[c]","28800","28120"
"Leaver CS","2023","30-39","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Debt","AA/AO","AO","135","[c]","21610","21690"
"Leaver CS","2023","30-39","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Digital, Data & Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Digital, Data & Technology","AA/AO","AO","20","[c]","22590","21690"
"Leaver CS","2023","30-39","Digital, Data & Technology","EO","EO","75","[c]","28210","27570"
"Leaver CS","2023","30-39","Digital, Data & Technology","G6/G7","G6","45","[c]","69330","67860"
"Leaver CS","2023","30-39","Digital, Data & Technology","G6/G7","G7","200","[c]","56410","55190"
"Leaver CS","2023","30-39","Digital, Data & Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Digital, Data & Technology","SEO/HEO","HEO","115","[c]","34720","34290"
"Leaver CS","2023","30-39","Digital, Data & Technology","SEO/HEO","SEO","170","[c]","41330","40820"
"Leaver CS","2023","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","EO","EO","20","[c]","27300","26960"
"Leaver CS","2023","30-39","Finance","G6/G7","G6","10","[c]","69890","69310"
"Leaver CS","2023","30-39","Finance","G6/G7","G7","30","[c]","54320","53380"
"Leaver CS","2023","30-39","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","SEO/HEO","HEO","35","[c]","34280","33900"
"Leaver CS","2023","30-39","Finance","SEO/HEO","SEO","35","[c]","42890","42910"
"Leaver CS","2023","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Grants Management","AA/AO","AO","20","[c]","21630","21300"
"Leaver CS","2023","30-39","Grants Management","EO","EO","15","[c]","25140","25010"
"Leaver CS","2023","30-39","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","AA/AO","AO","50","[c]","22000","22170"
"Leaver CS","2023","30-39","Human Resources","EO","EO","55","[c]","27700","27140"
"Leaver CS","2023","30-39","Human Resources","G6/G7","G6","15","[c]","67740","65820"
"Leaver CS","2023","30-39","Human Resources","G6/G7","G7","35","[c]","53810","54540"
"Leaver CS","2023","30-39","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","SEO/HEO","HEO","60","[c]","36090","33950"
"Leaver CS","2023","30-39","Human Resources","SEO/HEO","SEO","35","[c]","40680","39960"
"Leaver CS","2023","30-39","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","AA/AO","AO","25","[c]","23310","24460"
"Leaver CS","2023","30-39","Legal","EO","EO","15","[c]","27670","27350"
"Leaver CS","2023","30-39","Legal","G6/G7","G6","30","[c]","68600","67610"
"Leaver CS","2023","30-39","Legal","G6/G7","G7","95","[c]","53590","52790"
"Leaver CS","2023","30-39","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","SEO/HEO","SEO","20","[c]","39010","38760"
"Leaver CS","2023","30-39","No function","AA/AO","AA","300","[c]","20170","19770"
"Leaver CS","2023","30-39","No function","AA/AO","AO","2160","[c]","22460","21780"
"Leaver CS","2023","30-39","No function","EO","EO","1425","[c]","28690","28120"
"Leaver CS","2023","30-39","No function","G6/G7","G6","140","[c]","66080","65490"
"Leaver CS","2023","30-39","No function","G6/G7","G7","405","[c]","54880","53910"
"Leaver CS","2023","30-39","No function","SCS level","SCS level","45","[c]","81690","78110"
"Leaver CS","2023","30-39","No function","SEO/HEO","HEO","590","[c]","33910","33570"
"Leaver CS","2023","30-39","No function","SEO/HEO","SEO","525","[c]","41360","41000"
"Leaver CS","2023","30-39","No function","Unknown","Unknown","395","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","EO","EO","20","[c]","27190","26940"
"Leaver CS","2023","30-39","Project Delivery","G6/G7","G6","20","[c]","69340","67180"
"Leaver CS","2023","30-39","Project Delivery","G6/G7","G7","65","[c]","53570","53030"
"Leaver CS","2023","30-39","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","SEO/HEO","HEO","70","[c]","33500","33280"
"Leaver CS","2023","30-39","Project Delivery","SEO/HEO","SEO","75","[c]","41210","41200"
"Leaver CS","2023","30-39","Project Delivery","Unknown","Unknown","40","[c]","37850","38790"
"Leaver CS","2023","30-39","Property","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","AA/AO","AO","25","[c]","22960","22520"
"Leaver CS","2023","30-39","Property","EO","EO","20","[c]","28230","26930"
"Leaver CS","2023","30-39","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","G6/G7","G7","15","[c]","54700","54700"
"Leaver CS","2023","30-39","Property","SEO/HEO","HEO","20","[c]","35150","34160"
"Leaver CS","2023","30-39","Property","SEO/HEO","SEO","25","[c]","44670","44620"
"Leaver CS","2023","30-39","Security","AA/AO","AA","30","[c]","23820","23710"
"Leaver CS","2023","30-39","Security","AA/AO","AO","65","[c]","31150","29840"
"Leaver CS","2023","30-39","Security","EO","EO","10","[c]","30820","29190"
"Leaver CS","2023","30-39","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","SEO/HEO","HEO","15","[c]","35160","33020"
"Leaver CS","2023","30-39","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","AA","30","[c]","23070","22460"
"Leaver CS","2023","30-39","Unknown","AA/AO","AO","35","[c]","26040","26220"
"Leaver CS","2023","30-39","Unknown","EO","EO","105","[c]","29090","29430"
"Leaver CS","2023","30-39","Unknown","G6/G7","G6","40","[c]","69100","68670"
"Leaver CS","2023","30-39","Unknown","G6/G7","G7","120","[c]","54640","54570"
"Leaver CS","2023","30-39","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","HEO","125","[c]","35690","34730"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","SEO","120","[c]","42760","41970"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","40-49","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","G6/G7","G6","15","[c]","79400","69380"
"Leaver CS","2023","40-49","Analysis","G6/G7","G7","25","[c]","51040","49400"
"Leaver CS","2023","40-49","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","SEO/HEO","HEO","15","[c]","32830","32500"
"Leaver CS","2023","40-49","Analysis","SEO/HEO","SEO","25","[c]","42540","40000"
"Leaver CS","2023","40-49","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","G6/G7","G6","25","[c]","76820","75000"
"Leaver CS","2023","40-49","Commercial","G6/G7","G7","45","[c]","62330","61710"
"Leaver CS","2023","40-49","Commercial","SCS level","SCS level","10","[c]","136690","126090"
"Leaver CS","2023","40-49","Commercial","SEO/HEO","HEO","10","[c]","35010","35130"
"Leaver CS","2023","40-49","Commercial","SEO/HEO","SEO","20","[c]","41850","41850"
"Leaver CS","2023","40-49","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","G6/G7","G7","25","[c]","55980","56100"
"Leaver CS","2023","40-49","Communications","SCS level","SCS level","10","[c]","97390","87770"
"Leaver CS","2023","40-49","Communications","SEO/HEO","HEO","15","[c]","34920","33930"
"Leaver CS","2023","40-49","Communications","SEO/HEO","SEO","30","[c]","43430","42870"
"Leaver CS","2023","40-49","Counter Fraud","AA/AO","AO","20","[c]","22420","21690"
"Leaver CS","2023","40-49","Counter Fraud","EO","EO","35","[c]","29130","28120"
"Leaver CS","2023","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","AA/AO","AO","95","[c]","21610","21690"
"Leaver CS","2023","40-49","Debt","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","EO","EO","30","[c]","27760","27520"
"Leaver CS","2023","40-49","Digital, Data & Technology","G6/G7","G6","50","[c]","71390","70600"
"Leaver CS","2023","40-49","Digital, Data & Technology","G6/G7","G7","145","[c]","58210","57300"
"Leaver CS","2023","40-49","Digital, Data & Technology","SCS level","SCS level","20","[c]","99650","95140"
"Leaver CS","2023","40-49","Digital, Data & Technology","SEO/HEO","HEO","70","[c]","34740","33850"
"Leaver CS","2023","40-49","Digital, Data & Technology","SEO/HEO","SEO","100","[c]","42870","41810"
"Leaver CS","2023","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","EO","EO","25","[c]","27400","27140"
"Leaver CS","2023","40-49","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","G6/G7","G7","25","[c]","57800","56030"
"Leaver CS","2023","40-49","Finance","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SEO/HEO","SEO","20","[c]","43690","43700"
"Leaver CS","2023","40-49","Grants Management","AA/AO","AO","20","[c]","21580","21300"
"Leaver CS","2023","40-49","Grants Management","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AA/AO","AO","30","[c]","21560","21380"
"Leaver CS","2023","40-49","Human Resources","EO","EO","40","[c]","27830","27470"
"Leaver CS","2023","40-49","Human Resources","G6/G7","G6","20","[c]","70440","66690"
"Leaver CS","2023","40-49","Human Resources","G6/G7","G7","25","[c]","56480","55660"
"Leaver CS","2023","40-49","Human Resources","SCS level","SCS level","15","[c]","88040","85000"
"Leaver CS","2023","40-49","Human Resources","SEO/HEO","HEO","60","[c]","38120","34460"
"Leaver CS","2023","40-49","Human Resources","SEO/HEO","SEO","20","[c]","41540","41510"
"Leaver CS","2023","40-49","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","AA/AO","AO","20","[c]","21810","22000"
"Leaver CS","2023","40-49","Legal","EO","EO","15","[c]","29120","28200"
"Leaver CS","2023","40-49","Legal","G6/G7","G6","45","[c]","69660","68280"
"Leaver CS","2023","40-49","Legal","G6/G7","G7","65","[c]","55550","54100"
"Leaver CS","2023","40-49","Legal","SCS level","SCS level","10","[c]","90100","89340"
"Leaver CS","2023","40-49","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SEO/HEO","SEO","20","[c]","40020","39210"
"Leaver CS","2023","40-49","No function","AA/AO","AA","225","[c]","20220","19770"
"Leaver CS","2023","40-49","No function","AA/AO","AO","1365","[c]","22430","21690"
"Leaver CS","2023","40-49","No function","EO","EO","1135","[c]","28520","27960"
"Leaver CS","2023","40-49","No function","G6/G7","G6","145","[c]","69230","66840"
"Leaver CS","2023","40-49","No function","G6/G7","G7","265","[c]","55970","53960"
"Leaver CS","2023","40-49","No function","SCS level","SCS level","105","[c]","88640","81800"
"Leaver CS","2023","40-49","No function","SEO/HEO","HEO","395","[c]","34300","33640"
"Leaver CS","2023","40-49","No function","SEO/HEO","SEO","325","[c]","42830","41660"
"Leaver CS","2023","40-49","No function","Unknown","Unknown","290","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","G6/G7","G6","30","[c]","68490","66710"
"Leaver CS","2023","40-49","Project Delivery","G6/G7","G7","50","[c]","52600","51960"
"Leaver CS","2023","40-49","Project Delivery","SCS level","SCS level","10","[c]","94110","92700"
"Leaver CS","2023","40-49","Project Delivery","SEO/HEO","HEO","30","[c]","33390","33910"
"Leaver CS","2023","40-49","Project Delivery","SEO/HEO","SEO","55","[c]","41800","41000"
"Leaver CS","2023","40-49","Project Delivery","Unknown","Unknown","15","[c]","44780","43180"
"Leaver CS","2023","40-49","Property","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","EO","EO","15","[c]","26020","26610"
"Leaver CS","2023","40-49","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SEO/HEO","SEO","20","[c]","42740","43890"
"Leaver CS","2023","40-49","Security","AA/AO","AA","35","[c]","23690","23710"
"Leaver CS","2023","40-49","Security","AA/AO","AO","35","[c]","34840","39070"
"Leaver CS","2023","40-49","Security","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA/AO","AA","20","[c]","22870","23340"
"Leaver CS","2023","40-49","Unknown","AA/AO","AO","20","[c]","26330","26410"
"Leaver CS","2023","40-49","Unknown","EO","EO","45","[c]","29330","29430"
"Leaver CS","2023","40-49","Unknown","G6/G7","G6","60","[c]","73300","71500"
"Leaver CS","2023","40-49","Unknown","G6/G7","G7","95","[c]","59040","58850"
"Leaver CS","2023","40-49","Unknown","SCS level","SCS level","30","[c]","95290","84200"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","HEO","55","[c]","35960","34730"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","SEO","60","[c]","43130","42540"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","25","[c]","34560","33690"
