"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Planning Inspectorate","SEO/HEO","125","115","36540","33450"
"In post","2023","White","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Queen Elizabeth II Centre","EO","5","5","[c]","[c]"
"In post","2023","White","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Queen Elizabeth II Centre","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Queen Elizabeth II Centre","SEO/HEO","20","20","[c]","[c]"
"In post","2023","White","Registers of Scotland","AA/AO","245","230","26250","26410"
"In post","2023","White","Registers of Scotland","EO","290","280","32260","32510"
"In post","2023","White","Registers of Scotland","G6/G7","60","60","65560","65100"
"In post","2023","White","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Registers of Scotland","SEO/HEO","340","330","41880","39590"
"In post","2023","White","Revenue Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","White","Revenue Scotland","EO","15","10","[c]","[c]"
"In post","2023","White","Revenue Scotland","G6/G7","15","15","[c]","[c]"
"In post","2023","White","Revenue Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Revenue Scotland","SEO/HEO","30","30","41560","38330"
"In post","2023","White","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Rural Payments Agency","AA/AO","955","870","22130","22150"
"In post","2023","White","Rural Payments Agency","EO","505","470","26070","25920"
"In post","2023","White","Rural Payments Agency","G6/G7","95","90","53420","50360"
"In post","2023","White","Rural Payments Agency","SCS level","10","10","[c]","[c]"
"In post","2023","White","Rural Payments Agency","SEO/HEO","385","360","33370","31500"
"In post","2023","White","Scottish Courts and Tribunals Service","AA/AO","355","320","23620","23190"
"In post","2023","White","Scottish Courts and Tribunals Service","EO","175","170","30760","31970"
"In post","2023","White","Scottish Courts and Tribunals Service","G6/G7","55","55","61950","63860"
"In post","2023","White","Scottish Courts and Tribunals Service","SCS level","5","5","[c]","[c]"
"In post","2023","White","Scottish Courts and Tribunals Service","SEO/HEO","165","160","40490","38170"
"In post","2023","White","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Fiscal Commission","G6/G7","5","5","[c]","[c]"
"In post","2023","White","Scottish Fiscal Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Fiscal Commission","SEO/HEO","10","10","[c]","[c]"
"In post","2023","White","Scottish Forestry","AA/AO","50","45","26590","26220"
"In post","2023","White","Scottish Forestry","EO","60","55","32860","32220"
"In post","2023","White","Scottish Forestry","G6/G7","20","20","[c]","[c]"
"In post","2023","White","Scottish Forestry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Forestry","SEO/HEO","80","75","42960","41500"
"In post","2023","White","Scottish Government (excl. agencies)","AA/AO","565","540","26620","26600"
"In post","2023","White","Scottish Government (excl. agencies)","EO","865","825","31230","31940"
"In post","2023","White","Scottish Government (excl. agencies)","G6/G7","1995","1900","67120","65280"
"In post","2023","White","Scottish Government (excl. agencies)","SCS level","175","170","91000","85200"
"In post","2023","White","Scottish Government (excl. agencies)","SEO/HEO","3145","3010","42560","42860"
"In post","2023","White","Scottish Housing Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Housing Regulator","G6/G7","20","20","[c]","[c]"
"In post","2023","White","Scottish Housing Regulator","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Housing Regulator","SEO/HEO","20","20","[c]","[c]"
"In post","2023","White","Scottish Prison Service","AA/AO","385","360","27470","28490"
"In post","2023","White","Scottish Prison Service","EO","750","705","36680","37060"
"In post","2023","White","Scottish Prison Service","G6/G7","80","75","64750","58050"
"In post","2023","White","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Prison Service","SEO/HEO","355","320","44420","42590"
"In post","2023","White","Scottish Public Pensions Agency","AA/AO","75","70","27530","27740"
"In post","2023","White","Scottish Public Pensions Agency","EO","65","60","30700","30440"
"In post","2023","White","Scottish Public Pensions Agency","G6/G7","15","10","[c]","[c]"
"In post","2023","White","Scottish Public Pensions Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Scottish Public Pensions Agency","SEO/HEO","50","45","39880","38330"
"In post","2023","White","Serious Fraud Office","AA/AO","5","5","[c]","[c]"
"In post","2023","White","Serious Fraud Office","EO","45","45","28320","27010"
"In post","2023","White","Serious Fraud Office","G6/G7","115","110","63680","61620"
"In post","2023","White","Serious Fraud Office","SCS level","15","15","[c]","[c]"
"In post","2023","White","Serious Fraud Office","SEO/HEO","115","115","39880","40000"
"In post","2023","White","Social Security Scotland","AA/AO","540","515","23740","23340"
"In post","2023","White","Social Security Scotland","EO","850","820","29690","29450"
"In post","2023","White","Social Security Scotland","G6/G7","160","155","65030","65280"
"In post","2023","White","Social Security Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Social Security Scotland","SEO/HEO","610","590","38790","37830"
"In post","2023","White","Standards and Testing Agency","EO","10","10","[c]","[c]"
"In post","2023","White","Standards and Testing Agency","G6/G7","30","25","[c]","[c]"
"In post","2023","White","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Standards and Testing Agency","SEO/HEO","55","50","38200","37590"
"In post","2023","White","Student Awards Agency for Scotland","AA/AO","35","35","24150","23340"
"In post","2023","White","Student Awards Agency for Scotland","EO","30","30","32010","31940"
"In post","2023","White","Student Awards Agency for Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","White","Student Awards Agency for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Student Awards Agency for Scotland","SEO/HEO","50","50","43090","43090"
"In post","2023","White","Submarine Delivery Agency","Unknown","1720","1675","43890","42100"
"In post","2023","White","Teaching Regulation Agency","AA/AO","5","5","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","EO","15","15","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","G6/G7","5","5","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Teaching Regulation Agency","SEO/HEO","30","25","[c]","[c]"
"In post","2023","White","The Insolvency Service","AA/AO","205","185","22370","22180"
"In post","2023","White","The Insolvency Service","EO","90","85","26220","26830"
"In post","2023","White","The Insolvency Service","G6/G7","110","105","60880","57820"
"In post","2023","White","The Insolvency Service","SCS level","10","10","[c]","[c]"
"In post","2023","White","The Insolvency Service","SEO/HEO","530","510","38870","40280"
"In post","2023","White","The National Archives","AA/AO","45","40","23410","23460"
"In post","2023","White","The National Archives","EO","50","45","26310","25500"
"In post","2023","White","The National Archives","G6/G7","80","75","54780","53570"
"In post","2023","White","The National Archives","SCS level","5","5","[c]","[c]"
"In post","2023","White","The National Archives","SEO/HEO","210","200","36720","35470"
"In post","2023","White","Transport Scotland","AA/AO","30","30","25810","24890"
"In post","2023","White","Transport Scotland","EO","25","25","[c]","[c]"
"In post","2023","White","Transport Scotland","G6/G7","120","120","68480","68540"
"In post","2023","White","Transport Scotland","SCS level","10","10","[c]","[c]"
"In post","2023","White","Transport Scotland","SEO/HEO","190","185","43670","42860"
"In post","2023","White","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","G6/G7","5","5","[c]","[c]"
"In post","2023","White","UK Debt Management Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Export Finance","EO","20","20","[c]","[c]"
"In post","2023","White","UK Export Finance","G6/G7","155","155","64920","63340"
"In post","2023","White","UK Export Finance","SCS level","25","25","[c]","[c]"
"In post","2023","White","UK Export Finance","SEO/HEO","115","115","43180","43000"
"In post","2023","White","UK Health Security Agency","AA/AO","295","260","22370","22270"
"In post","2023","White","UK Health Security Agency","EO","335","320","26710","26010"
"In post","2023","White","UK Health Security Agency","G6/G7","1040","995","59420","55590"
"In post","2023","White","UK Health Security Agency","SCS level","200","180","110160","106370"
"In post","2023","White","UK Health Security Agency","SEO/HEO","1245","1185","37510","37420"
"In post","2023","White","UK Hydrographic Office","AA/AO","35","35","21770","21690"
"In post","2023","White","UK Hydrographic Office","EO","175","165","28370","27610"
"In post","2023","White","UK Hydrographic Office","G6/G7","80","80","59530","55470"
"In post","2023","White","UK Hydrographic Office","SCS level","5","5","[c]","[c]"
"In post","2023","White","UK Hydrographic Office","SEO/HEO","345","330","38730","34390"
"In post","2023","White","UK Space Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Space Agency","EO","5","5","[c]","[c]"
"In post","2023","White","UK Space Agency","G6/G7","65","65","56590","55120"
"In post","2023","White","UK Space Agency","SCS level","5","5","[c]","[c]"
"In post","2023","White","UK Space Agency","SEO/HEO","65","65","38430","39420"
"In post","2023","White","UK Statistics Authority","AA/AO","1090","770","21320","21200"
"In post","2023","White","UK Statistics Authority","EO","535","495","25430","24840"
"In post","2023","White","UK Statistics Authority","G6/G7","975","940","55060","52490"
"In post","2023","White","UK Statistics Authority","SCS level","80","80","84410","77250"
"In post","2023","White","UK Statistics Authority","SEO/HEO","1980","1900","35410","37690"
"In post","2023","White","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","EO","15","15","[c]","[c]"
"In post","2023","White","UK Supreme Court","G6/G7","5","5","[c]","[c]"
"In post","2023","White","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","UK Supreme Court","SEO/HEO","15","15","[c]","[c]"
"In post","2023","White","Valuation Office Agency","AA/AO","495","460","22710","22520"
"In post","2023","White","Valuation Office Agency","EO","530","485","27770","27740"
"In post","2023","White","Valuation Office Agency","G6/G7","385","370","60470","58970"
"In post","2023","White","Valuation Office Agency","SCS level","15","15","[c]","[c]"
"In post","2023","White","Valuation Office Agency","SEO/HEO","1035","975","39290","39020"
