"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Home Office","Operational Delivery","West Yorkshire","25","[c]","27810","25880"
"Leaver Dept.","2023","Home Office","Operational Research","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Inner London - West","30","[c]","36350","35530"
"Leaver Dept.","2023","Home Office","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Outer London - South","15","[c]","37650","35690"
"Leaver Dept.","2023","Home Office","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Inner London - West","210","[c]","49110","43210"
"Leaver Dept.","2023","Home Office","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Inner London - West","30","[c]","52930","43910"
"Leaver Dept.","2023","Home Office","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Outer London - South","25","[c]","47820","43310"
"Leaver Dept.","2023","Home Office","Project Delivery","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Social Research","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Operational Delivery","East Wales","15","[c]","44060","29760"
"Leaver Dept.","2023","Intellectual Property Office","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Policy","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Other","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Policy","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Digital, Data and Technology","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","40060","41200"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","42150","40580"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Inner London - West","15","[c]","57830","46110"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Cheshire","15","[c]","26620","22220"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Inner London - West","10","[c]","43360","38020"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Inner London - West","10","[c]","45450","46110"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Cheshire","15","[c]","24930","22220"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Inner London - West","45","[c]","47840","45750"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Policy","Overseas","[c]","[c]","[c]","[c]"
