"Status","Year","Organisation","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Legal","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Operational Delivery","Heterosexual / straight","70","[c]","24930","23390"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Operational Delivery","Unknown","165","[c]","24770","23390"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","Heterosexual / straight","6690","[c]","26230","24070"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","LGBO","790","[c]","25840","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","Undeclared","290","[c]","26220","24070"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","Unknown","3620","[c]","26410","26760"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Psychology","Heterosexual / straight","90","[c]","28770","28480"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Psychology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Psychology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Psychology","Unknown","40","[c]","32260","30940"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Counter Fraud","Heterosexual / straight","65","[c]","28940","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Counter Fraud","Unknown","50","[c]","30730","27890"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Digital, Data and Technology","Heterosexual / straight","270","[c]","40170","36990"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Digital, Data and Technology","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Digital, Data and Technology","Unknown","130","[c]","37960","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Economics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Economics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Finance","Heterosexual / straight","65","[c]","29640","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Finance","Unknown","35","[c]","27620","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Human Resources","Heterosexual / straight","45","[c]","33060","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Human Resources","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Legal","Heterosexual / straight","50","[c]","46600","52600"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Legal","Unknown","30","[c]","43740","52600"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","1210","[c]","23640","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Delivery","LGBO","170","[c]","23210","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Delivery","Undeclared","70","[c]","23270","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Delivery","Unknown","1355","[c]","23120","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Operational Research","Unknown","80","[c]","22820","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Policy","Unknown","15","[c]","[c]","[c]"
