"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Asian","Medicines and Healthcare Products Regulatory Agency","30","[c]","30110","27840"
"New entrant CS","2023","20-29","Asian","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Ministry of Defence (excl. agencies)","30","[c]","32950","32480"
"New entrant CS","2023","20-29","Asian","Ministry of Justice (excl. agencies)","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office for Standards in Education, Children's Services and Skills","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office of Gas and Electricity Markets","35","[c]","29590","28000"
"New entrant CS","2023","20-29","Asian","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office of the Public Guardian","45","[c]","22050","21780"
"New entrant CS","2023","20-29","Asian","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Rural Payments Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Social Security Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Submarine Delivery Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","The Insolvency Service","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","UK Export Finance","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","UK Health Security Agency","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","UK Statistics Authority","35","[c]","29950","31060"
"New entrant CS","2023","20-29","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Valuation Office Agency","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Water Services Regulation Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Animal and Plant Health Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Cabinet Office (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Central Civil Service Fast Stream","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Crown Prosecution Service","30","[c]","24830","22380"
"New entrant CS","2023","20-29","Black","Defence Equipment and Support","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for International Trade","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Department for Work and Pensions (excl. agencies)","35","[c]","29400","28120"
"New entrant CS","2023","20-29","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Government Legal Department","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","HM Courts and Tribunals Service","35","[c]","24210","23000"
"New entrant CS","2023","20-29","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","HM Prison and Probation Service","170","[c]","28290","28270"
"New entrant CS","2023","20-29","Black","HM Revenue and Customs (excl. agencies)","75","[c]","28730","26920"
"New entrant CS","2023","20-29","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Home Office","30","[c]","26540","26400"
"New entrant CS","2023","20-29","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of the Public Guardian","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Health Security Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Statistics Authority","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Central Civil Service Fast Stream","35","[c]","29000","28840"
"New entrant CS","2023","20-29","Mixed","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Crown Prosecution Service","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Defence Equipment and Support","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Department for Work and Pensions (excl. agencies)","40","[c]","26750","25610"
"New entrant CS","2023","20-29","Mixed","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Driver and Vehicle Licensing Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Government Legal Department","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","HM Courts and Tribunals Service","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","HM Prison and Probation Service","165","[c]","25730","23640"
"New entrant CS","2023","20-29","Mixed","HM Revenue and Customs (excl. agencies)","40","[c]","26490","26920"
"New entrant CS","2023","20-29","Mixed","HM Treasury (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Health and Safety Executive","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Home Office","35","[c]","26500","25810"
"New entrant CS","2023","20-29","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Medicines and Healthcare Products Regulatory Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Ministry of Defence (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Ministry of Justice (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Health Security Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Statistics Authority","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Valuation Office Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Crown Prosecution Service","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
