"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","No function","Unknown","London","1690","1645","50930","48890"
"In post","2023","Unknown","No function","Unknown","Outside London","1220","1170","38940","34700"
"In post","2023","Unknown","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Veterinarian","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Digital, Data and Technology","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Knowledge and Information Management","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Medicine","London","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Operational Delivery","London","115","115","48090","41190"
"In post","2023","Unknown","Project Delivery","Operational Delivery","Outside London","300","290","35130","32110"
"In post","2023","Unknown","Project Delivery","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Operational Research","London","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Operational Research","Outside London","30","30","37190","39890"
"In post","2023","Unknown","Project Delivery","Other","London","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Other","Outside London","40","40","38170","38070"
"In post","2023","Unknown","Project Delivery","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Policy","London","470","455","53250","53790"
"In post","2023","Unknown","Project Delivery","Policy","Outside London","145","135","46730","42330"
"In post","2023","Unknown","Project Delivery","Policy","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Project Delivery","London","885","865","50800","46000"
"In post","2023","Unknown","Project Delivery","Project Delivery","Outside London","2125","2065","41720","39890"
"In post","2023","Unknown","Project Delivery","Project Delivery","Overseas","25","25","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Science and Engineering","London","100","95","50590","43230"
"In post","2023","Unknown","Project Delivery","Science and Engineering","Outside London","255","255","44260","42400"
"In post","2023","Unknown","Project Delivery","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Tax","London","45","40","42310","40350"
"In post","2023","Unknown","Project Delivery","Tax","Outside London","120","110","33900","35000"
"In post","2023","Unknown","Project Delivery","Unknown","London","30","30","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","Outside London","50","50","46520","41780"
"In post","2023","Unknown","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Operational Delivery","London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Operational Delivery","Outside London","325","315","25490","22520"
"In post","2023","Unknown","Property","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Other","Outside London","210","210","33690","32930"
"In post","2023","Unknown","Property","Policy","London","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Project Delivery","London","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Property","London","230","225","40120","37080"
"In post","2023","Unknown","Property","Property","Outside London","1075","1040","32400","27810"
"In post","2023","Unknown","Property","Property","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Property","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Security","London","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Security","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Intelligence Analysis","London","35","35","44800","40600"
"In post","2023","Unknown","Security","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Knowledge and Information Management","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Policy","London","30","30","49680","53500"
"In post","2023","Unknown","Security","Policy","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Policy","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Security","London","335","330","42290","38920"
"In post","2023","Unknown","Security","Security","Outside London","2065","2030","32750","27810"
"In post","2023","Unknown","Security","Security","Overseas","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","London","35","35","40720","37510"
"In post","2023","Unknown","Security","Unknown","Outside London","110","105","28650","24610"
"In post","2023","Unknown","Security","Unknown","Unknown","30","30","26710","24330"
"In post","2023","Unknown","Unknown","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data and Technology","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Finance","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Human Resources","Outside London","35","35","27610","22150"
"In post","2023","Unknown","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Legal","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Medicine","London","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Medicine","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Operational Delivery","London","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Operational Delivery","Outside London","135","125","34710","30610"
"In post","2023","Unknown","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other","London","30","30","43170","32390"
"In post","2023","Unknown","Unknown","Other","Outside London","185","180","40710","38070"
"In post","2023","Unknown","Unknown","Other","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Policy","London","50","50","50060","43760"
"In post","2023","Unknown","Unknown","Policy","Outside London","105","100","43290","38470"
"In post","2023","Unknown","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Psychology","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Science and Engineering","London","65","65","30070","30130"
"In post","2023","Unknown","Unknown","Science and Engineering","Outside London","620","600","38000","35790"
"In post","2023","Unknown","Unknown","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Social Research","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Statistics","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","London","625","620","34800","30130"
"In post","2023","Unknown","Unknown","Unknown","Outside London","7020","6735","39140","33520"
"In post","2023","Unknown","Unknown","Unknown","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
