"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","EO","Heterosexual / straight","30","30","27470","26850"
"In post","2023","Animal and Plant Health Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","HEO","Heterosexual / straight","35","35","31340","30320"
"In post","2023","Animal and Plant Health Agency","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","SEO","Heterosexual / straight","35","30","39620","37300"
"In post","2023","Animal and Plant Health Agency","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","AO","Heterosexual / straight","115","105","22280","22150"
"In post","2023","Animal and Plant Health Agency","North West (England)","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","AO","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","Heterosexual / straight","60","60","26420","25920"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","HEO","Heterosexual / straight","30","30","30720","30320"
"In post","2023","Animal and Plant Health Agency","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","AO","Heterosexual / straight","30","30","22230","22150"
"In post","2023","Animal and Plant Health Agency","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
