"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Tower Hamlets","Female","670","645","53170","56430"
"In post","2023","Cabinet Office","London","Tower Hamlets","Male","655","645","57580","56430"
"In post","2023","Cabinet Office","London","Westminster","Female","2255","2215","47970","41410"
"In post","2023","Cabinet Office","London","Westminster","Male","1925","1915","53960","51290"
"In post","2023","Cabinet Office","North East (England)","Darlington","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Darlington","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Tyneside","Female","245","225","30320","26300"
"In post","2023","Cabinet Office","North East (England)","Tyneside","Male","150","145","33560","30130"
"In post","2023","Cabinet Office","North West (England)","Blackpool","Female","30","30","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Blackpool","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","Female","95","90","43450","38460"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","Male","75","75","46320","38460"
"In post","2023","Cabinet Office","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Liverpool","Female","280","270","41580","40450"
"In post","2023","Cabinet Office","North West (England)","Liverpool","Male","195","195","43840","40450"
"In post","2023","Cabinet Office","North West (England)","Manchester","Female","160","155","49330","50690"
"In post","2023","Cabinet Office","North West (England)","Manchester","Male","170","170","51850","51290"
"In post","2023","Cabinet Office","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Belfast","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","City of Edinburgh","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Glasgow City","Female","230","225","38000","33020"
"In post","2023","Cabinet Office","Scotland","Glasgow City","Male","200","200","41550","33020"
"In post","2023","Cabinet Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","South Lanarkshire","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","South Lanarkshire","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Berkshire","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Berkshire","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Buckinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Central Hampshire","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Central Hampshire","Male","30","30","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Milton Keynes","Female","40","35","31410","33520"
"In post","2023","Cabinet Office","South East (England)","Milton Keynes","Male","30","30","44740","35700"
"In post","2023","Cabinet Office","South East (England)","North Hampshire","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","North Hampshire","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Portsmouth","Female","15","10","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Portsmouth","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","South Hampshire","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","West Surrey","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","30","30","70080","66740"
"In post","2023","Cabinet Office","South West (England)","Bristol, City of","Female","105","100","48550","50690"
"In post","2023","Cabinet Office","South West (England)","Bristol, City of","Male","90","90","52080","51290"
"In post","2023","Cabinet Office","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Devon CC","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Dorset","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
