"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Counter Fraud","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Legal","Heterosexual / straight","390","375","37420","35000"
"In post","2023","50-59","Counter Fraud","Legal","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Legal","Undeclared","75","70","36640","35000"
"In post","2023","50-59","Counter Fraud","Legal","Unknown","170","160","35800","35000"
"In post","2023","50-59","Counter Fraud","Operational Delivery","Heterosexual / straight","760","715","35810","34400"
"In post","2023","50-59","Counter Fraud","Operational Delivery","LGBO","30","30","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Operational Delivery","Undeclared","115","105","34800","34370"
"In post","2023","50-59","Counter Fraud","Operational Delivery","Unknown","200","185","31770","29730"
"In post","2023","50-59","Counter Fraud","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Other","Heterosexual / straight","70","65","44720","42510"
"In post","2023","50-59","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Other","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Other","Unknown","20","15","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Tax","Heterosexual / straight","320","310","44670","42140"
"In post","2023","50-59","Counter Fraud","Tax","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Tax","Undeclared","75","75","46880","42140"
"In post","2023","50-59","Counter Fraud","Tax","Unknown","85","80","39910","35290"
"In post","2023","50-59","Counter Fraud","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Debt","Operational Delivery","Heterosexual / straight","610","560","28120","26920"
"In post","2023","50-59","Debt","Operational Delivery","LGBO","30","30","27800","27650"
"In post","2023","50-59","Debt","Operational Delivery","Undeclared","100","85","26940","23010"
"In post","2023","50-59","Debt","Operational Delivery","Unknown","310","280","25900","22520"
"In post","2023","50-59","Debt","Other","Heterosexual / straight","550","475","23660","21690"
"In post","2023","50-59","Debt","Other","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Debt","Other","Undeclared","85","75","22650","21690"
"In post","2023","50-59","Debt","Other","Unknown","120","105","23070","21690"
"In post","2023","50-59","Debt","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Tax","Heterosexual / straight","45","40","24640","22520"
"In post","2023","50-59","Debt","Tax","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Tax","Unknown","35","35","25800","22520"
"In post","2023","50-59","Debt","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","3990","3900","46550","42510"
"In post","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","LGBO","125","125","48190","41800"
"In post","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","Undeclared","665","650","44770","41800"
"In post","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","Unknown","860","840","47650","42800"
"In post","2023","50-59","Digital, Data & Technology","Finance","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Finance","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","275","270","33080","28850"
"In post","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","Undeclared","65","65","35180","32790"
"In post","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","185","180","41220","39650"
"In post","2023","50-59","Digital, Data & Technology","Operational Delivery","LGBO","15","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Operational Delivery","Undeclared","30","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Operational Delivery","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Other","Heterosexual / straight","50","50","40300","39190"
"In post","2023","50-59","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Other","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Other","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Project Delivery","Heterosexual / straight","50","45","44350","40480"
"In post","2023","50-59","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Project Delivery","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","85","80","45840","47030"
"In post","2023","50-59","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Science and Engineering","Undeclared","35","30","46740","42650"
"In post","2023","50-59","Digital, Data & Technology","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Tax","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Unknown","Heterosexual / straight","150","150","52570","49360"
"In post","2023","50-59","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Unknown","Unknown","50","50","55940","44790"
"In post","2023","50-59","Finance","Commercial","Heterosexual / straight","210","200","39680","38470"
"In post","2023","50-59","Finance","Commercial","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Commercial","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Finance","Commercial","Unknown","50","45","37660","34970"
"In post","2023","50-59","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Corporate Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Counter Fraud","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Finance","Heterosexual / straight","2050","1985","45610","41800"
"In post","2023","50-59","Finance","Finance","LGBO","50","50","43060","39130"
"In post","2023","50-59","Finance","Finance","Undeclared","280","270","43150","41200"
"In post","2023","50-59","Finance","Finance","Unknown","295","285","44280","39780"
"In post","2023","50-59","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Operational Delivery","Heterosexual / straight","385","335","29980","25830"
"In post","2023","50-59","Finance","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Finance","Operational Delivery","Undeclared","70","65","30080","22520"
"In post","2023","50-59","Finance","Operational Delivery","Unknown","180","155","26230","22520"
"In post","2023","50-59","Finance","Other","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Policy","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Security","Heterosexual / straight","100","100","44850","38470"
"In post","2023","50-59","Finance","Security","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Security","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Finance","Security","Unknown","20","15","[c]","[c]"
"In post","2023","50-59","Finance","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Tax","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Tax","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Heterosexual / straight","55","50","50440","50830"
"In post","2023","50-59","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Grants Management","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
