"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","North Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","Outside London","Heterosexual / straight","60","55","44460","40450"
"In post","2023","Commercial","Norwich and East Norfolk","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Commercial","Nottingham","Outside London","Heterosexual / straight","40","35","50590","42400"
"In post","2023","Commercial","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Outside London","Heterosexual / straight","30","30","42180","35020"
"In post","2023","Commercial","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","Heterosexual / straight","40","35","52310","45220"
"In post","2023","Commercial","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Portsmouth","Outside London","Heterosexual / straight","55","50","40740","35800"
"In post","2023","Commercial","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Portsmouth","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Redbridge and Waltham Forest","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sandwell","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sheffield","Outside London","Heterosexual / straight","200","190","41970","38470"
"In post","2023","Commercial","Sheffield","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","Sheffield","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Commercial","Sheffield","Outside London","Unknown","35","35","46810","41880"
"In post","2023","Commercial","Shropshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","Heterosexual / straight","35","30","40080","39230"
"In post","2023","Commercial","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","Outside London","Heterosexual / straight","30","30","50780","50690"
"In post","2023","Commercial","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","Outside London","Unknown","30","30","51250","49960"
"In post","2023","Commercial","South Nottinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","Outside London","Heterosexual / straight","90","90","38280","33910"
"In post","2023","Commercial","Staffordshire CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","Outside London","Unknown","30","30","29760","27080"
"In post","2023","Commercial","Stoke-on-Trent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Sunderland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swansea","Outside London","Heterosexual / straight","155","145","35890","31800"
"In post","2023","Commercial","Swansea","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Swansea","Outside London","Undeclared","35","30","32260","31660"
"In post","2023","Commercial","Swansea","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Commercial","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tower Hamlets","London","Heterosexual / straight","110","105","53670","45970"
"In post","2023","Commercial","Tower Hamlets","London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Tower Hamlets","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","Tower Hamlets","London","Unknown","30","30","40510","32960"
"In post","2023","Commercial","Tyneside","Outside London","Heterosexual / straight","75","70","45220","38470"
"In post","2023","Commercial","Tyneside","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Tyneside","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Tyneside","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wandsworth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
