"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","SEO","10","10","38670","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","G7","15","15","49870","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","HEO","10","10","31930","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","SEO","15","15","38470","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","G7","20","15","51210","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","HEO","15","15","32190","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","SEO","20","15","38910","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","AO","20","20","27870","27870"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","EO","160","160","30210","28850"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","G6","320","310","66760","64970"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","G7","705","690","55910","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","HEO","375","370","34900","34310"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","SCS level","145","140","87190","79880"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","SEO","385","380","41770","40800"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","AO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","G7","15","15","50910","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","HEO","15","15","31430","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","SEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","EO","30","30","25910","25830"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","G7","40","40","50350","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","HEO","75","75","31400","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","SEO","40","40","38530","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","York","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","EO","25","25","27970","26960"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","G6","10","10","63970","62680"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","G7","50","50","51870","50340"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","HEO","55","55","32110","31660"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","SEO","55","55","40290","39820"
"In post","2023","Department for Transport (excl. agencies)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","G7","10","10","75160","79270"
"In post","2023","Department for Transport (excl. agencies)","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","AO","15","10","22500","22500"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","EO","25","20","27610","27190"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","G6","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","G7","10","10","51220","50340"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","HEO","35","30","32460","31950"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","SEO","30","30","41310","40000"
"In post","2023","Department for Transport (excl. agencies)","Leeds","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Leeds","EO","25","25","27290","26960"
"In post","2023","Department for Transport (excl. agencies)","Leeds","G6","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Leeds","G7","60","60","52530","50740"
"In post","2023","Department for Transport (excl. agencies)","Leeds","HEO","60","55","33280","31660"
"In post","2023","Department for Transport (excl. agencies)","Leeds","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Leeds","SEO","50","50","40530","39820"
"In post","2023","Department for Transport (excl. agencies)","Lewisham and Southwark","AO","90","75","34230","34390"
"In post","2023","Department for Transport (excl. agencies)","Lewisham and Southwark","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Manchester","G7","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","AO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","EO","10","10","29560","30350"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","G6","10","10","95740","99840"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","G7","40","40","82100","83570"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","EO","10","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","G6","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","G7","15","15","77480","77430"
"In post","2023","Department for Transport (excl. agencies)","Southampton","HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Swansea","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Swansea","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Swansea","G6","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Swansea","G7","20","20","52590","50790"
"In post","2023","Department for Transport (excl. agencies)","Swansea","HEO","10","10","32620","31660"
"In post","2023","Department for Transport (excl. agencies)","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Swansea","SEO","10","10","40660","39820"
"In post","2023","Department for Transport (excl. agencies)","Tyneside","AO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Tyneside","EO","5","5","[c]","[c]"
