"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","115","110","61280","58580"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","10","10","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","345","320","37020","34850"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","165","150","29530","26840"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","90","80","22340","21780"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","135","125","28060","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","75","75","55130","51390"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","5","5","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","95","90","37160","37680"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","80","75","29320","29050"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","1130","1075","24250","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","1095","1040","27430","27260"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","2075","1995","56020","52530"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","50","50","102920","98420"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","3420","3305","36370","35690"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","130","125","35050","31920"
"In post","2023","Greater Manchester","Greater Manchester North East","AA/AO","250","230","26700","25340"
"In post","2023","Greater Manchester","Greater Manchester North East","EO","425","395","28500","28120"
"In post","2023","Greater Manchester","Greater Manchester North East","G6/G7","30","30","59290","53470"
"In post","2023","Greater Manchester","Greater Manchester North East","SEO/HEO","150","145","38290","34970"
"In post","2023","Greater Manchester","Greater Manchester North East","Unknown","245","230","29420","26840"
"In post","2023","Greater Manchester","Greater Manchester North West","AA/AO","1100","995","23320","21690"
"In post","2023","Greater Manchester","Greater Manchester North West","EO","620","555","28250","28120"
"In post","2023","Greater Manchester","Greater Manchester North West","G6/G7","45","40","59770","54260"
"In post","2023","Greater Manchester","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","Greater Manchester North West","SEO/HEO","195","185","38380","34970"
"In post","2023","Greater Manchester","Greater Manchester North West","Unknown","235","225","29930","29050"
"In post","2023","Greater Manchester","Greater Manchester South East","AA/AO","440","390","21670","21690"
"In post","2023","Greater Manchester","Greater Manchester South East","EO","295","270","27940","28120"
"In post","2023","Greater Manchester","Greater Manchester South East","G6/G7","35","30","57700","54260"
"In post","2023","Greater Manchester","Greater Manchester South East","SEO/HEO","95","90","37340","34530"
"In post","2023","Greater Manchester","Greater Manchester South East","Unknown","170","155","30510","26840"
"In post","2023","Greater Manchester","Greater Manchester South West","AA/AO","2155","1960","22300","22520"
"In post","2023","Greater Manchester","Greater Manchester South West","EO","2525","2395","27720","28120"
"In post","2023","Greater Manchester","Greater Manchester South West","G6/G7","1390","1350","59780","57970"
"In post","2023","Greater Manchester","Greater Manchester South West","SCS level","55","55","89470","79680"
"In post","2023","Greater Manchester","Greater Manchester South West","SEO/HEO","3835","3715","37060","35000"
"In post","2023","Greater Manchester","Greater Manchester South West","Unknown","240","230","29290","26840"
"In post","2023","Greater Manchester","Manchester","AA/AO","1305","1210","24230","22400"
"In post","2023","Greater Manchester","Manchester","EO","1815","1725","27520","27140"
"In post","2023","Greater Manchester","Manchester","G6/G7","1475","1425","57660","54060"
"In post","2023","Greater Manchester","Manchester","SCS level","100","95","95400","92480"
"In post","2023","Greater Manchester","Manchester","SEO/HEO","2560","2485","36290","35560"
"In post","2023","Greater Manchester","Manchester","Unknown","520","495","29810","26840"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","AA/AO","745","720","25370","22220"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","EO","695","665","28400","27470"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","G6/G7","1125","1075","56180","54440"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","SCS level","35","35","94050","81800"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","1895","1835","37010","36670"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","Unknown","35","35","35160","35700"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","AA/AO","570","525","27110","25340"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","EO","205","185","29530","28120"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","G6/G7","10","10","65030","59390"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","95","95","39530","38180"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","Unknown","45","45","32000","29050"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","AA/AO","265","245","23000","22220"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","EO","245","225","28150","28120"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","G6/G7","125","120","72370","72930"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","SCS level","5","5","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","310","300","38560","35650"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","Unknown","100","90","29980","26840"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","AA/AO","1195","1095","24390","22520"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","EO","1085","1020","28990","28060"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","G6/G7","350","340","60690","57970"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","SCS level","20","20","95250","94450"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","1165","1110","38100","35070"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","Unknown","125","110","30860","29050"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","AA/AO","1480","1075","21870","21200"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","EO","760","705","27640","27530"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","G6/G7","525","500","55930","52490"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","SCS level","35","30","94430","91820"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","1265","1215","35850","35000"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","Unknown","145","135","28010","25300"
"In post","2023","Hampshire and Isle of Wight","Southampton","AA/AO","195","165","22260","21780"
"In post","2023","Hampshire and Isle of Wight","Southampton","EO","340","315","27410","27450"
"In post","2023","Hampshire and Isle of Wight","Southampton","G6/G7","160","160","59560","57000"
"In post","2023","Hampshire and Isle of Wight","Southampton","SCS level","10","10","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Southampton","SEO/HEO","355","340","37420","38970"
"In post","2023","Hampshire and Isle of Wight","Southampton","Unknown","155","145","29470","26840"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","210","205","25840","22220"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","145","140","28640","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","20","20","59900","55740"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","60","60","37490","34300"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","35","35","30820","30810"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","430","385","22030","21690"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","345","315","27880","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","65","65","61400","57910"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","235","220","38180","37090"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","190","170","30260","26840"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","1065","995","26160","24270"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","545","505","29280","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","125","120","58990","53770"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","10","10","83980","78040"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","420","400","37710","37300"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","210","195","31110","29050"
"In post","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","85","75","26940","25010"
"In post","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","80","75","30820","30870"
"In post","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","G6/G7","5","5","[c]","[c]"
"In post","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","40","35","39520","38530"
"In post","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","490","465","23520","22220"
"In post","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","400","365","30210","28120"
"In post","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","70","65","63130","59050"
"In post","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","275","260","39480","38530"
"In post","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","130","120","25630","25060"
"In post","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","115","110","31030","31940"
"In post","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","10","10","64590","62060"
"In post","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","55","55","39360","38400"
"In post","2023","Highlands and Islands","Na h-Eileanan Siar","AA/AO","80","70","22070","21690"
"In post","2023","Highlands and Islands","Na h-Eileanan Siar","EO","45","45","28760","28120"
"In post","2023","Highlands and Islands","Na h-Eileanan Siar","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","40","40","37100","34730"
"In post","2023","Highlands and Islands","Orkney Islands","AA/AO","5","5","[c]","[c]"
"In post","2023","Highlands and Islands","Orkney Islands","EO","15","15","30170","30440"
"In post","2023","Highlands and Islands","Orkney Islands","G6/G7","5","5","[c]","[c]"
"In post","2023","Highlands and Islands","Orkney Islands","SEO/HEO","20","20","37060","37830"
"In post","2023","Highlands and Islands","Shetland Islands","AA/AO","15","15","23230","22500"
"In post","2023","Highlands and Islands","Shetland Islands","EO","20","20","28660","28120"
"In post","2023","Highlands and Islands","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Shetland Islands","SEO/HEO","15","15","35690","33520"
"In post","2023","Inner London - East","Hackney and Newham","AA/AO","950","850","26300","26920"
"In post","2023","Inner London - East","Hackney and Newham","EO","1935","1810","32380","32520"
"In post","2023","Inner London - East","Hackney and Newham","G6/G7","1325","1275","68070","65230"
"In post","2023","Inner London - East","Hackney and Newham","SCS level","100","100","90310","84620"
"In post","2023","Inner London - East","Hackney and Newham","SEO/HEO","2830","2735","41870","39790"
"In post","2023","Inner London - East","Hackney and Newham","Unknown","130","125","32960","30840"
"In post","2023","Inner London - East","Haringey and Islington","AA/AO","625","595","30470","29170"
"In post","2023","Inner London - East","Haringey and Islington","EO","435","400","32890","32520"
"In post","2023","Inner London - East","Haringey and Islington","G6/G7","30","30","67050","68320"
"In post","2023","Inner London - East","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inner London - East","Haringey and Islington","SEO/HEO","185","180","42400","40880"
"In post","2023","Inner London - East","Haringey and Islington","Unknown","240","225","34720","33820"
"In post","2023","Inner London - East","Lambeth","AA/AO","375","360","30810","30640"
"In post","2023","Inner London - East","Lambeth","EO","875","840","35830","34340"
