"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","No function","London","G7","200","[c]","55340","54700"
"Leaver Dept.","2023","20-29","No function","London","HEO","625","[c]","34800","34560"
"Leaver Dept.","2023","20-29","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","London","SEO","275","[c]","41490","41550"
"Leaver Dept.","2023","20-29","No function","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Outside London","AA","35","[c]","20200","19930"
"Leaver Dept.","2023","20-29","No function","Outside London","AO","610","[c]","21920","21780"
"Leaver Dept.","2023","20-29","No function","Outside London","EO","495","[c]","27300","27570"
"Leaver Dept.","2023","20-29","No function","Outside London","G7","15","[c]","52430","51360"
"Leaver Dept.","2023","20-29","No function","Outside London","HEO","170","[c]","31660","31270"
"Leaver Dept.","2023","20-29","No function","Outside London","SEO","45","[c]","38430","37690"
"Leaver Dept.","2023","20-29","No function","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","EO","15","[c]","29190","28340"
"Leaver Dept.","2023","20-29","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","HEO","65","[c]","33230","33250"
"Leaver Dept.","2023","20-29","Project Delivery","London","SEO","15","[c]","41720","41440"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","EO","15","[c]","26150","26130"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","HEO","35","[c]","32870","33180"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","AO","15","[c]","22330","22520"
"Leaver Dept.","2023","20-29","Property","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","London","EO","10","[c]","26860","27500"
"Leaver Dept.","2023","20-29","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","London","HEO","15","[c]","35840","35650"
"Leaver Dept.","2023","20-29","Security","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Outside London","AA","10","[c]","23830","22960"
"Leaver Dept.","2023","20-29","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","EO","45","[c]","28690","28500"
"Leaver Dept.","2023","20-29","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","HEO","285","[c]","32360","32000"
"Leaver Dept.","2023","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","SEO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Outside London","EO","35","[c]","26860","26820"
"Leaver Dept.","2023","20-29","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Outside London","HEO","70","[c]","32700","32000"
"Leaver Dept.","2023","20-29","Unknown","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","London","G7","30","[c]","56180","55540"
"Leaver Dept.","2023","30-39","Analysis","London","HEO","30","[c]","34060","33630"
"Leaver Dept.","2023","30-39","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","London","SEO","20","[c]","43230","42470"
"Leaver Dept.","2023","30-39","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Outside London","G7","20","[c]","52550","51210"
"Leaver Dept.","2023","30-39","Analysis","Outside London","HEO","20","[c]","32080","31560"
"Leaver Dept.","2023","30-39","Analysis","Outside London","SEO","30","[c]","40730","39890"
"Leaver Dept.","2023","30-39","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","G7","10","[c]","48260","51330"
"Leaver Dept.","2023","30-39","Commercial","Outside London","HEO","20","[c]","32310","31660"
"Leaver Dept.","2023","30-39","Commercial","Outside London","SEO","30","[c]","40410","40000"
"Leaver Dept.","2023","30-39","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","G7","15","[c]","55530","56340"
"Leaver Dept.","2023","30-39","Communications","London","HEO","25","[c]","36310","34760"
"Leaver Dept.","2023","30-39","Communications","London","SEO","30","[c]","43250","43340"
"Leaver Dept.","2023","30-39","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","EO","40","[c]","28230","28120"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","HEO","15","[c]","33850","34170"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Outside London","AO","35","[c]","21620","21690"
"Leaver Dept.","2023","30-39","Debt","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","G7","25","[c]","56910","56430"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","HEO","15","[c]","34640","33840"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","SEO","20","[c]","43400","41870"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","EO","25","[c]","26360","26800"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","G7","30","[c]","53090","51460"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","HEO","55","[c]","33010","33210"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","SEO","50","[c]","39810","38470"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","G6","10","[c]","67730","68470"
"Leaver Dept.","2023","30-39","Finance","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","HEO","10","[c]","34530","34250"
"Leaver Dept.","2023","30-39","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","SEO","20","[c]","42410","43050"
"Leaver Dept.","2023","30-39","Finance","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Outside London","EO","20","[c]","26470","25900"
"Leaver Dept.","2023","30-39","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Outside London","G7","15","[c]","51900","51580"
"Leaver Dept.","2023","30-39","Finance","Outside London","HEO","15","[c]","32870","32160"
"Leaver Dept.","2023","30-39","Finance","Outside London","SEO","15","[c]","41580","41730"
"Leaver Dept.","2023","30-39","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","G6","15","[c]","66740","66530"
"Leaver Dept.","2023","30-39","Human Resources","London","G7","20","[c]","56260","55850"
"Leaver Dept.","2023","30-39","Human Resources","London","HEO","20","[c]","35990","36180"
"Leaver Dept.","2023","30-39","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","SEO","20","[c]","43190","43210"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","AO","35","[c]","21680","21720"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","EO","25","[c]","26610","26800"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","G7","15","[c]","54200","53710"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","HEO","50","[c]","32080","31660"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","SEO","40","[c]","40500","40180"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","G6","15","[c]","66450","65650"
"Leaver Dept.","2023","30-39","Legal","London","G7","30","[c]","53690","52530"
"Leaver Dept.","2023","30-39","Legal","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","EO","10","[c]","27190","26900"
"Leaver Dept.","2023","30-39","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","London","AO","30","[c]","26190","25630"
"Leaver Dept.","2023","30-39","No function","London","EO","160","[c]","30730","31060"
"Leaver Dept.","2023","30-39","No function","London","G6","145","[c]","66370","65690"
"Leaver Dept.","2023","30-39","No function","London","G7","375","[c]","55620","54900"
"Leaver Dept.","2023","30-39","No function","London","HEO","240","[c]","35210","35050"
"Leaver Dept.","2023","30-39","No function","London","SCS level","45","[c]","75980","73310"
"Leaver Dept.","2023","30-39","No function","London","SEO","255","[c]","42130","41870"
"Leaver Dept.","2023","30-39","No function","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","Outside London","AA","30","[c]","20050","19720"
"Leaver Dept.","2023","30-39","No function","Outside London","AO","475","[c]","22020","21780"
"Leaver Dept.","2023","30-39","No function","Outside London","EO","570","[c]","27480","27570"
"Leaver Dept.","2023","30-39","No function","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","Outside London","G7","80","[c]","52040","51290"
"Leaver Dept.","2023","30-39","No function","Outside London","HEO","215","[c]","32420","32000"
"Leaver Dept.","2023","30-39","No function","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","Outside London","SEO","125","[c]","39100","38470"
