"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","HM Prison and Probation Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","South East (England)","AA/AO","1155","1120","30810","32060"
"In post","2023","30-39","HM Prison and Probation Service","South East (England)","EO","300","295","34190","35710"
"In post","2023","30-39","HM Prison and Probation Service","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","South East (England)","SEO/HEO","255","245","40360","39720"
"In post","2023","30-39","HM Prison and Probation Service","South East (England)","Unknown","605","550","30670","30810"
"In post","2023","30-39","HM Prison and Probation Service","South West (England)","AA/AO","520","490","29110","29890"
"In post","2023","30-39","HM Prison and Probation Service","South West (England)","EO","105","105","33180","34170"
"In post","2023","30-39","HM Prison and Probation Service","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","South West (England)","SEO/HEO","135","130","39670","39670"
"In post","2023","30-39","HM Prison and Probation Service","South West (England)","Unknown","390","355","29430","26840"
"In post","2023","30-39","HM Prison and Probation Service","Unknown","AA/AO","20","20","27230","28880"
"In post","2023","30-39","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","Wales","AA/AO","345","340","29260","30410"
"In post","2023","30-39","HM Prison and Probation Service","Wales","EO","110","110","33040","34170"
"In post","2023","30-39","HM Prison and Probation Service","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","Wales","SEO/HEO","115","110","38950","38180"
"In post","2023","30-39","HM Prison and Probation Service","Wales","Unknown","435","410","28700","26840"
"In post","2023","30-39","HM Prison and Probation Service","West Midlands (England)","AA/AO","665","645","28920","29890"
"In post","2023","30-39","HM Prison and Probation Service","West Midlands (England)","EO","195","195","32750","34170"
"In post","2023","30-39","HM Prison and Probation Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Prison and Probation Service","West Midlands (England)","SEO/HEO","215","210","39590","38910"
"In post","2023","30-39","HM Prison and Probation Service","West Midlands (England)","Unknown","455","420","28600","26840"
"In post","2023","30-39","HM Prison and Probation Service","Yorkshire and The Humber","AA/AO","930","895","29050","30240"
"In post","2023","30-39","HM Prison and Probation Service","Yorkshire and The Humber","EO","255","245","34130","35710"
"In post","2023","30-39","HM Prison and Probation Service","Yorkshire and The Humber","G6/G7","15","15","64340","61420"
"In post","2023","30-39","HM Prison and Probation Service","Yorkshire and The Humber","SEO/HEO","245","235","39960","39720"
"In post","2023","30-39","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","530","490","29190","26840"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","220","205","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","285","275","28010","27890"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","105","105","58970","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","495","480","36860","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East of England","AA/AO","15","15","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East of England","EO","30","25","28020","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","20","20","36650","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","London","AA/AO","100","90","26830","26920"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","London","EO","355","350","32390","32540"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","London","G6/G7","635","620","67480","65230"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","London","SCS level","30","30","84290","84160"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","805","790","41740","39790"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","715","630","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","EO","655","630","28010","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","G6/G7","235","230","59130","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","960","935","37470","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","840","765","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","EO","805","780","28030","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","475","460","58800","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","1485","1455","37020","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","215","200","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","185","180","28010","27890"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6/G7","65","60","57270","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","255","250","36360","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","650","600","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Scotland","EO","455","445","27990","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Scotland","G6/G7","155","155","58670","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","725","710","36720","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","AA/AO","85","80","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","EO","80","75","28150","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","G6/G7","20","15","61770","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","SEO/HEO","80","75","36960","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","AA/AO","10","10","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","EO","70","70","28100","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","120","115","59630","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","SEO/HEO","210","205","36430","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Wales","AA/AO","265","245","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Wales","EO","425","410","28040","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Wales","G6/G7","95","90","58430","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","595","580","36690","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","190","175","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","285","275","28060","27890"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G6/G7","165","160","59070","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO/HEO","640","630","37310","35000"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA/AO","275","245","22520","22520"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","390","375","28070","28130"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6/G7","145","140","59270","57970"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","550","535","36760","35000"
"In post","2023","30-39","HM Treasury (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","East of England","EO","5","5","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","London","EO","15","15","28350","28380"
"In post","2023","30-39","HM Treasury (excl. agencies)","London","G6/G7","440","430","59460","56480"
"In post","2023","30-39","HM Treasury (excl. agencies)","London","SCS level","45","45","77600","74390"
"In post","2023","30-39","HM Treasury (excl. agencies)","London","SEO/HEO","110","105","37080","37940"
"In post","2023","30-39","HM Treasury (excl. agencies)","North East (England)","EO","10","10","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","North East (England)","G6/G7","30","30","56830","54130"
"In post","2023","30-39","HM Treasury (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury (excl. agencies)","North East (England)","SEO/HEO","25","20","32050","30510"
"In post","2023","30-39","HM Treasury (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","East Midlands (England)","EO","15","15","28100","27320"
"In post","2023","30-39","Health and Safety Executive","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","East Midlands (England)","SEO/HEO","40","40","36610","35260"
"In post","2023","30-39","Health and Safety Executive","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","East of England","EO","5","5","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","East of England","SEO/HEO","15","15","39270","41650"
"In post","2023","30-39","Health and Safety Executive","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","London","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","London","SEO/HEO","20","20","41620","39400"
"In post","2023","30-39","Health and Safety Executive","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Health and Safety Executive","North East (England)","SEO/HEO","10","10","45170","42940"
"In post","2023","30-39","Health and Safety Executive","North West (England)","AA/AO","20","15","22080","21540"
"In post","2023","30-39","Health and Safety Executive","North West (England)","EO","40","35","27330","27320"
