"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Policy","London","G6","40","[c]","66130","65600"
"Leaver Dept.","2023","40-49","Policy","London","G7","60","[c]","56300","55460"
"Leaver Dept.","2023","40-49","Policy","London","HEO","35","[c]","36110","35150"
"Leaver Dept.","2023","40-49","Policy","London","SCS level","50","[c]","88450","79020"
"Leaver Dept.","2023","40-49","Policy","London","SEO","25","[c]","42330","42560"
"Leaver Dept.","2023","40-49","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","G7","25","[c]","53130","50530"
"Leaver Dept.","2023","40-49","Policy","Outside London","HEO","30","[c]","32170","31900"
"Leaver Dept.","2023","40-49","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","SEO","30","[c]","39800","38470"
"Leaver Dept.","2023","40-49","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","SEO","10","[c]","43480","43450"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","G7","15","[c]","52220","52710"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","HEO","20","[c]","32840","32160"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","SEO","35","[c]","40000","39460"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","G6","45","[c]","67650","67930"
"Leaver Dept.","2023","40-49","Unknown","London","G7","70","[c]","55830","55800"
"Leaver Dept.","2023","40-49","Unknown","London","HEO","30","[c]","34530","34550"
"Leaver Dept.","2023","40-49","Unknown","London","SCS level","55","[c]","85680","77700"
"Leaver Dept.","2023","40-49","Unknown","London","SEO","30","[c]","42330","41920"
"Leaver Dept.","2023","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","EO","25","[c]","27870","27110"
"Leaver Dept.","2023","40-49","Unknown","Outside London","G6","15","[c]","67970","64570"
"Leaver Dept.","2023","40-49","Unknown","Outside London","G7","35","[c]","54860","52630"
"Leaver Dept.","2023","40-49","Unknown","Outside London","HEO","35","[c]","34780","34010"
"Leaver Dept.","2023","40-49","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","SEO","25","[c]","42620","39940"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","SEO","15","[c]","42100","42210"
"Leaver Dept.","2023","50-59","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","EO","20","[c]","28900","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","EO","10","[c]","28230","28120"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","G7","15","[c]","53050","53500"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","HEO","20","[c]","34660","34200"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","SEO","15","[c]","38920","38470"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","SEO","10","[c]","40010","40360"
"Leaver Dept.","2023","50-59","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","HEO","15","[c]","32360","32410"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","SEO","15","[c]","39720","39890"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","AO","30","[c]","25180","25480"
"Leaver Dept.","2023","50-59","Operational Delivery","London","EO","40","[c]","31330","31060"
"Leaver Dept.","2023","50-59","Operational Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","G7","15","[c]","56240","55020"
"Leaver Dept.","2023","50-59","Operational Delivery","London","HEO","15","[c]","35650","34720"
"Leaver Dept.","2023","50-59","Operational Delivery","London","SCS level","10","[c]","107530","97190"
"Leaver Dept.","2023","50-59","Operational Delivery","London","SEO","15","[c]","43370","41390"
"Leaver Dept.","2023","50-59","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","AA","15","[c]","20280","19930"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","AO","285","[c]","21730","21690"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","EO","325","[c]","27570","27610"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","G6","15","[c]","66790","66950"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","G7","25","[c]","55090","55250"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","HEO","95","[c]","33120","32850"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","SEO","35","[c]","40280","39000"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","AO","10","[c]","21610","21690"
"Leaver Dept.","2023","50-59","Other","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","G6","15","[c]","69580","69470"
"Leaver Dept.","2023","50-59","Policy","London","G7","25","[c]","57000","56040"
"Leaver Dept.","2023","50-59","Policy","London","HEO","15","[c]","36190","36520"
"Leaver Dept.","2023","50-59","Policy","London","SCS level","15","[c]","89710","83930"
"Leaver Dept.","2023","50-59","Policy","London","SEO","10","[c]","43670","43210"
"Leaver Dept.","2023","50-59","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","HEO","15","[c]","33120","33160"
"Leaver Dept.","2023","50-59","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","SEO","20","[c]","40650","39580"
"Leaver Dept.","2023","50-59","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","G7","10","[c]","51140","51390"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","SEO","20","[c]","40570","39650"
"Leaver Dept.","2023","50-59","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","EO","5","[c]","[c]","[c]"
