"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Tax","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Nottingham","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Sunderland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Tyneside","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Tyneside","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Birmingham","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Birmingham","SEO/HEO","25","[c]","34160","32000"
"Leaver Dept.","2023","Unknown","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bristol, City of","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bristol, City of","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","City of Edinburgh","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","City of Edinburgh","G6/G7","20","[c]","67430","65280"
"Leaver Dept.","2023","Unknown","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","City of Edinburgh","SEO/HEO","30","[c]","40520","40510"
"Leaver Dept.","2023","Unknown","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Croydon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Glasgow City","AA/AO","15","[c]","22760","21720"
"Leaver Dept.","2023","Unknown","Glasgow City","EO","25","[c]","26790","25280"
"Leaver Dept.","2023","Unknown","Glasgow City","G6/G7","15","[c]","54350","51290"
"Leaver Dept.","2023","Unknown","Glasgow City","SEO/HEO","40","[c]","36140","33520"
"Leaver Dept.","2023","Unknown","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester South West","SEO/HEO","15","[c]","35130","32960"
"Leaver Dept.","2023","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leeds","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leeds","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leeds","SEO/HEO","50","[c]","34470","32440"
"Leaver Dept.","2023","Unknown","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Manchester","SEO/HEO","10","[c]","34770","34400"
"Leaver Dept.","2023","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Milton Keynes","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Lanarkshire","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Lanarkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tower Hamlets","EO","20","[c]","27630","27500"
"Leaver Dept.","2023","Unknown","Tower Hamlets","G6/G7","50","[c]","58910","56430"
"Leaver Dept.","2023","Unknown","Tower Hamlets","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tower Hamlets","SEO/HEO","85","[c]","35110","35240"
"Leaver Dept.","2023","Unknown","Tyneside","AA/AO","15","[c]","21580","21720"
"Leaver Dept.","2023","Unknown","Tyneside","EO","15","[c]","25100","24860"
"Leaver Dept.","2023","Unknown","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tyneside","SEO/HEO","15","[c]","33100","33020"
"Leaver Dept.","2023","Unknown","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","35","[c]","34020","33020"
"Leaver Dept.","2023","Unknown","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Westminster","AA/AO","25","[c]","24210","24490"
"Leaver Dept.","2023","Unknown","Westminster","EO","175","[c]","28440","28370"
"Leaver Dept.","2023","Unknown","Westminster","G6/G7","490","[c]","59360","56430"
"Leaver Dept.","2023","Unknown","Westminster","SCS level","105","[c]","85520","77320"
"Leaver Dept.","2023","Unknown","Westminster","SEO/HEO","750","[c]","36030","35400"
"Leaver Dept.","2023","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","York","EO","10","[c]","25090","24610"
"Leaver Dept.","2023","Unknown","York","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","York","SEO/HEO","20","[c]","35720","34170"
"Leaver Dept.","2023","Unknown","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","50","[c]","22510","21600"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","20","[c]","27160","27080"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","60","[c]","36530","33830"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","34440","27470"
"New entrant CS","2023","Commercial","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Birmingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Birmingham","SEO/HEO","10","[c]","34830","32760"
"New entrant CS","2023","Commercial","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bristol, City of","SEO/HEO","15","[c]","35490","37300"
"New entrant CS","2023","Commercial","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Hampshire","EO","10","[c]","25810","27080"
"New entrant CS","2023","Commercial","Central Hampshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Croydon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Glasgow City","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Glasgow City","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
