"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Intellectual Property Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Intellectual Property Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Maritime and Coastguard Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Maritime and Coastguard Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Met Office","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","AA","20","20","21290","21830"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","HEO","15","15","37480","37940"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","London","SEO","10","10","46270","46470"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","AA","480","465","19200","18830"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","AO","60","55","22920","22300"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","EO","275","270","27620","27470"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","G6","45","45","64490","65410"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","G7","150","150","54630","55110"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","HEO","545","530","34280","34300"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","SCS level","10","10","96520","80820"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Outside London","SEO","380","365","42200","41800"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Overseas","HEO","25","25","42680","41310"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Overseas","SEO","15","15","50770","51860"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Defence (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","AO","10","10","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","EO","15","15","30180","29660"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","G6","20","20","68770","66700"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","G7","40","40","58590","56270"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","HEO","35","30","36160","35410"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","London","SEO","40","35","44680","43650"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","AO","30","30","21970","21780"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","EO","30","30","25970","25830"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","G6","15","15","64180","63190"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","G7","65","60","54610","51770"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","HEO","35","35","31630","31270"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Outside London","SEO","110","105","39860","41510"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Ministry of Justice (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Crime Agency","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Property","National Crime Agency","Outside London","HEO","10","10","39620","38640"
"In post","2023","Property","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Savings and Investments","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","National Savings and Investments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office for Standards in Education, Children's Services and Skills","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office for Standards in Education, Children's Services and Skills","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Office of the Public Guardian","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Planning Inspectorate","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Planning Inspectorate","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Queen Elizabeth II Centre","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Registers of Scotland","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Property","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Registers of Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Registers of Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Registers of Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Courts and Tribunals Service","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Courts and Tribunals Service","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Courts and Tribunals Service","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Courts and Tribunals Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Courts and Tribunals Service","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Property","Scottish Prison Service","Outside London","AA","60","55","23410","22920"
"In post","2023","Property","Scottish Prison Service","Outside London","AO","100","100","32250","32600"
