"Status","Year","Disability","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Attorney General's Departments","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Cabinet Office","Heterosexual / straight","65","[c]","47480","43890"
"Leaver Dept.","2023","Declared disabled","White","Cabinet Office","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","45","[c]","46640","41060"
"Leaver Dept.","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Education","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Education","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Education","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Transport","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Transport","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Work and Pensions","Heterosexual / straight","220","[c]","28140","28120"
"Leaver Dept.","2023","Declared disabled","White","Department for Work and Pensions","LGBO","50","[c]","27330","28120"
"Leaver Dept.","2023","Declared disabled","White","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department of Health and Social Care","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department of Health and Social Care","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Revenue and Customs","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Home Office","Heterosexual / straight","50","[c]","37870","30050"
