"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Birmingham","SEO/HEO","15","[c]","34730","34170"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Coventry","EO","10","[c]","27930","28120"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Dudley","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Dudley","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Sandwell","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Shropshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Solihull","EO","15","[c]","27990","28120"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Staffordshire CC","EO","15","[c]","27710","27570"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","AA/AO","40","[c]","21670","21690"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","EO","20","[c]","27800","28120"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Telford and Wrekin","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Walsall","EO","15","[c]","27490","27570"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Wolverhampton","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","15","[c]","21570","21690"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","10","[c]","27820","27570"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Bradford","EO","20","[c]","27910","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Calderdale and Kirklees","EO","10","[c]","27930","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Leeds","AA/AO","10","[c]","21530","21690"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Leeds","EO","55","[c]","27980","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Leeds","G6/G7","10","[c]","60570","60730"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Leeds","SEO/HEO","35","[c]","37110","38080"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","EO","35","[c]","28010","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","SEO/HEO","30","[c]","35310","34170"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Wakefield","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Lambeth","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Tower Hamlets","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Tower Hamlets","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Westminster","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Westminster","G6/G7","115","[c]","58720","56070"
"Leaver Dept.","2023","Department of Health and Social Care","London","Westminster","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","Westminster","SEO/HEO","175","[c]","36770","37060"
"Leaver Dept.","2023","Department of Health and Social Care","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North East (England)","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North East (England)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Wales","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","West Midlands (England)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","West Midlands (England)","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","EO","20","[c]","25630","25560"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","G6/G7","30","[c]","54840","52730"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","SEO/HEO","55","[c]","33580","33790"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Wales","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","North West (England)","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","North West (England)","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","West Midlands (England)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","West Midlands (England)","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","West Midlands (England)","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Westminster","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Westminster","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Westminster","G6/G7","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Westminster","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","Westminster","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East Midlands (England)","Nottingham","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East Midlands (England)","Nottingham","EO","10","[c]","[c]","[c]"
