"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Declared disabled","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","West Central Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
