"Status","Year","Ethnicity","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Analysis","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Statistics Authority","Heterosexual / straight","30","30","36420","32280"
"In post","2023","Mixed","Analysis","UK Statistics Authority","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Cabinet Office","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Mixed","Commercial","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Cabinet Office","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Commercial","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department of Health and Social Care","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Commercial","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Defence","Heterosexual / straight","35","30","37930","35810"
"In post","2023","Mixed","Commercial","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
