"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Asian","Attorney General's Departments","London","140","140","30160","27760"
"In post","2023","20-29","Asian","Attorney General's Departments","Outside London","110","105","28100","24950"
"In post","2023","20-29","Asian","Cabinet Office","London","205","205","34040","30130"
"In post","2023","20-29","Asian","Cabinet Office","Outside London","80","80","31450","30130"
"In post","2023","20-29","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Chancellor's other departments","London","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Competition and Markets Authority","London","35","35","33680","28850"
"In post","2023","20-29","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Department for Business, Energy and Industrial Strategy","London","185","185","40860","41060"
"In post","2023","20-29","Asian","Department for Business, Energy and Industrial Strategy","Outside London","65","65","31890","31120"
"In post","2023","20-29","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Department for Digital, Culture, Media and Sport","London","45","45","41940","38330"
"In post","2023","20-29","Asian","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Department for Education","London","55","55","44100","41440"
"In post","2023","20-29","Asian","Department for Education","Outside London","135","135","32750","30330"
"In post","2023","20-29","Asian","Department for Environment, Food and Rural Affairs","London","65","65","36220","33830"
"In post","2023","20-29","Asian","Department for Environment, Food and Rural Affairs","Outside London","65","65","29000","25920"
"In post","2023","20-29","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Department for International Trade","London","85","85","37860","35150"
"In post","2023","20-29","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Department for Levelling Up, Housing and Communities","London","60","60","36310","34310"
"In post","2023","20-29","Asian","Department for Levelling Up, Housing and Communities","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Department for Transport","London","90","90","40150","35760"
"In post","2023","20-29","Asian","Department for Transport","Outside London","85","85","27960","26780"
"In post","2023","20-29","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Department for Work and Pensions","London","400","395","32930","32520"
"In post","2023","20-29","Asian","Department for Work and Pensions","Outside London","1070","1040","26430","28120"
"In post","2023","20-29","Asian","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Department of Health and Social Care","London","195","190","35120","33500"
"In post","2023","20-29","Asian","Department of Health and Social Care","Outside London","70","65","28510","27450"
"In post","2023","20-29","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Foreign, Commonwealth and Development Office","London","75","75","38440","37440"
"In post","2023","20-29","Asian","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Foreign, Commonwealth and Development Office","Overseas","15","15","[c]","[c]"
"In post","2023","20-29","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","HM Land Registry","Outside London","30","30","28310","28080"
"In post","2023","20-29","Asian","HM Revenue and Customs","London","300","300","37940","39110"
"In post","2023","20-29","Asian","HM Revenue and Customs","Outside London","1170","1135","27380","22520"
"In post","2023","20-29","Asian","HM Treasury","London","120","115","36750","33820"
"In post","2023","20-29","Asian","HM Treasury","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Home Office","London","270","270","35650","36000"
"In post","2023","20-29","Asian","Home Office","Outside London","205","195","25740","25750"
"In post","2023","20-29","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Ministry of Defence","London","65","65","38060","38020"
"In post","2023","20-29","Asian","Ministry of Defence","Outside London","180","180","30870","28370"
"In post","2023","20-29","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Ministry of Justice","London","295","295","32390","29660"
"In post","2023","20-29","Asian","Ministry of Justice","Outside London","670","645","25240","23640"
"In post","2023","20-29","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","National Crime Agency","London","25","25","[c]","[c]"
"In post","2023","20-29","Asian","National Crime Agency","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Office of Gas and Electricity Markets","London","55","55","32300","28880"
"In post","2023","20-29","Asian","Office of Gas and Electricity Markets","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Scottish Government","Outside London","65","65","32580","29100"
"In post","2023","20-29","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","The National Archives","London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","UK Export Finance","London","30","30","[c]","[c]"
"In post","2023","20-29","Asian","UK Statistics Authority","London","15","15","[c]","[c]"
"In post","2023","20-29","Asian","UK Statistics Authority","Outside London","65","60","31580","31560"
"In post","2023","20-29","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Water Services Regulation Authority","London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Welsh Government","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Attorney General's Departments","London","70","70","28890","27760"
"In post","2023","20-29","Black","Attorney General's Departments","Outside London","30","30","[c]","[c]"
"In post","2023","20-29","Black","Cabinet Office","London","70","70","32790","30130"
"In post","2023","20-29","Black","Cabinet Office","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2023","20-29","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department for Business, Energy and Industrial Strategy","London","75","75","39690","39820"
"In post","2023","20-29","Black","Department for Business, Energy and Industrial Strategy","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department for Digital, Culture, Media and Sport","London","35","35","36120","35620"
"In post","2023","20-29","Black","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Department for Education","London","30","30","36780","41440"
"In post","2023","20-29","Black","Department for Education","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Department for Environment, Food and Rural Affairs","London","30","30","[c]","[c]"
"In post","2023","20-29","Black","Department for Environment, Food and Rural Affairs","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department for International Trade","London","40","40","36680","35010"
"In post","2023","20-29","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department for Levelling Up, Housing and Communities","London","25","25","[c]","[c]"
"In post","2023","20-29","Black","Department for Levelling Up, Housing and Communities","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Black","Department for Transport","London","30","30","[c]","[c]"
"In post","2023","20-29","Black","Department for Transport","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department for Work and Pensions","London","240","240","32500","32520"
"In post","2023","20-29","Black","Department for Work and Pensions","Outside London","165","165","27490","28120"
"In post","2023","20-29","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Department of Health and Social Care","London","70","70","34620","33330"
"In post","2023","20-29","Black","Department of Health and Social Care","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Foreign, Commonwealth and Development Office","London","35","35","35540","36620"
"In post","2023","20-29","Black","Foreign, Commonwealth and Development Office","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","HM Land Registry","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","HM Revenue and Customs","London","125","125","38090","39110"
"In post","2023","20-29","Black","HM Revenue and Customs","Outside London","160","160","29300","27890"
"In post","2023","20-29","Black","HM Treasury","London","15","15","[c]","[c]"
"In post","2023","20-29","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Home Office","London","85","85","34200","29890"
"In post","2023","20-29","Black","Home Office","Outside London","40","40","26610","25880"
