"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Devon","EO","20","[c]","27520","26650"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Devon","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Devon","SEO/HEO","20","[c]","36190","33990"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Dorset and Somerset","EO","10","[c]","29600","29880"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Dorset and Somerset","SEO/HEO","15","[c]","39080","36050"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","25","[c]","23480","24750"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","27030","27080"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","40","[c]","54210","50980"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","100","[c]","35860","34400"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","East Wales","EO","55","[c]","26900","24840"
"New entrant CS","2023","Digital, Data and Technology","Wales","East Wales","G6/G7","35","[c]","58710","56400"
"New entrant CS","2023","Digital, Data and Technology","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","East Wales","SEO/HEO","120","[c]","37460","37500"
"New entrant CS","2023","Digital, Data and Technology","Wales","West Wales and The Valleys","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","West Wales and The Valleys","EO","25","[c]","27780","26780"
"New entrant CS","2023","Digital, Data and Technology","Wales","West Wales and The Valleys","G6/G7","10","[c]","55290","51870"
"New entrant CS","2023","Digital, Data and Technology","Wales","West Wales and The Valleys","SEO/HEO","20","[c]","37810","34850"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","EO","20","[c]","27290","27400"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","G6/G7","20","[c]","61430","59290"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","85","[c]","39870","41780"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","EO","20","[c]","28040","26980"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","G6/G7","25","[c]","55320","51770"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","SEO/HEO","50","[c]","36470","37590"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","G6/G7","10","[c]","53940","49400"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","SEO/HEO","20","[c]","35020","37060"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","EO","15","[c]","26340","25830"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","G6/G7","40","[c]","56090","54500"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","SEO/HEO","45","[c]","36200","37680"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","27220","27650"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","G6/G7","35","[c]","56460","54680"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","SEO/HEO","65","[c]","37730","38470"
"New entrant CS","2023","Economics","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Inner London - East","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Inner London - East","SEO/HEO","30","[c]","36850","35410"
"New entrant CS","2023","Economics","London","Inner London - West","AA/AO","25","[c]","23360","23210"
"New entrant CS","2023","Economics","London","Inner London - West","EO","25","[c]","28900","29280"
"New entrant CS","2023","Economics","London","Inner London - West","G6/G7","10","[c]","57120","54840"
"New entrant CS","2023","Economics","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Inner London - West","SEO/HEO","115","[c]","35060","35010"
"New entrant CS","2023","Economics","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North East (England)","Tees Valley and Durham","AA/AO","15","[c]","21820","21200"
"New entrant CS","2023","Economics","North East (England)","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North East (England)","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Greater Manchester","SEO/HEO","10","[c]","34290","34400"
"New entrant CS","2023","Economics","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Scotland","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Wales","East Wales","AA/AO","20","[c]","20960","21200"
"New entrant CS","2023","Economics","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Wales","East Wales","SEO/HEO","15","[c]","32060","31560"
"New entrant CS","2023","Economics","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","West Midlands","SEO/HEO","10","[c]","34370","34240"
"New entrant CS","2023","Economics","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","34760","34530"
"New entrant CS","2023","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","East Anglia","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Inner London - East","SEO/HEO","20","[c]","41120","41480"
"New entrant CS","2023","Finance","London","Inner London - West","AA/AO","15","[c]","23850","24280"
"New entrant CS","2023","Finance","London","Inner London - West","EO","25","[c]","28080","29660"
"New entrant CS","2023","Finance","London","Inner London - West","G6/G7","20","[c]","60360","58970"
"New entrant CS","2023","Finance","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Inner London - West","SEO/HEO","60","[c]","37380","36930"
"New entrant CS","2023","Finance","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","15","[c]","37560","37300"
"New entrant CS","2023","Finance","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Greater Manchester","EO","10","[c]","26600","26980"
"New entrant CS","2023","Finance","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Greater Manchester","SEO/HEO","20","[c]","34630","34170"
"New entrant CS","2023","Finance","North West (England)","Lancashire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Merseyside","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Merseyside","EO","15","[c]","26430","25880"
"New entrant CS","2023","Finance","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","West Central Scotland","AA/AO","35","[c]","22560","22520"
"New entrant CS","2023","Finance","Scotland","West Central Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","35710","33830"
"New entrant CS","2023","Finance","South East (England)","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","45","[c]","22150","22220"
"New entrant CS","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","[c]","26910","27080"
"New entrant CS","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","39050","39230"
"New entrant CS","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","East Wales","AA/AO","15","[c]","21360","21380"
"New entrant CS","2023","Finance","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","East Wales","SEO/HEO","15","[c]","38480","40570"
"New entrant CS","2023","Finance","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","West Midlands","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","West Midlands","SEO/HEO","15","[c]","37430","39820"
"New entrant CS","2023","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","South Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","West Yorkshire","AA/AO","20","[c]","22220","22520"
"New entrant CS","2023","Finance","Yorkshire and The Humber","West Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","West Yorkshire","SEO/HEO","20","[c]","35850","34400"
"New entrant CS","2023","Geography","South West (England)","Dorset and Somerset","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Geography","South West (England)","Dorset and Somerset","EO","15","[c]","28540","27610"
"New entrant CS","2023","Geography","South West (England)","Dorset and Somerset","SEO/HEO","10","[c]","36000","34370"
"New entrant CS","2023","Geography","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","[c]","27700","27770"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","East Anglia","AA/AO","10","[c]","21550","21700"
"New entrant CS","2023","Human Resources","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Inner London - East","EO","15","[c]","29650","28370"
"New entrant CS","2023","Human Resources","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Inner London - East","SEO/HEO","15","[c]","38740","40840"
