"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","AO","45","[c]","23710","25110"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","EO","80","[c]","31050","31060"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","AO","50","[c]","24940","25480"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","EO","80","[c]","29520","29660"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","G7","35","[c]","56450","56200"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","HEO","55","[c]","35310","35260"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","SEO","50","[c]","42770","42890"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","EO","35","[c]","31190","31060"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","EO","50","[c]","30910","31060"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
