"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared non-disabled","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","UK Statistics Authority","South East (England)","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","UK Statistics Authority","Wales","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Welsh Government","Wales","10","10","[c]","[c]"
"In post","2023","16-19","Undeclared","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Transport","Wales","35","30","20440","19000"
"In post","2023","16-19","Unknown","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","South East (England)","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","North East (England)","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","North West (England)","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","Scotland","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","Wales","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","West Midlands (England)","10","5","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","East of England","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","London","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","North East (England)","10","5","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","North West (England)","30","25","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","South East (England)","40","40","23260","22400"
"In post","2023","16-19","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","North West (England)","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Scotland","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","South East (England)","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","South West (England)","115","115","19840","19280"
"In post","2023","16-19","Unknown","Ministry of Defence","Unknown","30","30","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","East of England","10","5","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","London","15","10","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","North East (England)","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","North West (England)","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","South East (England)","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","Wales","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2023","16-19","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Scotland","50","45","23060","22180"
"In post","2023","16-19","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","North East (England)","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","South East (England)","5","5","[c]","[c]"
