"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","AO","65","[c]","21560","21690"
"Leaver CS","2023","Asian","Greater Manchester","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - East","AO","50","[c]","23560","24310"
"Leaver CS","2023","Asian","Inner London - East","EO","95","[c]","29530","29780"
"Leaver CS","2023","Asian","Inner London - East","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - East","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - East","HEO","55","[c]","35550","34450"
"Leaver CS","2023","Asian","Inner London - East","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - East","SEO","35","[c]","43080","41990"
"Leaver CS","2023","Asian","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - West","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - West","AO","85","[c]","23800","24480"
"Leaver CS","2023","Asian","Inner London - West","EO","115","[c]","28750","29660"
"Leaver CS","2023","Asian","Inner London - West","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - West","G7","85","[c]","55470","54190"
"Leaver CS","2023","Asian","Inner London - West","HEO","125","[c]","35130","34550"
"Leaver CS","2023","Asian","Inner London - West","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - West","SEO","100","[c]","42990","41970"
"Leaver CS","2023","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lincolnshire","AA","[c]","[c]","[c]","[c]"
