"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Undeclared","No function","SEO/HEO","485","480","36230","35000"
"In post","2023","20-29","Undeclared","No function","Unknown","115","110","25150","24570"
"In post","2023","20-29","Undeclared","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","EO","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","SEO/HEO","35","35","36710","35810"
"In post","2023","20-29","Undeclared","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","EO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","AA/AO","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","SEO/HEO","35","35","36430","34730"
"In post","2023","20-29","Unknown","Analysis","AA/AO","60","60","23380","23500"
"In post","2023","20-29","Unknown","Analysis","EO","135","135","28290","28030"
"In post","2023","20-29","Unknown","Analysis","G6/G7","105","105","56470","55540"
"In post","2023","20-29","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Analysis","SEO/HEO","990","985","35860","35010"
"In post","2023","20-29","Unknown","Commercial","AA/AO","55","55","24400","22920"
"In post","2023","20-29","Unknown","Commercial","EO","100","100","27480","27080"
"In post","2023","20-29","Unknown","Commercial","G6/G7","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","SEO/HEO","235","235","35100","33830"
"In post","2023","20-29","Unknown","Commercial","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","EO","60","60","28480","28450"
"In post","2023","20-29","Unknown","Communications","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","SEO/HEO","265","265","38470","37870"
"In post","2023","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","AA/AO","50","50","22830","22520"
"In post","2023","20-29","Unknown","Counter Fraud","EO","275","270","29190","28130"
"In post","2023","20-29","Unknown","Counter Fraud","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","SEO/HEO","120","120","36990","35000"
"In post","2023","20-29","Unknown","Debt","AA/AO","520","505","22850","22520"
"In post","2023","20-29","Unknown","Debt","EO","55","55","27960","27890"
"In post","2023","20-29","Unknown","Debt","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Digital, Data & Technology","AA/AO","80","80","23240","22950"
"In post","2023","20-29","Unknown","Digital, Data & Technology","EO","395","390","28050","27650"
"In post","2023","20-29","Unknown","Digital, Data & Technology","G6/G7","110","110","55540","55020"
"In post","2023","20-29","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Digital, Data & Technology","SEO/HEO","865","865","36690","36180"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Finance","AA/AO","165","155","23320","22520"
"In post","2023","20-29","Unknown","Finance","EO","145","140","28000","27650"
"In post","2023","20-29","Unknown","Finance","G6/G7","60","60","55790","54870"
"In post","2023","20-29","Unknown","Finance","SEO/HEO","250","250","35730","34400"
"In post","2023","20-29","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Grants Management","AA/AO","75","75","22120","22150"
"In post","2023","20-29","Unknown","Grants Management","EO","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Grants Management","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","AA/AO","110","110","22670","22220"
"In post","2023","20-29","Unknown","Human Resources","EO","180","175","27650","27650"
"In post","2023","20-29","Unknown","Human Resources","G6/G7","35","35","55630","55330"
"In post","2023","20-29","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","SEO/HEO","185","185","35310","34400"
"In post","2023","20-29","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Internal Audit","SEO/HEO","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","AA/AO","190","190","23230","22870"
"In post","2023","20-29","Unknown","Legal","EO","225","225","28230","28080"
"In post","2023","20-29","Unknown","Legal","G6/G7","70","70","53050","52020"
"In post","2023","20-29","Unknown","Legal","SEO/HEO","95","95","37770","38760"
"In post","2023","20-29","Unknown","No function","AA/AO","7505","7315","24500","22520"
"In post","2023","20-29","Unknown","No function","EO","5305","5265","28570","27890"
"In post","2023","20-29","Unknown","No function","G6/G7","1005","1000","56810","55370"
"In post","2023","20-29","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","No function","SEO/HEO","3805","3785","37050","36000"
"In post","2023","20-29","Unknown","No function","Unknown","995","955","24670","23640"
"In post","2023","20-29","Unknown","Project Delivery","AA/AO","85","85","22240","22220"
"In post","2023","20-29","Unknown","Project Delivery","EO","180","175","27560","27230"
"In post","2023","20-29","Unknown","Project Delivery","G6/G7","120","120","56060","55020"
"In post","2023","20-29","Unknown","Project Delivery","SEO/HEO","740","735","35400","34400"
"In post","2023","20-29","Unknown","Project Delivery","Unknown","85","85","25940","25540"
"In post","2023","20-29","Unknown","Property","AA/AO","165","160","22840","22520"
"In post","2023","20-29","Unknown","Property","EO","125","125","27890","27080"
"In post","2023","20-29","Unknown","Property","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Property","SEO/HEO","145","145","35140","33830"
"In post","2023","20-29","Unknown","Property","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Security","AA/AO","400","400","27110","26410"
"In post","2023","20-29","Unknown","Security","EO","100","100","28480","27650"
"In post","2023","20-29","Unknown","Security","G6/G7","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Security","SEO/HEO","100","100","37820","37290"
"In post","2023","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","AA/AO","660","640","23660","23340"
"In post","2023","20-29","Unknown","Unknown","EO","460","450","29550","29100"
"In post","2023","20-29","Unknown","Unknown","G6/G7","65","65","54850","52360"
"In post","2023","20-29","Unknown","Unknown","SEO/HEO","1340","1340","33090","32820"
"In post","2023","20-29","Unknown","Unknown","Unknown","375","375","32320","33320"
"In post","2023","30-39","Declared disabled","Analysis","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Analysis","EO","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Analysis","G6/G7","100","100","56140","54860"
"In post","2023","30-39","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Analysis","SEO/HEO","165","155","37470","38220"
"In post","2023","30-39","Declared disabled","Commercial","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","EO","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","G6/G7","50","50","61410","56530"
"In post","2023","30-39","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","SEO/HEO","85","85","38030","37710"
"In post","2023","30-39","Declared disabled","Commercial","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","EO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","G6/G7","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","SEO/HEO","45","45","38380","37410"
"In post","2023","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Counter Fraud","AA/AO","40","35","23430","22520"
"In post","2023","30-39","Declared disabled","Counter Fraud","EO","130","125","28770","28120"
"In post","2023","30-39","Declared disabled","Counter Fraud","G6/G7","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Counter Fraud","SEO/HEO","115","115","36640","35000"
"In post","2023","30-39","Declared disabled","Debt","AA/AO","95","85","22110","21690"
"In post","2023","30-39","Declared disabled","Debt","EO","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Debt","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","AA/AO","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","EO","90","90","28460","27650"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","G6/G7","135","135","57060","56080"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","275","270","37120","37300"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Finance","AA/AO","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Finance","EO","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Finance","G6/G7","45","40","59830","58640"
"In post","2023","30-39","Declared disabled","Finance","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Finance","SEO/HEO","100","95","37710","37300"
"In post","2023","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","AA/AO","40","40","22150","22150"
"In post","2023","30-39","Declared disabled","Grants Management","EO","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","AA/AO","30","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","EO","70","65","27460","28120"
"In post","2023","30-39","Declared disabled","Human Resources","G6/G7","55","55","58110","57970"
"In post","2023","30-39","Declared disabled","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","SEO/HEO","195","190","37220","35530"
"In post","2023","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","AA/AO","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","EO","35","30","27940","28120"
"In post","2023","30-39","Declared disabled","Legal","G6/G7","120","115","58330","55170"
"In post","2023","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","SEO/HEO","45","45","39290","39790"
"In post","2023","30-39","Declared disabled","No function","AA/AO","1855","1700","24410","22500"
"In post","2023","30-39","Declared disabled","No function","EO","1930","1825","28890","28120"
"In post","2023","30-39","Declared disabled","No function","G6/G7","670","655","58280","56430"
"In post","2023","30-39","Declared disabled","No function","SCS level","40","40","81890","77600"
"In post","2023","30-39","Declared disabled","No function","SEO/HEO","1440","1395","37440","35650"
"In post","2023","30-39","Declared disabled","No function","Unknown","745","700","29270","29050"
"In post","2023","30-39","Declared disabled","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","EO","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","G6/G7","130","125","57940","55820"
"In post","2023","30-39","Declared disabled","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","SEO/HEO","220","215","37630","37590"
"In post","2023","30-39","Declared disabled","Project Delivery","Unknown","50","50","38900","38790"
"In post","2023","30-39","Declared disabled","Property","AA/AO","20","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","EO","20","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","G6/G7","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","SEO/HEO","55","50","36080","34440"
"In post","2023","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","AA/AO","55","55","29920","27500"
"In post","2023","30-39","Declared disabled","Security","EO","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","G6/G7","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","SEO/HEO","40","40","37980","36540"
"In post","2023","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
