"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","The Insolvency Service","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Operational Delivery","AA/AO","40","[c]","22280","22180"
"Leaver Dept.","2023","The Insolvency Service","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Operational Delivery","EO","25","[c]","25860","26010"
"Leaver Dept.","2023","UK Health Security Agency","Operational Delivery","G6/G7","55","[c]","58590","56640"
"Leaver Dept.","2023","UK Health Security Agency","Operational Delivery","SCS level","10","[c]","80600","76380"
"Leaver Dept.","2023","UK Health Security Agency","Operational Delivery","SEO/HEO","90","[c]","35160","36330"
"Leaver Dept.","2023","UK Health Security Agency","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Digital, Data and Technology","G6/G7","10","[c]","52880","51130"
"Leaver Dept.","2023","UK Statistics Authority","Digital, Data and Technology","SEO/HEO","15","[c]","36010","37260"
"Leaver Dept.","2023","UK Statistics Authority","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Economics","SEO/HEO","10","[c]","34080","33710"
"Leaver Dept.","2023","UK Statistics Authority","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Operational Delivery","AA/AO","40","[c]","21370","21200"
"Leaver Dept.","2023","UK Statistics Authority","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Operational Delivery","G6/G7","15","[c]","55270","53210"
"Leaver Dept.","2023","UK Statistics Authority","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Operational Delivery","SEO/HEO","35","[c]","33730","31060"
"Leaver Dept.","2023","UK Statistics Authority","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Social Research","SEO/HEO","25","[c]","34920","33710"
"Leaver Dept.","2023","UK Statistics Authority","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Statistics","SEO/HEO","15","[c]","35030","33710"
"Leaver Dept.","2023","UK Supreme Court","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Operational Delivery","AA/AO","35","[c]","22400","22520"
"Leaver Dept.","2023","Valuation Office Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Property","EO","10","[c]","26130","26020"
"Leaver Dept.","2023","Valuation Office Agency","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SEO/HEO","15","[c]","42540","43660"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","AA/AO","15","[c]","22180","22180"
