"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Social Research","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","SEO","Female","60","55","39720","39300"
"In post","2023","Social Research","South East (England)","SEO","Male","30","30","39630","39300"
"In post","2023","Social Research","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","G7","Female","5","5","[c]","[c]"
"In post","2023","Social Research","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","HEO","Female","10","5","[c]","[c]"
"In post","2023","Social Research","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","SEO","Female","10","10","[c]","[c]"
"In post","2023","Social Research","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","AO","Female","5","5","[c]","[c]"
"In post","2023","Social Research","Wales","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","EO","Male","5","5","[c]","[c]"
"In post","2023","Social Research","Wales","G6","Female","10","10","[c]","[c]"
"In post","2023","Social Research","Wales","G6","Male","5","5","[c]","[c]"
"In post","2023","Social Research","Wales","G7","Female","60","55","53560","51460"
"In post","2023","Social Research","Wales","G7","Male","20","20","[c]","[c]"
"In post","2023","Social Research","Wales","HEO","Female","85","80","32550","31560"
"In post","2023","Social Research","Wales","HEO","Male","40","35","32950","31560"
"In post","2023","Social Research","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","SEO","Female","115","110","40900","39300"
"In post","2023","Social Research","Wales","SEO","Male","40","40","40900","39300"
"In post","2023","Social Research","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","HEO","Female","5","5","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","SEO","Female","10","10","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","G6","Male","5","5","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","G7","Female","15","15","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","G7","Male","15","15","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","HEO","Female","15","15","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","HEO","Male","5","5","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","SEO","Female","45","40","42040","41910"
"In post","2023","Social Research","Yorkshire and The Humber","SEO","Male","10","10","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","HEO","Male","5","5","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","SEO","Male","5","5","[c]","[c]"
"In post","2023","Statistics","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","SEO","Male","5","5","[c]","[c]"
"In post","2023","Statistics","London","AA","Female","20","20","[c]","[c]"
"In post","2023","Statistics","London","AA","Male","15","15","[c]","[c]"
"In post","2023","Statistics","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Statistics","London","AO","Male","5","5","[c]","[c]"
"In post","2023","Statistics","London","EO","Female","40","35","30450","30610"
"In post","2023","Statistics","London","EO","Male","55","50","31230","30970"
"In post","2023","Statistics","London","G6","Female","50","45","71140","70090"
"In post","2023","Statistics","London","G6","Male","50","45","72610","72440"
"In post","2023","Statistics","London","G7","Female","155","145","59400","59530"
"In post","2023","Statistics","London","G7","Male","160","160","60000","60430"
"In post","2023","Statistics","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","HEO","Female","150","150","35280","35080"
"In post","2023","Statistics","London","HEO","Male","190","190","35850","36030"
"In post","2023","Statistics","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Statistics","London","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Statistics","London","SEO","Female","125","120","44810","44970"
"In post","2023","Statistics","London","SEO","Male","180","175","45050","45170"
"In post","2023","Statistics","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North East (England)","EO","Female","5","5","[c]","[c]"
"In post","2023","Statistics","North East (England)","EO","Male","5","5","[c]","[c]"
"In post","2023","Statistics","North East (England)","G6","Female","5","5","[c]","[c]"
"In post","2023","Statistics","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North East (England)","G7","Female","25","25","[c]","[c]"
"In post","2023","Statistics","North East (England)","G7","Male","25","25","[c]","[c]"
"In post","2023","Statistics","North East (England)","HEO","Female","15","15","[c]","[c]"
"In post","2023","Statistics","North East (England)","HEO","Male","30","30","[c]","[c]"
"In post","2023","Statistics","North East (England)","SEO","Female","30","25","[c]","[c]"
"In post","2023","Statistics","North East (England)","SEO","Male","25","25","[c]","[c]"
"In post","2023","Statistics","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Statistics","North West (England)","G6","Female","5","5","[c]","[c]"
"In post","2023","Statistics","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","G7","Female","20","20","[c]","[c]"
"In post","2023","Statistics","North West (England)","G7","Male","25","25","[c]","[c]"
"In post","2023","Statistics","North West (England)","HEO","Female","35","30","33860","34090"
"In post","2023","Statistics","North West (England)","HEO","Male","50","50","34100","34700"
"In post","2023","Statistics","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","SEO","Female","30","30","41760","42140"
"In post","2023","Statistics","North West (England)","SEO","Male","50","50","41850","42140"
"In post","2023","Statistics","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","G7","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","HEO","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2023","Statistics","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","EO","Female","10","10","[c]","[c]"
"In post","2023","Statistics","South East (England)","EO","Male","15","15","[c]","[c]"
"In post","2023","Statistics","South East (England)","G6","Female","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","G6","Male","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","G7","Female","25","25","[c]","[c]"
"In post","2023","Statistics","South East (England)","G7","Male","15","15","[c]","[c]"
"In post","2023","Statistics","South East (England)","HEO","Female","35","35","33070","31560"
"In post","2023","Statistics","South East (England)","HEO","Male","40","40","33670","33920"
"In post","2023","Statistics","South East (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","SEO","Female","30","30","[c]","[c]"
"In post","2023","Statistics","South East (England)","SEO","Male","35","35","40760","40640"
"In post","2023","Statistics","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
