"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - West","45","40","56470","61530"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Merseyside","5","5","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","40","40","39510","35000"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Outer London - South","20","20","45640","39620"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Surrey, East and West Sussex","10","10","36910","22520"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","West Central Scotland","15","10","29090","22520"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs (excl. agencies)","Unknown","West Yorkshire","20","15","38940","34400"
"In post","2023","Finance","HM Treasury (excl. agencies)","Finance","East Anglia","10","10","29320","25140"
"In post","2023","Finance","HM Treasury (excl. agencies)","Finance","Inner London - West","65","60","51200","54090"
"In post","2023","Finance","HM Treasury (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Health and Safety Executive","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Health and Safety Executive","Finance","Merseyside","25","25","52650","55250"
"In post","2023","Finance","Health and Safety Executive","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Health and Safety Executive","Operational Delivery","Merseyside","5","5","[c]","[c]"
"In post","2023","Finance","Home Office","Digital, Data and Technology","Outer London - South","5","5","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Greater Manchester","25","25","39460","34070"
"In post","2023","Finance","Home Office","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Inner London - West","40","40","68390","67870"
"In post","2023","Finance","Home Office","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Merseyside","35","35","39710","39190"
"In post","2023","Finance","Home Office","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Outer London - South","95","95","51930","49300"
"In post","2023","Finance","Home Office","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","South Yorkshire","25","25","41030","39190"
"In post","2023","Finance","Home Office","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","Inner London - West","15","15","48360","44420"
"In post","2023","Finance","Home Office","Other","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Institute for Apprenticeships and Technical Education","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Institute for Apprenticeships and Technical Education","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Institute for Apprenticeships and Technical Education","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Institute for Apprenticeships and Technical Education","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Intellectual Property Office","Finance","East Wales","30","25","43540","42620"
"In post","2023","Finance","Legal Aid Agency","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal Aid Agency","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Maritime and Coastguard Agency","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Maritime and Coastguard Agency","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Maritime and Coastguard Agency","Finance","Hampshire and Isle of Wight","40","35","38730","32850"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","Inner London - East","30","30","42980","41190"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Planning","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Met Office","Finance","Devon","25","20","36410","33050"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Bedfordshire and Hertfordshire","70","65","43500","38030"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Berkshire, Buckinghamshire and Oxfordshire","180","170","38250","35910"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Cumbria","15","10","46270","46200"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Devon","30","30","40170","41000"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Dorset and Somerset","15","15","27090","27140"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","East Anglia","80","75","33270","27580"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","East Wales","15","10","32230","27470"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Eastern Scotland","25","20","36130","33990"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Essex","10","10","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","460","445","42950","41200"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Greater Manchester","35","30","39610","36540"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Hampshire and Isle of Wight","330","320","39480","34300"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Herefordshire, Worcestershire and Warwickshire","20","20","25430","27110"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Inner London - West","195","195","52290","46470"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Kent","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Lancashire","15","15","34620","27740"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Lincolnshire","30","30","25820","22220"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Merseyside","15","15","29550","27110"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","North Yorkshire","20","20","35680","27470"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Overseas","35","35","48380","44680"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Shropshire and Staffordshire","70","70","37710","33990"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","West Central Scotland","25","20","33220","27740"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Justice (excl. agencies)","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Justice (excl. agencies)","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Justice (excl. agencies)","Finance","Cheshire","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Justice (excl. agencies)","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
