"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","South East (England)","EO","EO","2550","2370","29080","28120"
"In post","2023","40-49","South East (England)","G6/G7","G6","305","295","71560","68140"
"In post","2023","40-49","South East (England)","G6/G7","G7","985","955","56280","55110"
"In post","2023","40-49","South East (England)","SCS level","SCS level","100","95","92800","90690"
"In post","2023","40-49","South East (England)","SEO/HEO","HEO","1480","1425","35130","34170"
"In post","2023","40-49","South East (England)","SEO/HEO","SEO","1140","1095","42980","41260"
"In post","2023","40-49","South East (England)","Unknown","Unknown","510","465","33360","30810"
"In post","2023","40-49","South West (England)","AA/AO","AA","250","235","21690","21380"
"In post","2023","40-49","South West (England)","AA/AO","AO","1395","1260","24760","22220"
"In post","2023","40-49","South West (England)","EO","EO","1790","1640","28170","28120"
"In post","2023","40-49","South West (England)","G6/G7","G6","605","585","68450","67260"
"In post","2023","40-49","South West (England)","G6/G7","G7","1885","1820","53460","52500"
"In post","2023","40-49","South West (England)","SCS level","SCS level","130","125","90470","86480"
"In post","2023","40-49","South West (England)","SEO/HEO","HEO","1815","1720","34040","33990"
"In post","2023","40-49","South West (England)","SEO/HEO","SEO","2155","2070","41780","41200"
"In post","2023","40-49","South West (England)","Unknown","Unknown","735","690","39480","38290"
"In post","2023","40-49","Unknown","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","AA/AO","AO","25","25","24350","22220"
"In post","2023","40-49","Unknown","EO","EO","85","80","27660","28120"
"In post","2023","40-49","Unknown","G6/G7","G6","15","15","68420","66860"
"In post","2023","40-49","Unknown","G6/G7","G7","25","25","57240","55710"
"In post","2023","40-49","Unknown","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","SEO/HEO","HEO","35","35","37280","34170"
"In post","2023","40-49","Unknown","SEO/HEO","SEO","25","25","43910","42650"
"In post","2023","40-49","Unknown","Unknown","Unknown","320","320","45890","41630"
"In post","2023","40-49","Wales","AA/AO","AA","285","245","20080","19000"
"In post","2023","40-49","Wales","AA/AO","AO","2060","1835","23070","22500"
"In post","2023","40-49","Wales","EO","EO","2170","2035","28090","28120"
"In post","2023","40-49","Wales","G6/G7","G6","335","325","70130","69560"
"In post","2023","40-49","Wales","G6/G7","G7","1115","1075","57810","57970"
"In post","2023","40-49","Wales","SCS level","SCS level","130","130","84370","81600"
"In post","2023","40-49","Wales","SEO/HEO","HEO","1570","1500","35410","34700"
"In post","2023","40-49","Wales","SEO/HEO","SEO","1410","1365","43850","42510"
"In post","2023","40-49","Wales","Unknown","Unknown","400","375","33450","31420"
"In post","2023","40-49","West Midlands (England)","AA/AO","AA","180","165","22360","23230"
"In post","2023","40-49","West Midlands (England)","AA/AO","AO","1710","1515","23700","22010"
"In post","2023","40-49","West Midlands (England)","EO","EO","1970","1830","28250","28120"
"In post","2023","40-49","West Midlands (England)","G6/G7","G6","290","280","68740","65680"
"In post","2023","40-49","West Midlands (England)","G6/G7","G7","835","810","55040","53750"
"In post","2023","40-49","West Midlands (England)","SCS level","SCS level","90","90","93470","84320"
"In post","2023","40-49","West Midlands (England)","SEO/HEO","HEO","1200","1155","34570","34300"
"In post","2023","40-49","West Midlands (England)","SEO/HEO","SEO","1060","1025","42460","41800"
"In post","2023","40-49","West Midlands (England)","Unknown","Unknown","560","520","32690","30810"
"In post","2023","40-49","Yorkshire and The Humber","AA/AO","AA","190","180","22400","23230"
"In post","2023","40-49","Yorkshire and The Humber","AA/AO","AO","1740","1535","24690","22400"
"In post","2023","40-49","Yorkshire and The Humber","EO","EO","2325","2135","28300","28120"
"In post","2023","40-49","Yorkshire and The Humber","G6/G7","G6","465","450","67170","66070"
"In post","2023","40-49","Yorkshire and The Humber","G6/G7","G7","1225","1185","54330","52720"
"In post","2023","40-49","Yorkshire and The Humber","SCS level","SCS level","115","110","84620","77000"
"In post","2023","40-49","Yorkshire and The Humber","SEO/HEO","HEO","1420","1360","34010","34170"
"In post","2023","40-49","Yorkshire and The Humber","SEO/HEO","SEO","1240","1190","41140","39440"
"In post","2023","40-49","Yorkshire and The Humber","Unknown","Unknown","570","515","33030","31780"
"In post","2023","50-59","East Midlands (England)","AA/AO","AA","325","300","22000","21760"
"In post","2023","50-59","East Midlands (England)","AA/AO","AO","1865","1675","24060","22220"
"In post","2023","50-59","East Midlands (England)","EO","EO","1915","1775","28500","28120"
"In post","2023","50-59","East Midlands (England)","G6/G7","G6","200","195","72960","71300"
"In post","2023","50-59","East Midlands (England)","G6/G7","G7","510","490","57370","56450"
"In post","2023","50-59","East Midlands (England)","SCS level","SCS level","55","50","92860","89520"
"In post","2023","50-59","East Midlands (England)","SEO/HEO","HEO","1030","990","35110","34850"
"In post","2023","50-59","East Midlands (England)","SEO/HEO","SEO","785","765","43730","42510"
"In post","2023","50-59","East Midlands (England)","Unknown","Unknown","360","340","31430","29050"
"In post","2023","50-59","East of England","AA/AO","AA","410","390","21770","21380"
"In post","2023","50-59","East of England","AA/AO","AO","1625","1495","25530","23430"
"In post","2023","50-59","East of England","EO","EO","2245","2090","29630","28120"
"In post","2023","50-59","East of England","G6/G7","G6","170","165","71850","68660"
"In post","2023","50-59","East of England","G6/G7","G7","410","395","57550","56180"
"In post","2023","50-59","East of England","SCS level","SCS level","60","55","100590","99170"
"In post","2023","50-59","East of England","SEO/HEO","HEO","1060","1035","35800","34700"
"In post","2023","50-59","East of England","SEO/HEO","SEO","670","650","44380","42540"
"In post","2023","50-59","East of England","Unknown","Unknown","400","370","30090","29050"
"In post","2023","50-59","London","AA/AO","AA","465","440","24610","23670"
"In post","2023","50-59","London","AA/AO","AO","2715","2530","27200","26400"
"In post","2023","50-59","London","EO","EO","5390","5120","31820","31850"
"In post","2023","50-59","London","G6/G7","G6","2285","2220","73660","72260"
"In post","2023","50-59","London","G6/G7","G7","3935","3835","60280","59530"
"In post","2023","50-59","London","SCS level","SCS level","1385","1355","99130","89480"
"In post","2023","50-59","London","SEO/HEO","HEO","3665","3585","38370","38580"
"In post","2023","50-59","London","SEO/HEO","SEO","3390","3320","45750","45410"
"In post","2023","50-59","London","Unknown","Unknown","580","555","37630","34820"
"In post","2023","50-59","North East (England)","AA/AO","AA","310","265","22390","22520"
"In post","2023","50-59","North East (England)","AA/AO","AO","3240","2775","23200","22520"
"In post","2023","50-59","North East (England)","EO","EO","2230","2025","28370","28120"
"In post","2023","50-59","North East (England)","G6/G7","G6","275","270","69490","69940"
"In post","2023","50-59","North East (England)","G6/G7","G7","770","750","55370","55910"
"In post","2023","50-59","North East (England)","SCS level","SCS level","80","80","90640","79080"
"In post","2023","50-59","North East (England)","SEO/HEO","HEO","1275","1215","34400","34400"
"In post","2023","50-59","North East (England)","SEO/HEO","SEO","970","935","41790","41780"
"In post","2023","50-59","North East (England)","Unknown","Unknown","325","305","31820","29050"
"In post","2023","50-59","North West (England)","AA/AO","AA","505","470","21760","21380"
"In post","2023","50-59","North West (England)","AA/AO","AO","5215","4645","23080","22150"
"In post","2023","50-59","North West (England)","EO","EO","5435","5010","28260","28120"
"In post","2023","50-59","North West (England)","G6/G7","G6","640","630","70320","69940"
"In post","2023","50-59","North West (England)","G6/G7","G7","1610","1575","55820","56000"
"In post","2023","50-59","North West (England)","SCS level","SCS level","170","170","92270","84500"
"In post","2023","50-59","North West (England)","SEO/HEO","HEO","2500","2410","34680","34300"
"In post","2023","50-59","North West (England)","SEO/HEO","SEO","2105","2040","42210","41800"
"In post","2023","50-59","North West (England)","Unknown","Unknown","805","765","33220","29050"
"In post","2023","50-59","Northern Ireland","AA/AO","AA","210","210","21660","22130"
"In post","2023","50-59","Northern Ireland","AA/AO","AO","295","270","22750","22520"
"In post","2023","50-59","Northern Ireland","EO","EO","275","260","28500","28130"
"In post","2023","50-59","Northern Ireland","G6/G7","G6","30","30","72810","71300"
"In post","2023","50-59","Northern Ireland","G6/G7","G7","75","75","57220","56870"
"In post","2023","50-59","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland","SEO/HEO","HEO","225","215","35490","35000"
"In post","2023","50-59","Northern Ireland","SEO/HEO","SEO","145","140","42160","42140"
"In post","2023","50-59","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","AA/AO","AO","20","20","28320","26740"
"In post","2023","50-59","Overseas","EO","EO","70","70","34580","33320"
"In post","2023","50-59","Overseas","G6/G7","G6","140","140","71920","68070"
"In post","2023","50-59","Overseas","G6/G7","G7","155","155","59980","57790"
"In post","2023","50-59","Overseas","SCS level","SCS level","110","105","91540","82540"
"In post","2023","50-59","Overseas","SEO/HEO","HEO","220","220","43710","40590"
"In post","2023","50-59","Overseas","SEO/HEO","SEO","140","140","49770","47380"
"In post","2023","50-59","Overseas","Unknown","Unknown","35","35","[c]","[c]"
"In post","2023","50-59","Scotland","AA/AO","AA","865","800","22730","22180"
"In post","2023","50-59","Scotland","AA/AO","AO","3805","3430","24360","22520"
"In post","2023","50-59","Scotland","EO","EO","4150","3880","30520","28130"
"In post","2023","50-59","Scotland","G6/G7","G6","780","760","75830","79110"
"In post","2023","50-59","Scotland","G6/G7","G7","1175","1140","59870","58850"
"In post","2023","50-59","Scotland","SCS level","SCS level","200","200","91070","85200"
"In post","2023","50-59","Scotland","SEO/HEO","HEO","2215","2130","36720","35000"
"In post","2023","50-59","Scotland","SEO/HEO","SEO","1680","1625","46720","46000"
"In post","2023","50-59","Scotland","Unknown","Unknown","45","45","47340","45830"
"In post","2023","50-59","South East (England)","AA/AO","AA","760","695","22050","21380"
"In post","2023","50-59","South East (England)","AA/AO","AO","2815","2535","25890","22840"
"In post","2023","50-59","South East (England)","EO","EO","3895","3635","29600","28120"
"In post","2023","50-59","South East (England)","G6/G7","G6","380","370","72040","68980"
"In post","2023","50-59","South East (England)","G6/G7","G7","1150","1120","57180","56180"
"In post","2023","50-59","South East (England)","SCS level","SCS level","105","105","97290","90000"
"In post","2023","50-59","South East (England)","SEO/HEO","HEO","2085","2015","35770","34370"
"In post","2023","50-59","South East (England)","SEO/HEO","SEO","1475","1440","43740","41850"
"In post","2023","50-59","South East (England)","Unknown","Unknown","580","540","32020","29050"
"In post","2023","50-59","South West (England)","AA/AO","AA","495","470","21880","21380"
"In post","2023","50-59","South West (England)","AA/AO","AO","2080","1895","24220","22220"
"In post","2023","50-59","South West (England)","EO","EO","2685","2485","28430","28120"
"In post","2023","50-59","South West (England)","G6/G7","G6","745","725","69760","68780"
"In post","2023","50-59","South West (England)","G6/G7","G7","1860","1815","54510","54510"
"In post","2023","50-59","South West (England)","SCS level","SCS level","200","195","102040","93730"
"In post","2023","50-59","South West (England)","SEO/HEO","HEO","2080","1995","34560","34300"
"In post","2023","50-59","South West (England)","SEO/HEO","SEO","2410","2340","42750","42110"
"In post","2023","50-59","South West (England)","Unknown","Unknown","800","755","42550","38790"
"In post","2023","50-59","Unknown","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","AA/AO","AO","35","35","22410","21690"
"In post","2023","50-59","Unknown","EO","EO","105","95","29150","28120"
"In post","2023","50-59","Unknown","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","G6/G7","G7","25","25","56690","57640"
"In post","2023","50-59","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SEO/HEO","HEO","60","60","39800","36900"
"In post","2023","50-59","Unknown","SEO/HEO","SEO","45","40","47500","47380"
"In post","2023","50-59","Unknown","Unknown","Unknown","445","445","47390","43120"
"In post","2023","50-59","Wales","AA/AO","AA","420","365","20180","19000"
"In post","2023","50-59","Wales","AA/AO","AO","2480","2210","23020","22500"
"In post","2023","50-59","Wales","EO","EO","2500","2330","28320","28120"
"In post","2023","50-59","Wales","G6/G7","G6","355","345","72860","71880"
"In post","2023","50-59","Wales","G6/G7","G7","950","925","58900","59290"
"In post","2023","50-59","Wales","SCS level","SCS level","145","145","89260","82190"
"In post","2023","50-59","Wales","SEO/HEO","HEO","1495","1440","35590","34850"
"In post","2023","50-59","Wales","SEO/HEO","SEO","1265","1230","44530","42990"
"In post","2023","50-59","Wales","Unknown","Unknown","325","305","31930","29050"
"In post","2023","50-59","West Midlands (England)","AA/AO","AA","370","345","21790","21380"
"In post","2023","50-59","West Midlands (England)","AA/AO","AO","2345","2100","23950","21780"
"In post","2023","50-59","West Midlands (England)","EO","EO","2850","2640","28600","28120"
"In post","2023","50-59","West Midlands (England)","G6/G7","G6","305","300","71430","69550"
"In post","2023","50-59","West Midlands (England)","G6/G7","G7","765","750","56170","55780"
