"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Department for International Trade","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","East Midlands (England)","SEO","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","East of England","HEO","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","East of England","SEO","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","London","AO","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","London","EO","85","85","29910","29280"
"In post","2023","White","Department for International Trade","London","G6","180","175","67740","65980"
"In post","2023","White","Department for International Trade","London","G7","440","430","56850","55500"
"In post","2023","White","Department for International Trade","London","HEO","270","270","35420","35010"
"In post","2023","White","Department for International Trade","London","SCS level","90","85","90030","79570"
"In post","2023","White","Department for International Trade","London","SEO","335","330","42640","41550"
"In post","2023","White","Department for International Trade","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","North East (England)","EO","20","20","[c]","[c]"
"In post","2023","White","Department for International Trade","North East (England)","G6","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","North East (England)","G7","25","25","[c]","[c]"
"In post","2023","White","Department for International Trade","North East (England)","HEO","40","40","31520","31440"
"In post","2023","White","Department for International Trade","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","North East (England)","SEO","40","40","38650","38050"
"In post","2023","White","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","North West (England)","G7","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","North West (England)","SEO","25","25","[c]","[c]"
"In post","2023","White","Department for International Trade","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Overseas","G6","20","20","[c]","[c]"
"In post","2023","White","Department for International Trade","Overseas","G7","35","35","55590","53970"
"In post","2023","White","Department for International Trade","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","Overseas","SCS level","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","Overseas","SEO","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","G7","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Scotland","SEO","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South East (England)","SEO","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South West (England)","G7","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","South West (England)","HEO","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","South West (England)","SEO","20","20","[c]","[c]"
"In post","2023","White","Department for International Trade","Wales","G6","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","Wales","G7","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","Wales","HEO","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Wales","SEO","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","West Midlands (England)","SEO","25","25","[c]","[c]"
"In post","2023","White","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","Yorkshire and The Humber","G7","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","Yorkshire and The Humber","SEO","20","20","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6","35","35","66570","64750"
"In post","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","G7","25","25","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
