"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Economics","G7","10","10","56880","58370"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Economics","HEO","15","15","37620","39150"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Economics","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","HEO","10","10","34080","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","HEO","15","15","34880","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","EO","15","10","30150","28120"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","HEO","20","20","37030","37110"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","AO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","EO","10","10","29880","28120"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","G6","20","15","72170","70570"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","G7","55","50","56770","58370"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","HEO","75","75","37050","37380"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","SCS level","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Policy","SEO","30","30","43380","43760"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Project Delivery","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","G7","15","15","57450","58370"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","HEO","10","10","37410","39150"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","SEO","15","15","42670","43760"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","EO","20","15","28440","28210"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","G6","15","15","73060","70570"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","G7","65","60","57790","53640"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","HEO","45","45","35250","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","SEO","65","60","39780","38470"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","G7","15","15","54830","54690"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","G7","15","10","55470","54660"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Other","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Other","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Other","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","G7","10","10","55130","54690"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","G6","10","10","68480","67890"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","G7","25","20","52780","51920"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","HEO","10","10","32310","32280"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","SEO","15","15","39730","38120"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","AO","15","15","22500","22500"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","EO","10","10","27530","27320"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","HEO","15","15","34430","33850"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Statistics","HEO","10","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Statistics","SEO","10","10","39980","38210"
"In post","2023","Analysis","Estyn","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Economics","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Intelligence Analysis","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Intelligence Analysis","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Social Research","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Statistics","G7","[c]","[c]","[c]","[c]"
