"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Mixed","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","London","40","[c]","37750","34030"
"New entrant CS","2023","30-39","Mixed","No function","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","No function","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Security","Scotland","[c]","[c]","[c]","[c]"
