"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Unknown","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Central Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Bedfordshire and Hertfordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Female","50","[c]","30380","27050"
"Leaver CS","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Male","35","[c]","36160","30160"
"Leaver CS","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cheshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cheshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Derbyshire and Nottinghamshire","Female","50","[c]","27380","27570"
"Leaver CS","2023","65+","White","Derbyshire and Nottinghamshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Devon","Female","40","[c]","25660","22190"
"Leaver CS","2023","65+","White","Devon","Male","65","[c]","29810","25920"
"Leaver CS","2023","65+","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Dorset and Somerset","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Dorset and Somerset","Male","45","[c]","30040","27530"
"Leaver CS","2023","65+","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","East Anglia","Female","55","[c]","27810","22640"
"Leaver CS","2023","65+","White","East Anglia","Male","80","[c]","31830","27570"
"Leaver CS","2023","65+","White","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","East Wales","Female","70","[c]","34800","28120"
"Leaver CS","2023","65+","White","East Wales","Male","60","[c]","34590","28150"
"Leaver CS","2023","65+","White","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","East Yorkshire and Northern Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","East Yorkshire and Northern Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Eastern Scotland","Female","75","[c]","29900","26990"
"Leaver CS","2023","65+","White","Eastern Scotland","Male","85","[c]","34190","28120"
"Leaver CS","2023","65+","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Essex","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Essex","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","75","[c]","30560","27570"
"Leaver CS","2023","65+","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","[c]","36970","35370"
"Leaver CS","2023","65+","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Greater Manchester","Female","75","[c]","26160","22340"
"Leaver CS","2023","65+","White","Greater Manchester","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Hampshire and Isle of Wight","Female","90","[c]","25680","22220"
"Leaver CS","2023","65+","White","Hampshire and Isle of Wight","Male","135","[c]","33640","29420"
"Leaver CS","2023","65+","White","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Herefordshire, Worcestershire and Warwickshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Herefordshire, Worcestershire and Warwickshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Highlands and Islands","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Highlands and Islands","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Inner London - East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Inner London - East","Male","50","[c]","49120","43680"
"Leaver CS","2023","65+","White","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Inner London - West","Female","60","[c]","46760","34880"
"Leaver CS","2023","65+","White","Inner London - West","Male","80","[c]","51240","48270"
"Leaver CS","2023","65+","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Kent","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Kent","Male","45","[c]","32170","27650"
"Leaver CS","2023","65+","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Lancashire","Female","75","[c]","27100","22330"
"Leaver CS","2023","65+","White","Lancashire","Male","65","[c]","26120","21690"
"Leaver CS","2023","65+","White","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Leicestershire, Rutland and Northamptonshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Leicestershire, Rutland and Northamptonshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Lincolnshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Merseyside","Female","105","[c]","25470","22400"
"Leaver CS","2023","65+","White","Merseyside","Male","70","[c]","29610","27530"
"Leaver CS","2023","65+","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","North Yorkshire","Male","35","[c]","31840","25920"
"Leaver CS","2023","65+","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Northumberland, and Tyne and Wear","Female","135","[c]","25560","21690"
"Leaver CS","2023","65+","White","Northumberland, and Tyne and Wear","Male","65","[c]","31210","26830"
"Leaver CS","2023","65+","White","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - South","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - West and North West","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - West and North West","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Shropshire and Staffordshire","Female","45","[c]","24590","22520"
"Leaver CS","2023","65+","White","Shropshire and Staffordshire","Male","50","[c]","29440","28120"
"Leaver CS","2023","65+","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","South Yorkshire","Female","40","[c]","25010","22400"
"Leaver CS","2023","65+","White","South Yorkshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Southern Scotland","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Southern Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Surrey, East and West Sussex","Female","55","[c]","28490","27570"
"Leaver CS","2023","65+","White","Surrey, East and West Sussex","Male","45","[c]","31170","28120"
"Leaver CS","2023","65+","White","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Tees Valley and Durham","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Tees Valley and Durham","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","West Central Scotland","Female","90","[c]","26530","21690"
"Leaver CS","2023","65+","White","West Central Scotland","Male","65","[c]","32310","27610"
"Leaver CS","2023","65+","White","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","West Midlands","Female","55","[c]","27700","24290"
"Leaver CS","2023","65+","White","West Midlands","Male","40","[c]","29070","26810"
"Leaver CS","2023","65+","White","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","West Wales and The Valleys","Female","95","[c]","25720","22500"
"Leaver CS","2023","65+","White","West Wales and The Valleys","Male","55","[c]","31850","26200"
"Leaver CS","2023","65+","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","West Yorkshire","Female","65","[c]","29260","27570"
"Leaver CS","2023","65+","White","West Yorkshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
