"Status","Year","Disability","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","White","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Derbyshire and Nottinghamshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Devon","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Dorset and Somerset","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","East Anglia","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","East Wales","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","East Yorkshire and Northern Lincolnshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Essex","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","[c]","39570","34470"
"Leaver CS","2023","Undeclared","White","Greater Manchester","Outside London","65","[c]","30120","24690"
"Leaver CS","2023","Undeclared","White","Hampshire and Isle of Wight","Outside London","65","[c]","30880","26480"
"Leaver CS","2023","Undeclared","White","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Inner London - East","London","65","[c]","50150","42670"
"Leaver CS","2023","Undeclared","White","Inner London - West","London","120","[c]","48580","43750"
"Leaver CS","2023","Undeclared","White","Kent","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Lancashire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Lincolnshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Merseyside","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","North Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Northumberland, and Tyne and Wear","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Shropshire and Staffordshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Surrey, East and West Sussex","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Tees Valley and Durham","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","West Midlands","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","West Wales and The Valleys","Outside London","65","[c]","24550","22500"
"Leaver CS","2023","Undeclared","White","West Yorkshire","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Greater Manchester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Inner London - East","London","45","[c]","40080","33290"
"Leaver CS","2023","Unknown","Asian","Inner London - West","London","85","[c]","36990","34030"
"Leaver CS","2023","Unknown","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outer London - South","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Midlands","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Inner London - East","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Inner London - West","London","60","[c]","39290","34870"
"Leaver CS","2023","Unknown","Black","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outer London - South","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Inner London - West","London","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Inner London - West","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Inner London - West","London","35","[c]","46840","43210"
"Leaver CS","2023","Unknown","Undeclared","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Bedfordshire and Hertfordshire","Outside London","80","[c]","29210","25880"
"Leaver CS","2023","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","220","[c]","31150","28060"
"Leaver CS","2023","Unknown","Unknown","Cheshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Derbyshire and Nottinghamshire","Outside London","220","[c]","29280","25160"
"Leaver CS","2023","Unknown","Unknown","Devon","Outside London","100","[c]","28710","26050"
"Leaver CS","2023","Unknown","Unknown","Dorset and Somerset","Outside London","70","[c]","31070","26740"
"Leaver CS","2023","Unknown","Unknown","East Anglia","Outside London","155","[c]","29040","22550"
"Leaver CS","2023","Unknown","Unknown","East Wales","Outside London","275","[c]","31420","26900"
"Leaver CS","2023","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Eastern Scotland","Outside London","460","[c]","32390","29450"
"Leaver CS","2023","Unknown","Unknown","Essex","Outside London","100","[c]","30870","25880"
"Leaver CS","2023","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","345","[c]","32110","27570"
"Leaver CS","2023","Unknown","Unknown","Greater Manchester","Outside London","355","[c]","29950","25880"
"Leaver CS","2023","Unknown","Unknown","Hampshire and Isle of Wight","Outside London","270","[c]","30410","24730"
"Leaver CS","2023","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","60","[c]","25620","22480"
"Leaver CS","2023","Unknown","Unknown","Highlands and Islands","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Inner London - East","London","255","[c]","38630","32220"
"Leaver CS","2023","Unknown","Unknown","Inner London - West","London","1630","[c]","43390","36500"
"Leaver CS","2023","Unknown","Unknown","Kent","Outside London","140","[c]","26070","25750"
"Leaver CS","2023","Unknown","Unknown","Lancashire","Outside London","140","[c]","26530","21780"
