"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Counter Fraud","AA/AO","135","[c]","23100","21690"
"New entrant CS","2023","Declared non-disabled","White","Counter Fraud","EO","145","[c]","28250","27890"
"New entrant CS","2023","Declared non-disabled","White","Counter Fraud","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Counter Fraud","SEO/HEO","60","[c]","35250","34170"
"New entrant CS","2023","Declared non-disabled","White","Debt","AA/AO","490","[c]","22340","22520"
"New entrant CS","2023","Declared non-disabled","White","Debt","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data & Technology","AA/AO","65","[c]","20520","20660"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data & Technology","EO","225","[c]","27450","27650"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data & Technology","G6/G7","280","[c]","57950","56000"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data & Technology","SEO/HEO","485","[c]","37600","37420"
"New entrant CS","2023","Declared non-disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Finance","AA/AO","75","[c]","22250","22520"
"New entrant CS","2023","Declared non-disabled","White","Finance","EO","45","[c]","27180","27080"
"New entrant CS","2023","Declared non-disabled","White","Finance","G6/G7","30","[c]","56590","54680"
"New entrant CS","2023","Declared non-disabled","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Finance","SEO/HEO","120","[c]","37530","37310"
"New entrant CS","2023","Declared non-disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Grants Management","AA/AO","150","[c]","22040","22150"
"New entrant CS","2023","Declared non-disabled","White","Grants Management","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Grants Management","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","AA/AO","65","[c]","22040","22180"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","EO","85","[c]","27060","27080"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","G6/G7","65","[c]","56580","55250"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","SEO/HEO","150","[c]","36250","35020"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Legal","AA/AO","215","[c]","21780","21120"
"New entrant CS","2023","Declared non-disabled","White","Legal","EO","125","[c]","27860","27760"
"New entrant CS","2023","Declared non-disabled","White","Legal","G6/G7","195","[c]","54640","52360"
"New entrant CS","2023","Declared non-disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Legal","SEO/HEO","125","[c]","38770","38760"
"New entrant CS","2023","Declared non-disabled","White","No function","AA/AO","6220","[c]","24980","23230"
"New entrant CS","2023","Declared non-disabled","White","No function","EO","1185","[c]","27570","28120"
"New entrant CS","2023","Declared non-disabled","White","No function","G6/G7","500","[c]","60380","56780"
"New entrant CS","2023","Declared non-disabled","White","No function","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","No function","SEO/HEO","1505","[c]","37430","35040"
"New entrant CS","2023","Declared non-disabled","White","No function","Unknown","1850","[c]","23030","23640"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","AA/AO","40","[c]","21730","22150"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","EO","80","[c]","26830","26340"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","G6/G7","110","[c]","56860","53000"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","SEO/HEO","195","[c]","36740","35410"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","Unknown","60","[c]","37670","33250"
"New entrant CS","2023","Declared non-disabled","White","Property","AA/AO","105","[c]","22360","22520"
"New entrant CS","2023","Declared non-disabled","White","Property","EO","50","[c]","26740","26020"
"New entrant CS","2023","Declared non-disabled","White","Property","G6/G7","40","[c]","56510","55110"
"New entrant CS","2023","Declared non-disabled","White","Property","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Property","SEO/HEO","100","[c]","37520","37680"
"New entrant CS","2023","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","AA/AO","70","[c]","23940","21720"
"New entrant CS","2023","Declared non-disabled","White","Security","EO","40","[c]","25690","24610"
"New entrant CS","2023","Declared non-disabled","White","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","SEO/HEO","55","[c]","35480","33420"
"New entrant CS","2023","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","AA/AO","265","[c]","22580","22180"
"New entrant CS","2023","Declared non-disabled","White","Unknown","EO","320","[c]","28860","29100"
"New entrant CS","2023","Declared non-disabled","White","Unknown","G6/G7","120","[c]","58710","54870"
"New entrant CS","2023","Declared non-disabled","White","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","SEO/HEO","390","[c]","37740","37710"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
