"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Bristol, City of","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bristol, City of","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bristol, City of","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bristol, City of","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bristol, City of","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cardiff and Vale of Glamorgan","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cardiff and Vale of Glamorgan","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","City of Edinburgh","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Darlington","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dudley","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Durham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Surrey","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Glasgow City","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Glasgow City","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester North West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hertfordshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hounslow and Richmond upon Thames","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leeds","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire CC and Rutland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lewisham and Southwark","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Liverpool","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Liverpool","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Luton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid Lancashire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid and East Antrim","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Lanarkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
