"Status","Year","Disability","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","London","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","London","50","50","32920","30130"
"In post","2023","Unknown","Mixed","Unknown","Outside London","45","40","41280","36940"
"In post","2023","Unknown","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Analysis","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Analysis","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Debt","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data & Technology","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data & Technology","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","No function","London","100","100","43950","41170"
"In post","2023","Unknown","Other ethnicity","No function","Outside London","65","60","32890","30370"
"In post","2023","Unknown","Other ethnicity","No function","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","London","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","Outside London","10","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","London","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Analysis","London","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","Analysis","Outside London","60","60","46940","49260"
"In post","2023","Unknown","Undeclared","Commercial","London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Commercial","Outside London","35","35","44560","40750"
"In post","2023","Unknown","Undeclared","Communications","London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Communications","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Counter Fraud","London","25","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","Counter Fraud","Outside London","55","50","36630","35000"
"In post","2023","Unknown","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Debt","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","Digital, Data & Technology","London","45","45","52830","43620"
"In post","2023","Unknown","Undeclared","Digital, Data & Technology","Outside London","90","85","43900","41790"
"In post","2023","Unknown","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Finance","London","40","40","57440","48570"
"In post","2023","Unknown","Undeclared","Finance","Outside London","35","35","34200","31900"
"In post","2023","Unknown","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Grants Management","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Human Resources","London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Human Resources","Outside London","35","35","36340","34300"
"In post","2023","Unknown","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Legal","London","20","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","Legal","Outside London","30","30","40820","40800"
"In post","2023","Unknown","Undeclared","No function","London","215","210","52280","45650"
"In post","2023","Unknown","Undeclared","No function","Outside London","795","735","35420","34700"
"In post","2023","Unknown","Undeclared","No function","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Project Delivery","London","35","30","54400","53500"
"In post","2023","Unknown","Undeclared","Project Delivery","Outside London","100","95","45570","42510"
"In post","2023","Unknown","Undeclared","Property","London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Property","Outside London","30","30","36640","35930"
"In post","2023","Unknown","Undeclared","Security","London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Security","Outside London","45","45","39220","40880"
"In post","2023","Unknown","Undeclared","Unknown","London","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Outside London","200","190","45120","44740"
"In post","2023","Unknown","Unknown","Analysis","London","575","565","44860","40520"
"In post","2023","Unknown","Unknown","Analysis","Outside London","510","500","37810","37200"
"In post","2023","Unknown","Unknown","Commercial","London","155","150","49700","43750"
"In post","2023","Unknown","Unknown","Commercial","Outside London","435","425","39090","33990"
"In post","2023","Unknown","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Communications","London","460","455","47720","43650"
"In post","2023","Unknown","Unknown","Communications","Outside London","195","190","38490","34850"
"In post","2023","Unknown","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Counter Fraud","London","440","430","38810","35240"
"In post","2023","Unknown","Unknown","Counter Fraud","Outside London","1275","1220","32600","28130"
"In post","2023","Unknown","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Debt","London","120","110","28490","26920"
"In post","2023","Unknown","Unknown","Debt","Outside London","1310","1230","23410","22520"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","London","850","840","48330","43600"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","Outside London","2410","2370","41650","38000"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Finance","London","355","345","49990","45540"
"In post","2023","Unknown","Unknown","Finance","Outside London","880","830","33930","28130"
"In post","2023","Unknown","Unknown","Finance","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Grants Management","London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Grants Management","Outside London","485","445","25770","22150"
"In post","2023","Unknown","Unknown","Human Resources","London","280","275","45680","40840"
"In post","2023","Unknown","Unknown","Human Resources","Outside London","885","855","34280","31660"
"In post","2023","Unknown","Unknown","Human Resources","Overseas","165","160","57590","57220"
"In post","2023","Unknown","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Internal Audit","London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Internal Audit","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Legal","London","560","530","54200","55360"
"In post","2023","Unknown","Unknown","Legal","Outside London","500","460","42110","38070"
"In post","2023","Unknown","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","No function","London","9055","8840","41400","35700"
"In post","2023","Unknown","Unknown","No function","Outside London","33015","31115","28440","25880"
"In post","2023","Unknown","Unknown","No function","Overseas","350","350","53910","54330"
"In post","2023","Unknown","Unknown","No function","Unknown","125","115","34340","27430"
"In post","2023","Unknown","Unknown","Project Delivery","London","730","715","52940","51960"
"In post","2023","Unknown","Unknown","Project Delivery","Outside London","1230","1200","39980","37680"
"In post","2023","Unknown","Unknown","Project Delivery","Overseas","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Property","London","185","185","42420","37080"
"In post","2023","Unknown","Unknown","Property","Outside London","1060","1025","30590","26020"
"In post","2023","Unknown","Unknown","Property","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Property","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Security","London","230","230","43040","40600"
"In post","2023","Unknown","Unknown","Security","Outside London","1135","1120","31790","27500"
"In post","2023","Unknown","Unknown","Security","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Security","Unknown","30","30","26950","24470"
"In post","2023","Unknown","Unknown","Unknown","London","190","185","47100","41950"
"In post","2023","Unknown","Unknown","Unknown","Outside London","5090","4890","36470","30650"
"In post","2023","Unknown","Unknown","Unknown","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1700","1700","41950","40010"
