"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Torbay","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tower Hamlets","SCS level","10","[c]","91830","91120"
"Leaver Dept.","2023","50-59","Tower Hamlets","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tyneside","AO","25","[c]","21670","21690"
"Leaver Dept.","2023","50-59","Tyneside","EO","15","[c]","27420","27840"
"Leaver Dept.","2023","50-59","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tyneside","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tyneside","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tyneside","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wandsworth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warrington","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warrington","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warrington","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warwickshire CC","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Essex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Surrey","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Westminster","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Westminster","EO","30","[c]","29180","28340"
"Leaver Dept.","2023","50-59","Westminster","G6","55","[c]","70830","70100"
"Leaver Dept.","2023","50-59","Westminster","G7","100","[c]","56550","55370"
"Leaver Dept.","2023","50-59","Westminster","HEO","50","[c]","35450","34730"
"Leaver Dept.","2023","50-59","Westminster","SCS level","70","[c]","99890","93000"
"Leaver Dept.","2023","50-59","Westminster","SEO","55","[c]","43160","42670"
"Leaver Dept.","2023","50-59","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wirral","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wirral","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wirral","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wirral","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","York","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Birmingham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Birmingham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Coventry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Coventry","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Croydon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Croydon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Croydon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Darlington","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Durham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Lothian and Midlothian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Glasgow City","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Glasgow City","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Liverpool","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Liverpool","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Liverpool","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Peterborough","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Stoke-on-Trent","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sunderland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Swansea","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Swansea","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Swansea","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tyneside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Warrington","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","G7","10","[c]","56130","55310"
"Leaver Dept.","2023","60-64","Westminster","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Westminster","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Birmingham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Coventry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Dudley","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Glasgow City","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Liverpool","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mid Kent","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Westminster","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Westminster","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Westminster","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
