"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire CC","Female","50","40","26940","21780"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire CC","Male","20","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","Female","95","80","25990","21780"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","Male","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire CC","Female","120","105","25980","21780"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire CC","Male","45","40","27480","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","65","50","24810","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Female","155","135","25220","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Male","50","50","25980","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","Female","45","35","26410","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","Male","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","East Riding of Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","Female","70","60","26040","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","Male","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Female","305","260","26600","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Male","110","105","27700","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","Female","20","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","Female","35","25","24400","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Female","145","120","26760","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Male","40","40","26330","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","Female","15","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","Male","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","York","Female","40","35","24600","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","York","Male","15","15","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","London","Westminster","Female","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","London","Westminster","Male","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","York","Female","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","York","Male","5","5","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","Leicester","Female","170","155","31000","28080"
"In post","2023","HM Land Registry","East Midlands (England)","Leicester","Male","130","125","30870","28080"
"In post","2023","HM Land Registry","East Midlands (England)","Nottingham","Female","400","355","32920","28080"
"In post","2023","HM Land Registry","East Midlands (England)","Nottingham","Male","210","200","33720","28080"
"In post","2023","HM Land Registry","East of England","Peterborough","Female","195","175","31140","28080"
"In post","2023","HM Land Registry","East of England","Peterborough","Male","120","110","32580","32690"
"In post","2023","HM Land Registry","London","Croydon","Female","215","200","41380","38410"
"In post","2023","HM Land Registry","London","Croydon","Male","180","175","44470","38410"
"In post","2023","HM Land Registry","North East (England)","Durham","Female","485","440","29540","28080"
"In post","2023","HM Land Registry","North East (England)","Durham","Male","265","250","30600","28080"
"In post","2023","HM Land Registry","North West (England)","Mid Lancashire","Female","285","250","31190","28080"
"In post","2023","HM Land Registry","North West (England)","Mid Lancashire","Male","165","155","31690","28080"
"In post","2023","HM Land Registry","North West (England)","Wirral","Female","340","295","31340","28080"
"In post","2023","HM Land Registry","North West (England)","Wirral","Male","195","185","31490","28080"
"In post","2023","HM Land Registry","South West (England)","Dorset","Female","210","175","30380","28080"
"In post","2023","HM Land Registry","South West (England)","Dorset","Male","85","80","30460","28080"
"In post","2023","HM Land Registry","South West (England)","Gloucestershire CC","Female","225","195","31250","28080"
"In post","2023","HM Land Registry","South West (England)","Gloucestershire CC","Male","125","110","33430","28080"
"In post","2023","HM Land Registry","South West (England)","Plymouth","Female","440","385","33890","32690"
"In post","2023","HM Land Registry","South West (England)","Plymouth","Male","440","425","38480","39460"
"In post","2023","HM Land Registry","Wales","Swansea","Female","510","450","30060","28080"
"In post","2023","HM Land Registry","Wales","Swansea","Male","335","310","31700","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Coventry","Female","170","150","31840","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Coventry","Male","105","100","33740","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Telford and Wrekin","Female","225","200","30360","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Telford and Wrekin","Male","125","120","30150","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Female","205","185","30520","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Male","155","145","31240","28080"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Derby","Female","205","180","28680","26840"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Derby","Male","55","55","30770","29050"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","Female","65","55","29050","26840"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","Male","25","25","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Leicester","Female","400","370","30170","28880"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Leicester","Male","220","215","31920","30410"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Female","415","385","31260","30410"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Male","480","465","33280","32060"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Lincolnshire CC","Female","510","485","29880","28480"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Lincolnshire CC","Male","535","510","32520","32000"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","Female","85","80","30160","28760"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","Male","20","20","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","Female","400","370","30810","28880"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","Male","360","350","31810","30410"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Nottingham","Female","455","425","30370","29050"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Nottingham","Male","400","375","31880","31510"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Female","220","205","31880","28880"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Male","245","230","31990","31510"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Female","290","270","31240","28960"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Male","205","195","33150","32060"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Female","280","260","31140","29050"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Male","195","185","32370","30440"
"In post","2023","HM Prison and Probation Service","East of England","Bedford","Female","250","235","30060","30810"
"In post","2023","HM Prison and Probation Service","East of England","Bedford","Male","190","185","33060","30880"
"In post","2023","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Female","185","170","29590","28480"
"In post","2023","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Male","250","235","32080","31350"
"In post","2023","HM Prison and Probation Service","East of England","Cambridgeshire CC","Female","570","525","30350","28880"
"In post","2023","HM Prison and Probation Service","East of England","Cambridgeshire CC","Male","705","665","32360","32060"
"In post","2023","HM Prison and Probation Service","East of England","Essex Haven Gateway","Female","85","75","31780","29050"
"In post","2023","HM Prison and Probation Service","East of England","Essex Haven Gateway","Male","30","30","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East of England","Essex Thames Gateway","Female","105","95","29190","26840"
"In post","2023","HM Prison and Probation Service","East of England","Essex Thames Gateway","Male","20","20","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East of England","Heart of Essex","Female","295","270","29650","28480"
"In post","2023","HM Prison and Probation Service","East of England","Heart of Essex","Male","285","280","33240","32000"
