"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","East Ayrshire and North Ayrshire mainland","Female","50","45","28690","28120"
"In post","2023","20-29","East Ayrshire and North Ayrshire mainland","Male","65","65","24600","22180"
"In post","2023","20-29","East Cumbria","Female","45","45","24010","22150"
"In post","2023","20-29","East Cumbria","Male","40","40","24310","22150"
"In post","2023","20-29","East Derbyshire","Female","15","15","[c]","[c]"
"In post","2023","20-29","East Derbyshire","Male","10","10","[c]","[c]"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","115","110","27860","26410"
"In post","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","225","225","27580","26410"
"In post","2023","20-29","East Kent","Female","395","390","25910","25750"
"In post","2023","20-29","East Kent","Male","430","430","25750","25750"
"In post","2023","20-29","East Lancashire","Female","40","40","25790","24570"
"In post","2023","20-29","East Lancashire","Male","5","5","[c]","[c]"
"In post","2023","20-29","East Lothian and Midlothian","Female","10","10","[c]","[c]"
"In post","2023","20-29","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Merseyside","Female","75","70","26900","26840"
"In post","2023","20-29","East Merseyside","Male","35","35","26800","26070"
"In post","2023","20-29","East Riding of Yorkshire","Female","150","145","28310","28880"
"In post","2023","20-29","East Riding of Yorkshire","Male","170","170","29710","29890"
"In post","2023","20-29","East Surrey","Female","120","115","32620","34110"
"In post","2023","20-29","East Surrey","Male","65","65","33780","34110"
"In post","2023","20-29","East Sussex CC","Female","160","155","26430","25990"
"In post","2023","20-29","East Sussex CC","Male","120","120","27210","28120"
"In post","2023","20-29","Enfield","Female","25","25","[c]","[c]"
"In post","2023","20-29","Enfield","Male","10","10","[c]","[c]"
"In post","2023","20-29","Essex Haven Gateway","Female","60","55","26160","25610"
"In post","2023","20-29","Essex Haven Gateway","Male","45","45","26910","25880"
"In post","2023","20-29","Essex Thames Gateway","Female","85","85","27100","25610"
"In post","2023","20-29","Essex Thames Gateway","Male","25","25","[c]","[c]"
"In post","2023","20-29","Falkirk","Female","150","140","27090","24710"
"In post","2023","20-29","Falkirk","Male","60","60","26170","24710"
"In post","2023","20-29","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Flintshire and Wrexham","Female","175","175","27050","28120"
"In post","2023","20-29","Flintshire and Wrexham","Male","165","165","26470","27370"
"In post","2023","20-29","Glasgow City","Female","1495","1460","28860","27650"
"In post","2023","20-29","Glasgow City","Male","1085","1070","28480","25880"
"In post","2023","20-29","Gloucestershire CC","Female","90","90","27270","28080"
"In post","2023","20-29","Gloucestershire CC","Male","50","50","27750","28080"
"In post","2023","20-29","Greater Manchester North East","Female","105","100","27140","28120"
"In post","2023","20-29","Greater Manchester North East","Male","40","40","28550","28880"
"In post","2023","20-29","Greater Manchester North West","Female","165","165","25260","23640"
"In post","2023","20-29","Greater Manchester North West","Male","125","125","25580","23640"
"In post","2023","20-29","Greater Manchester South East","Female","75","70","25780","24570"
"In post","2023","20-29","Greater Manchester South East","Male","45","45","24110","21690"
"In post","2023","20-29","Greater Manchester South West","Female","1025","1010","29950","27890"
"In post","2023","20-29","Greater Manchester South West","Male","1035","1025","30890","28130"
"In post","2023","20-29","Gwent Valleys","Female","50","50","25780","24570"
"In post","2023","20-29","Gwent Valleys","Male","15","15","[c]","[c]"
"In post","2023","20-29","Gwynedd","Female","65","60","25300","23640"
"In post","2023","20-29","Gwynedd","Male","30","30","24010","22150"
"In post","2023","20-29","Hackney and Newham","Female","555","550","37200","32540"
"In post","2023","20-29","Hackney and Newham","Male","490","490","37590","35410"
"In post","2023","20-29","Haringey and Islington","Female","175","175","32290","32520"
"In post","2023","20-29","Haringey and Islington","Male","95","95","33540","33800"
"In post","2023","20-29","Harrow and Hillingdon","Female","215","210","30010","29890"
"In post","2023","20-29","Harrow and Hillingdon","Male","190","190","30300","29750"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","Female","130","130","26880","28120"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","Male","75","75","28310","28880"
"In post","2023","20-29","Heart of Essex","Female","145","140","28830","28200"
"In post","2023","20-29","Heart of Essex","Male","100","95","29010","28880"
"In post","2023","20-29","Herefordshire, County of","Female","25","25","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","Male","20","20","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","Female","220","215","30900","31020"
"In post","2023","20-29","Hertfordshire CC","Male","150","150","33780","31390"
"In post","2023","20-29","Hounslow and Richmond upon Thames","Female","365","360","31550","31280"
"In post","2023","20-29","Hounslow and Richmond upon Thames","Male","215","215","32350","31950"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Female","75","75","31090","28120"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Male","35","35","29220","25980"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","80","75","27400","26220"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","45","45","25340","24890"
"In post","2023","20-29","Isle of Anglesey","Female","10","10","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","Male","10","10","[c]","[c]"
"In post","2023","20-29","Isle of Wight","Female","45","45","27170","28120"
"In post","2023","20-29","Isle of Wight","Male","65","65","28520","30440"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Female","115","115","33800","33800"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Male","75","75","33570","33800"
"In post","2023","20-29","Kent Thames Gateway","Female","135","135","28450","28480"
"In post","2023","20-29","Kent Thames Gateway","Male","95","90","30620","30940"
"In post","2023","20-29","Kingston upon Hull, City of","Female","170","165","27240","28080"
"In post","2023","20-29","Kingston upon Hull, City of","Male","130","130","27150","28080"
"In post","2023","20-29","Lambeth","Female","280","280","36700","34340"
"In post","2023","20-29","Lambeth","Male","165","165","37340","36140"
"In post","2023","20-29","Lancaster and Wyre","Female","115","115","26680","25160"
"In post","2023","20-29","Lancaster and Wyre","Male","75","75","26710","27080"
"In post","2023","20-29","Leeds","Female","1535","1505","30600","28480"
"In post","2023","20-29","Leeds","Male","1320","1310","30140","28130"
"In post","2023","20-29","Leicester","Female","230","220","25350","23640"
"In post","2023","20-29","Leicester","Male","150","150","25280","23390"
"In post","2023","20-29","Leicestershire CC and Rutland","Female","160","150","25780","25750"
"In post","2023","20-29","Leicestershire CC and Rutland","Male","160","155","28260","28880"
"In post","2023","20-29","Lewisham and Southwark","Female","130","130","30150","29640"
"In post","2023","20-29","Lewisham and Southwark","Male","50","50","29200","28270"
"In post","2023","20-29","Lincolnshire CC","Female","205","205","26710","25830"
"In post","2023","20-29","Lincolnshire CC","Male","140","140","28220","28880"
"In post","2023","20-29","Lisburn and Castlereagh","Female","40","40","27390","25750"
"In post","2023","20-29","Lisburn and Castlereagh","Male","15","15","[c]","[c]"
"In post","2023","20-29","Liverpool","Female","1530","1495","26990","25750"
"In post","2023","20-29","Liverpool","Male","1030","1020","26750","25750"
"In post","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","15","15","[c]","[c]"
"In post","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","15","15","[c]","[c]"
"In post","2023","20-29","Luton","Female","65","65","26070","25830"
"In post","2023","20-29","Luton","Male","40","35","25470","25750"
"In post","2023","20-29","Manchester","Female","865","855","30310","28880"
"In post","2023","20-29","Manchester","Male","635","630","31820","30130"
"In post","2023","20-29","Medway","Female","135","130","30360","30880"
"In post","2023","20-29","Medway","Male","90","90","29740","30440"
"In post","2023","20-29","Merton, Kingston upon Thames and Sutton","Female","45","45","30880","31680"
"In post","2023","20-29","Merton, Kingston upon Thames and Sutton","Male","30","30","33320","32520"
"In post","2023","20-29","Mid Kent","Female","75","75","27620","27010"
"In post","2023","20-29","Mid Kent","Male","60","60","30460","30800"
"In post","2023","20-29","Mid Lancashire","Female","305","295","26500","24570"
"In post","2023","20-29","Mid Lancashire","Male","260","255","25260","22520"
"In post","2023","20-29","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Milton Keynes","Female","185","185","28830","28480"
"In post","2023","20-29","Milton Keynes","Male","185","185","29310","28540"
"In post","2023","20-29","Monmouthshire and Newport","Female","585","570","30490","31060"
"In post","2023","20-29","Monmouthshire and Newport","Male","515","510","31260","31060"
"In post","2023","20-29","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Na h-Eileanan Siar","Female","5","5","[c]","[c]"
"In post","2023","20-29","Na h-Eileanan Siar","Male","10","10","[c]","[c]"
"In post","2023","20-29","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North Hampshire","Female","60","60","27300","25500"
"In post","2023","20-29","North Hampshire","Male","25","25","[c]","[c]"
"In post","2023","20-29","North Lanarkshire","Female","140","140","27290","25930"
"In post","2023","20-29","North Lanarkshire","Male","95","95","27150","26930"
"In post","2023","20-29","North Northamptonshire","Female","60","60","25120","23640"
"In post","2023","20-29","North Northamptonshire","Male","25","25","[c]","[c]"
"In post","2023","20-29","North Nottinghamshire","Female","105","100","27180","28120"
"In post","2023","20-29","North Nottinghamshire","Male","75","75","29040","28880"
"In post","2023","20-29","North Yorkshire CC","Female","95","95","27390","25970"
"In post","2023","20-29","North Yorkshire CC","Male","65","65","28080","27480"
"In post","2023","20-29","North and North East Lincolnshire","Female","75","75","24700","23640"
"In post","2023","20-29","North and North East Lincolnshire","Male","40","40","24160","22400"
"In post","2023","20-29","North and West Norfolk","Female","35","35","26210","24910"
"In post","2023","20-29","North and West Norfolk","Male","30","30","28290","28880"
"In post","2023","20-29","Northumberland","Female","25","25","[c]","[c]"
"In post","2023","20-29","Northumberland","Male","10","10","[c]","[c]"
"In post","2023","20-29","Norwich and East Norfolk","Female","150","145","26980","25210"
"In post","2023","20-29","Norwich and East Norfolk","Male","130","130","28030","28880"
"In post","2023","20-29","Nottingham","Female","905","880","28270","27650"
"In post","2023","20-29","Nottingham","Male","755","745","28700","27890"
"In post","2023","20-29","Orkney Islands","Female","5","5","[c]","[c]"
"In post","2023","20-29","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Overseas","Female","200","200","38460","34220"
"In post","2023","20-29","Overseas","Male","140","140","39750","35660"
"In post","2023","20-29","Oxfordshire CC","Female","180","175","29180","30300"
"In post","2023","20-29","Oxfordshire CC","Male","125","125","30310","30880"
"In post","2023","20-29","Perth and Kinross, and Stirling","Female","100","95","28610","28490"
"In post","2023","20-29","Perth and Kinross, and Stirling","Male","70","70","28610","26930"
"In post","2023","20-29","Peterborough","Female","115","110","26760","24070"
"In post","2023","20-29","Peterborough","Male","70","65","26160","23390"
"In post","2023","20-29","Plymouth","Female","195","190","26980","25300"
"In post","2023","20-29","Plymouth","Male","205","205","28960","27620"
"In post","2023","20-29","Portsmouth","Female","245","240","28320","27140"
"In post","2023","20-29","Portsmouth","Male","195","195","28450","27080"
"In post","2023","20-29","Powys","Female","20","20","[c]","[c]"
"In post","2023","20-29","Powys","Male","10","10","[c]","[c]"
"In post","2023","20-29","Redbridge and Waltham Forest","Female","120","120","29850","29660"
"In post","2023","20-29","Redbridge and Waltham Forest","Male","70","70","30480","29660"
"In post","2023","20-29","Sandwell","Female","35","35","26300","24930"
"In post","2023","20-29","Sandwell","Male","15","15","[c]","[c]"
"In post","2023","20-29","Scottish Borders","Female","40","40","28260","26600"
"In post","2023","20-29","Scottish Borders","Male","35","35","28360","27740"
"In post","2023","20-29","Sefton","Female","425","415","26300","25750"
"In post","2023","20-29","Sefton","Male","345","340","25940","25750"
"In post","2023","20-29","Sheffield","Female","815","800","29220","25900"
"In post","2023","20-29","Sheffield","Male","610","605","29320","25880"
"In post","2023","20-29","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shropshire","Female","40","40","26820","25830"
"In post","2023","20-29","Shropshire","Male","45","45","28760","29180"
"In post","2023","20-29","Solihull","Female","120","120","26600","25880"
"In post","2023","20-29","Solihull","Male","90","85","26740","25750"
"In post","2023","20-29","Somerset CC","Female","135","130","27560","27610"
"In post","2023","20-29","Somerset CC","Male","145","145","28270","27610"
"In post","2023","20-29","South Ayrshire","Female","15","15","[c]","[c]"
"In post","2023","20-29","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Hampshire","Female","305","295","30860","31060"
"In post","2023","20-29","South Hampshire","Male","260","250","29300","28600"
"In post","2023","20-29","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Lanarkshire","Female","320","310","27820","24090"
"In post","2023","20-29","South Lanarkshire","Male","225","220","26940","23950"
"In post","2023","20-29","South Nottinghamshire","Female","90","85","29280","28880"
"In post","2023","20-29","South Nottinghamshire","Male","50","50","28780","28880"
"In post","2023","20-29","South Teesside","Female","80","80","25950","25160"
"In post","2023","20-29","South Teesside","Male","50","50","24080","22090"
"In post","2023","20-29","South West Wales","Female","100","95","25300","24860"
"In post","2023","20-29","South West Wales","Male","50","50","25400","25620"
"In post","2023","20-29","South and West Derbyshire","Female","100","100","28760","28880"
"In post","2023","20-29","South and West Derbyshire","Male","45","45","30020","30430"
"In post","2023","20-29","Southampton","Female","95","95","27740","26840"
"In post","2023","20-29","Southampton","Male","65","65","27880","26960"
"In post","2023","20-29","Southend-on-Sea","Female","15","15","[c]","[c]"
"In post","2023","20-29","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2023","20-29","Staffordshire CC","Female","415","405","29270","28880"
"In post","2023","20-29","Staffordshire CC","Male","275","270","29930","29890"
"In post","2023","20-29","Stoke-on-Trent","Female","155","145","24460","21780"
"In post","2023","20-29","Stoke-on-Trent","Male","55","55","25270","21780"
"In post","2023","20-29","Suffolk CC","Female","335","325","27200","26840"
"In post","2023","20-29","Suffolk CC","Male","260","260","28350","28130"
"In post","2023","20-29","Sunderland","Female","250","235","25580","22520"
"In post","2023","20-29","Sunderland","Male","125","120","25010","22520"
