"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Luton","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Manchester","110","100","35960","34640"
"In post","2023","Counter Fraud","Medway","20","20","32370","31280"
"In post","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","40","40","33520","32520"
"In post","2023","Counter Fraud","Mid Kent","15","15","31930","31280"
"In post","2023","Counter Fraud","Mid Lancashire","65","65","29310","28120"
"In post","2023","Counter Fraud","Milton Keynes","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Monmouthshire and Newport","10","10","27370","26280"
"In post","2023","Counter Fraud","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North Hampshire","10","10","[c]","[c]"
"In post","2023","Counter Fraud","North Lanarkshire","135","125","30610","28130"
"In post","2023","Counter Fraud","North Northamptonshire","20","20","29430","28120"
"In post","2023","Counter Fraud","North Nottinghamshire","15","10","30790","28120"
"In post","2023","Counter Fraud","North Yorkshire CC","70","70","32340","34170"
"In post","2023","Counter Fraud","North and North East Lincolnshire","70","65","27370","28120"
"In post","2023","Counter Fraud","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Norwich and East Norfolk","35","30","27980","28120"
"In post","2023","Counter Fraud","Nottingham","280","265","32900","28130"
"In post","2023","Counter Fraud","Oxfordshire CC","25","25","28750","28120"
"In post","2023","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Peterborough","25","25","29630","27650"
"In post","2023","Counter Fraud","Plymouth","50","45","28630","28120"
"In post","2023","Counter Fraud","Portsmouth","75","75","38200","34700"
"In post","2023","Counter Fraud","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Redbridge and Waltham Forest","350","320","29610","25610"
"In post","2023","Counter Fraud","Sandwell","20","15","28830","28120"
"In post","2023","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Sefton","20","20","28170","28120"
"In post","2023","Counter Fraud","Sheffield","45","40","31690","28120"
"In post","2023","Counter Fraud","Shropshire","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Solihull","15","10","25990","28120"
"In post","2023","Counter Fraud","Somerset CC","115","110","29900","28120"
"In post","2023","Counter Fraud","South Ayrshire","15","15","28460","28120"
"In post","2023","Counter Fraud","South Hampshire","65","50","26120","28120"
"In post","2023","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South Teesside","150","125","25380","26650"
"In post","2023","Counter Fraud","South West Wales","25","20","28860","28120"
"In post","2023","Counter Fraud","South and West Derbyshire","95","80","29950","28120"
"In post","2023","Counter Fraud","Southampton","35","30","28430","28120"
"In post","2023","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Staffordshire CC","45","40","28700","28120"
"In post","2023","Counter Fraud","Stoke-on-Trent","25","20","28720","28120"
"In post","2023","Counter Fraud","Suffolk CC","140","130","29880","28130"
"In post","2023","Counter Fraud","Sunderland","95","80","28000","28120"
"In post","2023","Counter Fraud","Swansea","65","55","28040","28120"
"In post","2023","Counter Fraud","Swindon","15","15","27910","28120"
"In post","2023","Counter Fraud","Telford and Wrekin","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Torbay","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Tower Hamlets","55","50","31590","25610"
"In post","2023","Counter Fraud","Tyneside","465","440","30630","28120"
"In post","2023","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Wakefield","20","15","27260","28120"
"In post","2023","Counter Fraud","Walsall","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Wandsworth","25","15","27510","25610"
"In post","2023","Counter Fraud","Warrington","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Warwickshire CC","30","25","29660","28120"
"In post","2023","Counter Fraud","West Cumbria","10","10","28090","28120"
"In post","2023","Counter Fraud","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Northamptonshire","20","20","28200","28120"
"In post","2023","Counter Fraud","West Surrey","60","60","34290","37520"
"In post","2023","Counter Fraud","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Sussex (South West)","30","25","27460","28120"
"In post","2023","Counter Fraud","Westminster","335","325","47010","41400"
"In post","2023","Counter Fraud","Wiltshire","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Wirral","45","45","27810","28120"
"In post","2023","Counter Fraud","Wolverhampton","45","40","28420","28120"
"In post","2023","Counter Fraud","Worcestershire CC","30","25","28620","28120"
"In post","2023","Counter Fraud","York","20","20","35780","28120"
"In post","2023","Digital, Data and Technology","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Barnet","195","190","46360","43210"
"In post","2023","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","15","15","42330","34170"
"In post","2023","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","695","680","39870","38640"
"In post","2023","Digital, Data and Technology","Bedford","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Belfast","60","60","40870","35000"
"In post","2023","Digital, Data and Technology","Berkshire","120","115","41690","37680"
"In post","2023","Digital, Data and Technology","Bexley and Greenwich","10","10","42800","40860"
"In post","2023","Digital, Data and Technology","Birmingham","410","405","43210","39030"
"In post","2023","Digital, Data and Technology","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Blackpool","885","850","44030","38470"
"In post","2023","Digital, Data and Technology","Bournemouth, Christchurch and Poole","15","15","37250","32860"
"In post","2023","Digital, Data and Technology","Bradford","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Bristol, City of","500","490","44530","41780"
"In post","2023","Digital, Data and Technology","Bromley","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Buckinghamshire","25","25","44190","37680"
"In post","2023","Digital, Data and Technology","Calderdale and Kirklees","10","10","51640","44030"
"In post","2023","Digital, Data and Technology","Cambridgeshire CC","105","100","36910","34300"
"In post","2023","Digital, Data and Technology","Camden and City of London","45","45","53560","53400"
"In post","2023","Digital, Data and Technology","Cardiff and Vale of Glamorgan","530","520","42040","39690"
"In post","2023","Digital, Data and Technology","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Central Bedfordshire","55","55","35090","37300"
"In post","2023","Digital, Data and Technology","Central Hampshire","95","90","36190","34300"
"In post","2023","Digital, Data and Technology","Central Valleys","45","45","41370","38140"
"In post","2023","Digital, Data and Technology","Cheshire East","90","90","38550","34300"
"In post","2023","Digital, Data and Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","City of Edinburgh","360","355","41490","39590"
"In post","2023","Digital, Data and Technology","Clackmannanshire and Fife","15","15","34740","34300"
"In post","2023","Digital, Data and Technology","Conwy and Denbighshire","15","15","36510","36590"
"In post","2023","Digital, Data and Technology","Cornwall and Isles of Scilly","25","20","37040","35650"
"In post","2023","Digital, Data and Technology","Coventry","355","345","43050","38390"
"In post","2023","Digital, Data and Technology","Croydon","900","885","53750","48920"
"In post","2023","Digital, Data and Technology","Darlington","135","135","39240","37640"
"In post","2023","Digital, Data and Technology","Derby","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Devon CC","350","340","39250","36050"
"In post","2023","Digital, Data and Technology","Dorset","45","45","37240","36920"
"In post","2023","Digital, Data and Technology","Dudley","10","10","33940","28120"
"In post","2023","Digital, Data and Technology","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Durham","40","40","39560","34850"
"In post","2023","Digital, Data and Technology","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Cumbria","15","15","42910","37300"
"In post","2023","Digital, Data and Technology","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","20","26810","27080"
"In post","2023","Digital, Data and Technology","East Kent","15","15","41790","37350"
"In post","2023","Digital, Data and Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Merseyside","15","15","35110","31270"
"In post","2023","Digital, Data and Technology","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Surrey","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","East Sussex CC","35","35","39390","32460"
"In post","2023","Digital, Data and Technology","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Essex Haven Gateway","15","15","39580","34300"
"In post","2023","Digital, Data and Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Falkirk","10","10","33790","28120"
"In post","2023","Digital, Data and Technology","Flintshire and Wrexham","25","25","35460","33990"
"In post","2023","Digital, Data and Technology","Glasgow City","355","350","41190","37680"
"In post","2023","Digital, Data and Technology","Gloucestershire CC","30","25","46590","42960"
"In post","2023","Digital, Data and Technology","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Greater Manchester North West","20","15","32350","28640"
"In post","2023","Digital, Data and Technology","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Greater Manchester South West","515","505","42910","39190"
"In post","2023","Digital, Data and Technology","Gwent Valleys","15","15","40860","36100"
"In post","2023","Digital, Data and Technology","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Hackney and Newham","375","370","48600","45170"
"In post","2023","Digital, Data and Technology","Haringey and Islington","10","10","50480","48640"
"In post","2023","Digital, Data and Technology","Harrow and Hillingdon","15","15","39320","38270"
"In post","2023","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","10","10","32860","30800"
"In post","2023","Digital, Data and Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Herefordshire, County of","60","60","25480","22220"
"In post","2023","Digital, Data and Technology","Hertfordshire CC","90","90","41520","38490"
"In post","2023","Digital, Data and Technology","Hounslow and Richmond upon Thames","140","135","42540","41510"
"In post","2023","Digital, Data and Technology","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","33960","30320"
"In post","2023","Digital, Data and Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Isle of Wight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Kingston upon Hull, City of","15","15","35490","36380"
"In post","2023","Digital, Data and Technology","Lambeth","95","90","50370","50690"
"In post","2023","Digital, Data and Technology","Lancaster and Wyre","15","15","38120","33990"
"In post","2023","Digital, Data and Technology","Leeds","780","755","44510","41480"
"In post","2023","Digital, Data and Technology","Leicester","25","25","41490","37680"
"In post","2023","Digital, Data and Technology","Leicestershire CC and Rutland","50","50","36030","31620"
