"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Communications","Attorney General's Departments","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","East Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Inner London - West","EO","10","[c]","30390","29530"
"New entrant CS","2023","Communications","Department for Education","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Inner London - West","HEO","10","[c]","37230","37870"
"New entrant CS","2023","Communications","Department for Education","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Merseyside","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - East","SEO","10","[c]","41240","41190"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Inner London - West","HEO","10","[c]","35860","35410"
"New entrant CS","2023","Communications","Ministry of Justice","Inner London - West","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
