"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","UK Export Finance","SCS level","SCS level","15","15","110480","103510"
"In post","2023","40-49","UK Export Finance","SEO/HEO","HEO","15","15","37000","36590"
"In post","2023","40-49","UK Export Finance","SEO/HEO","SEO","25","25","47500","46750"
"In post","2023","40-49","UK Statistics Authority","AA/AO","AA","30","20","20620","20150"
"In post","2023","40-49","UK Statistics Authority","AA/AO","AO","145","110","21760","21200"
"In post","2023","40-49","UK Statistics Authority","EO","EO","125","120","25440","24840"
"In post","2023","40-49","UK Statistics Authority","G6/G7","G6","85","85","63040","61240"
"In post","2023","40-49","UK Statistics Authority","G6/G7","G7","315","305","53140","51460"
"In post","2023","40-49","UK Statistics Authority","SCS level","SCS level","40","40","81640","79140"
"In post","2023","40-49","UK Statistics Authority","SEO/HEO","HEO","195","180","31760","31540"
"In post","2023","40-49","UK Statistics Authority","SEO/HEO","SEO","275","260","39110","38510"
"In post","2023","40-49","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","EO","EO","10","5","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","G6/G7","G6","10","10","100570","98160"
"In post","2023","40-49","Water Services Regulation Authority","G6/G7","G7","20","20","73630","74420"
"In post","2023","40-49","Water Services Regulation Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","SEO/HEO","HEO","35","30","43660","43700"
"In post","2023","40-49","Water Services Regulation Authority","SEO/HEO","SEO","20","20","60010","60920"
"In post","2023","40-49","Welsh Government","AA/AO","AO","135","125","25390","25620"
"In post","2023","40-49","Welsh Government","EO","EO","255","245","30140","30610"
"In post","2023","40-49","Welsh Government","G6/G7","G6","70","65","73380","71800"
"In post","2023","40-49","Welsh Government","G6/G7","G7","340","325","61950","63900"
"In post","2023","40-49","Welsh Government","SCS level","SCS level","80","75","85580","81600"
"In post","2023","40-49","Welsh Government","SEO/HEO","HEO","470","440","39030","39690"
"In post","2023","40-49","Welsh Government","SEO/HEO","SEO","465","450","47730","49370"
"In post","2023","50-59","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","AA/AO","AO","365","335","23490","22870"
"In post","2023","50-59","Attorney General's Departments","EO","EO","520","480","29180","28850"
"In post","2023","50-59","Attorney General's Departments","G6/G7","G6","365","345","73550","72810"
"In post","2023","50-59","Attorney General's Departments","G6/G7","G7","1165","1090","58440","56450"
"In post","2023","50-59","Attorney General's Departments","SCS level","SCS level","175","170","92500","86410"
"In post","2023","50-59","Attorney General's Departments","SEO/HEO","HEO","265","255","34300","33990"
"In post","2023","50-59","Attorney General's Departments","SEO/HEO","SEO","150","145","41240","40590"
"In post","2023","50-59","Cabinet Office","AA/AO","AO","105","95","22440","21830"
"In post","2023","50-59","Cabinet Office","EO","EO","165","155","27550","27430"
"In post","2023","50-59","Cabinet Office","G6/G7","G6","275","275","72340","68470"
"In post","2023","50-59","Cabinet Office","G6/G7","G7","565","555","58410","56430"
"In post","2023","50-59","Cabinet Office","SCS level","SCS level","265","260","114330","107430"
"In post","2023","50-59","Cabinet Office","SEO/HEO","HEO","255","245","34560","34320"
"In post","2023","50-59","Cabinet Office","SEO/HEO","SEO","235","230","41010","41050"
"In post","2023","50-59","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","EO","EO","5","5","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","G6/G7","G6","20","20","97380","87350"
"In post","2023","50-59","Chancellor's other departments","G6/G7","G7","25","25","57210","57340"
"In post","2023","50-59","Chancellor's other departments","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SEO/HEO","SEO","20","20","47300","46300"
"In post","2023","50-59","Charity Commission","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","50-59","Charity Commission","EO","EO","25","25","26260","25300"
"In post","2023","50-59","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","G6/G7","G7","10","10","52910","52240"
"In post","2023","50-59","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","SEO/HEO","HEO","40","40","30740","30170"
"In post","2023","50-59","Charity Commission","SEO/HEO","SEO","25","25","39860","38800"
"In post","2023","50-59","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Competition and Markets Authority","EO","EO","15","15","29950","29450"
"In post","2023","50-59","Competition and Markets Authority","G6/G7","G6","30","30","80050","82460"
"In post","2023","50-59","Competition and Markets Authority","G6/G7","G7","40","40","59870","59170"
"In post","2023","50-59","Competition and Markets Authority","SCS level","SCS level","35","35","116370","104950"
"In post","2023","50-59","Competition and Markets Authority","SEO/HEO","HEO","25","25","37950","37780"
"In post","2023","50-59","Competition and Markets Authority","SEO/HEO","SEO","10","10","45900","45190"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","AA/AO","AA","15","10","20530","20200"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","AA/AO","AO","305","280","22980","23100"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","EO","385","365","27530","26940"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","G6/G7","G6","300","290","67310","66790"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","G6/G7","G7","615","600","55760","55350"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","135","130","90130","82680"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","620","600","35210","35190"
"In post","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","645","625","43150","41880"
"In post","2023","50-59","Department for Digital, Culture, Media and Sport","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","50-59","Department for Digital, Culture, Media and Sport","EO","EO","20","20","28200","27990"
"In post","2023","50-59","Department for Digital, Culture, Media and Sport","G6/G7","G6","30","30","66560","66650"
"In post","2023","50-59","Department for Digital, Culture, Media and Sport","G6/G7","G7","55","50","55780","54410"
"In post","2023","50-59","Department for Digital, Culture, Media and Sport","SCS level","SCS level","20","20","99660","87820"
"In post","2023","50-59","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","50","50","37710","36990"
"In post","2023","50-59","Department for Education","AA/AO","AO","25","25","23020","22020"
"In post","2023","50-59","Department for Education","EO","EO","140","130","28330","26940"
"In post","2023","50-59","Department for Education","G6/G7","G6","270","265","67180","67010"
"In post","2023","50-59","Department for Education","G6/G7","G7","520","510","54070","52150"
"In post","2023","50-59","Department for Education","SCS level","SCS level","85","80","87840","79470"
"In post","2023","50-59","Department for Education","SEO/HEO","HEO","330","320","32510","31230"
"In post","2023","50-59","Department for Education","SEO/HEO","SEO","475","460","40330","38210"
"In post","2023","50-59","Department for Education","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","AA/AO","AO","560","510","22520","22150"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","EO","EO","525","500","27000","26270"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","G6/G7","G6","260","255","62870","61860"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","G6/G7","G7","560","550","51950","50340"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","SCS level","75","75","86580","78360"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","490","475","31800","30990"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","565","550","39240","38020"
"In post","2023","50-59","Department for Environment, Food and Rural Affairs","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Department for International Trade","AA/AO","AO","10","10","28310","28660"
"In post","2023","50-59","Department for International Trade","EO","EO","55","55","29840","30280"
"In post","2023","50-59","Department for International Trade","G6/G7","G6","65","65","69680","69200"
"In post","2023","50-59","Department for International Trade","G6/G7","G7","170","165","56220","55500"
"In post","2023","50-59","Department for International Trade","SCS level","SCS level","45","45","93370","82200"
"In post","2023","50-59","Department for International Trade","SEO/HEO","HEO","80","80","36130","35800"
"In post","2023","50-59","Department for International Trade","SEO/HEO","SEO","160","155","42510","42060"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","AA/AO","AO","50","45","24100","23250"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","EO","EO","75","75","30440","30160"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","G6/G7","G6","180","170","67920","69960"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","G6/G7","G7","220","215","53850","54630"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","SCS level","SCS level","35","35","92230","82250"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","140","135","34760","34310"
"In post","2023","50-59","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","115","110","41680","41560"
"In post","2023","50-59","Department for Transport","AA/AO","AA","245","205","19180","19000"
"In post","2023","50-59","Department for Transport","AA/AO","AO","1055","960","24040","22500"
"In post","2023","50-59","Department for Transport","EO","EO","1335","1280","28620","27450"
"In post","2023","50-59","Department for Transport","G6/G7","G6","180","175","73880","69450"
"In post","2023","50-59","Department for Transport","G6/G7","G7","335","330","58910","56240"
"In post","2023","50-59","Department for Transport","SCS level","SCS level","85","85","95760","88560"
"In post","2023","50-59","Department for Transport","SEO/HEO","HEO","570","560","34180","33080"
"In post","2023","50-59","Department for Transport","SEO/HEO","SEO","450","445","43410","42180"
"In post","2023","50-59","Department for Work and Pensions","AA/AO","AA","100","85","21330","21250"
"In post","2023","50-59","Department for Work and Pensions","AA/AO","AO","8635","7450","22030","21690"
"In post","2023","50-59","Department for Work and Pensions","EO","EO","14830","13460","28790","28120"
"In post","2023","50-59","Department for Work and Pensions","G6/G7","G6","495","485","70290","67110"
"In post","2023","50-59","Department for Work and Pensions","G6/G7","G7","1315","1280","54420","52050"
"In post","2023","50-59","Department for Work and Pensions","SCS level","SCS level","160","160","91830","82540"
"In post","2023","50-59","Department for Work and Pensions","SEO/HEO","HEO","3180","3050","35170","34170"
"In post","2023","50-59","Department for Work and Pensions","SEO/HEO","SEO","1850","1795","41940","38470"
"In post","2023","50-59","Department of Health and Social Care","AA/AO","AA","10","10","22350","23280"
"In post","2023","50-59","Department of Health and Social Care","AA/AO","AO","100","90","22950","22820"
"In post","2023","50-59","Department of Health and Social Care","EO","EO","195","190","28430","28690"
"In post","2023","50-59","Department of Health and Social Care","G6/G7","G6","330","320","71060","68520"
"In post","2023","50-59","Department of Health and Social Care","G6/G7","G7","550","530","54770","54660"
"In post","2023","50-59","Department of Health and Social Care","SCS level","SCS level","260","250","104200","99000"
