"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","30","30","29850","26270"
"In post","2023","50-59","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","15","15","34760","32070"
"In post","2023","50-59","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","155","145","36460","34080"
"In post","2023","50-59","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","45","40","29180","25920"
"In post","2023","50-59","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Attorney General's Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Building Digital UK","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Building Digital UK","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","25","25","56370","56910"
"In post","2023","50-59","Building Digital UK","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","30","30","36720","33670"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Devon","5","5","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","20","15","54500","40630"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","5","5","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","50990","41450"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","50","45","48580","41580"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","15","15","35550","35310"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","220","220","63920","58520"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","320","315","57420","56430"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","15","15","32090","33020"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","155","145","33350","33020"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","5","5","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","55","55","30470","26300"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","15","15","44440","39870"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","20","20","41800","35570"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","70","70","43490","34950"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","20","20","97350","88740"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","20","20","46490","46170"
"In post","2023","50-59","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","30","30","42170","40000"
"In post","2023","50-59","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","100","95","41430","37310"
"In post","2023","50-59","Charity Commission","Charity Commission","Dorset and Somerset","15","15","33980","34670"
"In post","2023","50-59","Charity Commission","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","Charity Commission","Inner London - West","15","15","39730","38800"
"In post","2023","50-59","Charity Commission","Charity Commission","Merseyside","85","80","34910","30170"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","300","280","33860","28070"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","15","15","26910","25700"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","10","10","53860","55540"
"In post","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","145","140","71170","65460"
"In post","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Criminal Injuries Compensation Authority","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","85","80","28690","25830"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","East Anglia","30","25","41670","40450"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","East Wales","30","30","39210","40450"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Inner London - East","10","10","68420","63340"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Merseyside","85","80","44530","40620"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Commercial Service","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","200","190","42340","34730"
"In post","2023","50-59","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","25","20","40320","31540"
"In post","2023","50-59","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","30","30","33580","28010"
"In post","2023","50-59","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","85","80","40360","32330"
"In post","2023","50-59","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","230","210","41440","34730"
"In post","2023","50-59","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","50","45","54570","62890"
"In post","2023","50-59","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","30","25","47140","40540"
"In post","2023","50-59","Crown Prosecution Service","Attorney General's Departments","Cheshire","10","10","63240","58030"
