"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","London","Heterosexual / straight","90","90","50340","55020"
"In post","2023","Digital, Data & Technology","Department for Education","London","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","London","Unknown","35","35","50590","55020"
"In post","2023","Digital, Data & Technology","Department for Education","Outside London","Heterosexual / straight","650","635","42050","37590"
"In post","2023","Digital, Data & Technology","Department for Education","Outside London","LGBO","65","60","39890","37590"
"In post","2023","Digital, Data & Technology","Department for Education","Outside London","Undeclared","95","90","44660","42090"
"In post","2023","Digital, Data & Technology","Department for Education","Outside London","Unknown","125","120","43110","39910"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","95","95","47030","42530"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","630","610","43220","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","LGBO","50","50","42120","37310"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","80","75","44560","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Unknown","110","110","40080","37310"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","Heterosexual / straight","85","85","53260","52220"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","Unknown","45","45","52130","48260"
"In post","2023","Digital, Data & Technology","Department for International Trade","Outside London","Heterosexual / straight","40","40","44790","39700"
"In post","2023","Digital, Data & Technology","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","75","75","56320","54630"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","80","75","44720","42450"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","London","Heterosexual / straight","40","40","48910","43750"
"In post","2023","Digital, Data & Technology","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","London","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Outside London","Heterosexual / straight","760","745","41680","39820"
"In post","2023","Digital, Data & Technology","Department for Transport","Outside London","LGBO","35","35","35430","31660"
"In post","2023","Digital, Data & Technology","Department for Transport","Outside London","Undeclared","180","175","42960","41130"
"In post","2023","Digital, Data & Technology","Department for Transport","Outside London","Unknown","145","145","40640","35160"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","Heterosexual / straight","150","150","48890","43760"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","Unknown","50","50","47160","43760"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Heterosexual / straight","2895","2775","43280","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","LGBO","165","160","40710","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Undeclared","335","320","42940","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Unknown","720","685","42500","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","Heterosexual / straight","145","145","49520","46000"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","LGBO","20","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","Unknown","80","80","50430","43810"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Heterosexual / straight","95","90","49580","49590"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Unknown","65","65","48490","49590"
"In post","2023","Digital, Data & Technology","Food Standards Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Heterosexual / straight","35","35","46900","41160"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","80","75","51870","48000"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","Unknown","40","40","46190","43600"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","195","195","44270","42660"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","LGBO","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","Unknown","125","125","43930","41040"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","London","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","Outside London","Heterosexual / straight","365","345","40770","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","Outside London","Undeclared","65","65","39770","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Outside London","Unknown","200","195","36780","38470"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs","London","Heterosexual / straight","310","305","51530","45560"
