"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","No function","London","Male","35","[c]","27020","26400"
"New entrant CS","2023","16-19","No function","Outside London","Female","390","[c]","23470","22500"
"New entrant CS","2023","16-19","No function","Outside London","Male","320","[c]","23390","22520"
"New entrant CS","2023","16-19","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Outside London","Female","30","[c]","22220","22180"
"New entrant CS","2023","16-19","Unknown","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Analysis","London","Female","220","[c]","32520","33880"
"New entrant CS","2023","20-29","Analysis","London","Male","260","[c]","33050","34110"
"New entrant CS","2023","20-29","Analysis","Outside London","Female","240","[c]","29910","31060"
"New entrant CS","2023","20-29","Analysis","Outside London","Male","275","[c]","28680","30650"
"New entrant CS","2023","20-29","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Commercial","London","Female","40","[c]","32350","28840"
"New entrant CS","2023","20-29","Commercial","London","Male","40","[c]","32030","31650"
"New entrant CS","2023","20-29","Commercial","Outside London","Female","105","[c]","29380","27470"
"New entrant CS","2023","20-29","Commercial","Outside London","Male","100","[c]","29180","27540"
"New entrant CS","2023","20-29","Communications","London","Female","100","[c]","34580","35400"
"New entrant CS","2023","20-29","Communications","London","Male","60","[c]","33490","33910"
"New entrant CS","2023","20-29","Communications","Outside London","Female","55","[c]","29110","28940"
"New entrant CS","2023","20-29","Communications","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","London","Male","35","[c]","30390","31980"
"New entrant CS","2023","20-29","Counter Fraud","Outside London","Female","95","[c]","26290","27650"
"New entrant CS","2023","20-29","Counter Fraud","Outside London","Male","65","[c]","27110","27650"
"New entrant CS","2023","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Debt","London","Female","50","[c]","26920","26920"
"New entrant CS","2023","20-29","Debt","London","Male","35","[c]","26920","26920"
"New entrant CS","2023","20-29","Debt","Outside London","Female","370","[c]","22370","22520"
"New entrant CS","2023","20-29","Debt","Outside London","Male","320","[c]","22420","22520"
"New entrant CS","2023","20-29","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","London","Female","115","[c]","34140","33550"
"New entrant CS","2023","20-29","Digital, Data & Technology","London","Male","165","[c]","36040","35800"
"New entrant CS","2023","20-29","Digital, Data & Technology","Outside London","Female","300","[c]","31220","29080"
"New entrant CS","2023","20-29","Digital, Data & Technology","Outside London","Male","550","[c]","31300","28840"
"New entrant CS","2023","20-29","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Finance","London","Female","45","[c]","34180","29660"
"New entrant CS","2023","20-29","Finance","London","Male","45","[c]","32760","29810"
"New entrant CS","2023","20-29","Finance","Outside London","Female","115","[c]","27330","25910"
"New entrant CS","2023","20-29","Finance","Outside London","Male","130","[c]","27590","25880"
"New entrant CS","2023","20-29","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","Outside London","Female","55","[c]","22810","22150"
"New entrant CS","2023","20-29","Grants Management","Outside London","Male","70","[c]","22520","22150"
"New entrant CS","2023","20-29","Human Resources","London","Female","70","[c]","31790","29280"
"New entrant CS","2023","20-29","Human Resources","London","Male","30","[c]","30790","29020"
"New entrant CS","2023","20-29","Human Resources","Outside London","Female","200","[c]","27600","25830"
"New entrant CS","2023","20-29","Human Resources","Outside London","Male","75","[c]","25720","24700"
"New entrant CS","2023","20-29","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","London","Female","205","[c]","30560","27760"
"New entrant CS","2023","20-29","Legal","London","Male","85","[c]","32220","28200"
"New entrant CS","2023","20-29","Legal","Outside London","Female","265","[c]","26550","24430"
"New entrant CS","2023","20-29","Legal","Outside London","Male","125","[c]","26330","24430"
"New entrant CS","2023","20-29","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","London","Female","1710","[c]","31040","29660"
"New entrant CS","2023","20-29","No function","London","Male","1185","[c]","31750","29750"
"New entrant CS","2023","20-29","No function","Outside London","Female","6875","[c]","24650","23640"
"New entrant CS","2023","20-29","No function","Outside London","Male","4910","[c]","25480","23640"
"New entrant CS","2023","20-29","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","London","Female","145","[c]","32310","29660"
"New entrant CS","2023","20-29","Project Delivery","London","Male","80","[c]","31630","28980"
"New entrant CS","2023","20-29","Project Delivery","Outside London","Female","255","[c]","27600","25920"
"New entrant CS","2023","20-29","Project Delivery","Outside London","Male","250","[c]","28680","27540"
"New entrant CS","2023","20-29","Property","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","Male","35","[c]","32100","28840"
"New entrant CS","2023","20-29","Property","Outside London","Female","125","[c]","25840","22520"
"New entrant CS","2023","20-29","Property","Outside London","Male","115","[c]","24970","22520"
"New entrant CS","2023","20-29","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Outside London","Female","85","[c]","25550","25350"
"New entrant CS","2023","20-29","Security","Outside London","Male","200","[c]","26390","25350"
"New entrant CS","2023","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","Female","175","[c]","29530","28840"
"New entrant CS","2023","20-29","Unknown","London","Male","125","[c]","28790","28840"
"New entrant CS","2023","20-29","Unknown","Outside London","Female","715","[c]","28020","28120"
"New entrant CS","2023","20-29","Unknown","Outside London","Male","620","[c]","27600","27330"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","75","[c]","21800","17410"
"New entrant CS","2023","30-39","Analysis","London","Female","40","[c]","43930","43320"
"New entrant CS","2023","30-39","Analysis","London","Male","45","[c]","44830","39070"
"New entrant CS","2023","30-39","Analysis","Outside London","Female","85","[c]","34910","31560"
"New entrant CS","2023","30-39","Analysis","Outside London","Male","100","[c]","37050","34170"
"New entrant CS","2023","30-39","Commercial","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Outside London","Female","105","[c]","37090","32500"
"New entrant CS","2023","30-39","Commercial","Outside London","Male","65","[c]","44340","37420"
"New entrant CS","2023","30-39","Communications","London","Female","45","[c]","43010","40880"
"New entrant CS","2023","30-39","Communications","London","Male","30","[c]","45000","43800"
"New entrant CS","2023","30-39","Communications","Outside London","Female","55","[c]","35400","33950"
"New entrant CS","2023","30-39","Communications","Outside London","Male","35","[c]","38090","36170"
"New entrant CS","2023","30-39","Counter Fraud","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","Female","75","[c]","28470","27650"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","Male","65","[c]","28850","27650"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Outside London","Female","210","[c]","22290","22520"
"New entrant CS","2023","30-39","Debt","Outside London","Male","140","[c]","22460","22520"
"New entrant CS","2023","30-39","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","Female","80","[c]","47770","43150"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","Male","120","[c]","46780","42960"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","Female","285","[c]","37610","37060"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","Male","455","[c]","39630","37650"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","Female","100","[c]","32050","27890"
"New entrant CS","2023","30-39","Finance","Outside London","Male","60","[c]","32100","27650"
"New entrant CS","2023","30-39","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","Female","50","[c]","23490","22150"
"New entrant CS","2023","30-39","Grants Management","Outside London","Male","40","[c]","23370","22150"
"New entrant CS","2023","30-39","Human Resources","London","Female","35","[c]","36410","34260"
"New entrant CS","2023","30-39","Human Resources","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","Female","170","[c]","32650","31160"
"New entrant CS","2023","30-39","Human Resources","Outside London","Male","75","[c]","32330","31220"
"New entrant CS","2023","30-39","Human Resources","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","Female","110","[c]","46290","52020"
"New entrant CS","2023","30-39","Legal","London","Male","65","[c]","45380","52020"
"New entrant CS","2023","30-39","Legal","Outside London","Female","200","[c]","39110","38760"
"New entrant CS","2023","30-39","Legal","Outside London","Male","85","[c]","39880","38760"
"New entrant CS","2023","30-39","No function","London","Female","630","[c]","36170","31310"
"New entrant CS","2023","30-39","No function","London","Male","585","[c]","37810","33800"
"New entrant CS","2023","30-39","No function","Outside London","Female","4000","[c]","26710","23640"
"New entrant CS","2023","30-39","No function","Outside London","Male","3305","[c]","27910","25750"
"New entrant CS","2023","30-39","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","Female","45","[c]","49950","43840"
"New entrant CS","2023","30-39","Project Delivery","London","Male","50","[c]","45360","40000"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Female","180","[c]","36680","34400"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Male","155","[c]","39850","39540"
"New entrant CS","2023","30-39","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","Female","95","[c]","29260","24820"
"New entrant CS","2023","30-39","Property","Outside London","Male","70","[c]","34110","33830"
"New entrant CS","2023","30-39","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","Female","50","[c]","27640","24990"
"New entrant CS","2023","30-39","Security","Outside London","Male","150","[c]","29760","27500"
"New entrant CS","2023","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Outside London","Female","695","[c]","32900","29450"
"New entrant CS","2023","30-39","Unknown","Outside London","Male","510","[c]","33480","29100"
"New entrant CS","2023","30-39","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","Female","35","[c]","38810","33950"
"New entrant CS","2023","40-49","Analysis","Outside London","Male","45","[c]","41620","37720"
"New entrant CS","2023","40-49","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","Female","70","[c]","41190","34000"
"New entrant CS","2023","40-49","Commercial","Outside London","Male","50","[c]","49170","40820"
"New entrant CS","2023","40-49","Communications","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","Female","35","[c]","40240","38400"
"New entrant CS","2023","40-49","Communications","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Female","70","[c]","28490","27080"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Male","40","[c]","27700","27650"
"New entrant CS","2023","40-49","Debt","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Outside London","Female","150","[c]","22440","22520"
"New entrant CS","2023","40-49","Debt","Outside London","Male","70","[c]","22290","22520"
"New entrant CS","2023","40-49","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","Female","50","[c]","48880","41410"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","Male","100","[c]","56880","55720"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","Female","180","[c]","41190","38470"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","Male","340","[c]","44480","41780"
"New entrant CS","2023","40-49","Finance","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Outside London","Female","85","[c]","36530","34400"
"New entrant CS","2023","40-49","Finance","Outside London","Male","40","[c]","36480","34400"
"New entrant CS","2023","40-49","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Outside London","Female","50","[c]","22680","22150"
"New entrant CS","2023","40-49","Grants Management","Outside London","Male","35","[c]","23050","22150"
"New entrant CS","2023","40-49","Human Resources","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Outside London","Female","150","[c]","36120","33140"
"New entrant CS","2023","40-49","Human Resources","Outside London","Male","60","[c]","33290","32670"
"New entrant CS","2023","40-49","Human Resources","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","Female","45","[c]","50250","54100"
"New entrant CS","2023","40-49","Legal","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Outside London","Female","115","[c]","36680","38760"
"New entrant CS","2023","40-49","Legal","Outside London","Male","35","[c]","37910","38760"
"New entrant CS","2023","40-49","No function","London","Female","390","[c]","37290","29750"
"New entrant CS","2023","40-49","No function","London","Male","315","[c]","38510","32110"
"New entrant CS","2023","40-49","No function","Outside London","Female","2800","[c]","28460","23640"
"New entrant CS","2023","40-49","No function","Outside London","Male","2070","[c]","29920","26130"
"New entrant CS","2023","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","Female","40","[c]","51470","43650"
"New entrant CS","2023","40-49","Project Delivery","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Outside London","Female","150","[c]","39880","37690"
"New entrant CS","2023","40-49","Project Delivery","Outside London","Male","140","[c]","44000","41000"
"New entrant CS","2023","40-49","Property","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Outside London","Female","80","[c]","34930","32720"
"New entrant CS","2023","40-49","Property","Outside London","Male","95","[c]","39170","34080"
"New entrant CS","2023","40-49","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Outside London","Female","35","[c]","33240","27500"
"New entrant CS","2023","40-49","Security","Outside London","Male","125","[c]","32740","27500"
"New entrant CS","2023","40-49","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Outside London","Female","515","[c]","34340","29100"
"New entrant CS","2023","40-49","Unknown","Outside London","Male","295","[c]","38270","33520"
"New entrant CS","2023","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Outside London","Female","40","[c]","45270","35610"
"New entrant CS","2023","50-59","Commercial","Outside London","Male","40","[c]","51410","43400"
"New entrant CS","2023","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","Female","35","[c]","26120","25610"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","Male","60","[c]","30000","27890"
"New entrant CS","2023","50-59","Debt","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Outside London","Female","100","[c]","22130","22520"
"New entrant CS","2023","50-59","Debt","Outside London","Male","70","[c]","22250","22520"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","Male","40","[c]","65390","59290"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","Female","90","[c]","39790","37180"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","Male","200","[c]","48000","44800"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Outside London","Female","50","[c]","37040","34290"
"New entrant CS","2023","50-59","Finance","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Outside London","Female","35","[c]","22410","22150"
"New entrant CS","2023","50-59","Grants Management","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Outside London","Female","75","[c]","36830","33100"
