"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Government Legal Department","AO","5","5","[c]","[c]"
"In post","2023","20-29","Government Legal Department","EO","185","180","29340","27760"
"In post","2023","20-29","Government Legal Department","G7","95","95","52070","52020"
"In post","2023","20-29","Government Legal Department","HEO","90","90","39310","45230"
"In post","2023","20-29","Government Legal Department","SEO","10","10","39380","38860"
"In post","2023","20-29","Government Property Agency","EO","10","10","25180","24820"
"In post","2023","20-29","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Government Property Agency","G7","15","15","49270","51020"
"In post","2023","20-29","Government Property Agency","HEO","20","20","33320","32960"
"In post","2023","20-29","Government Property Agency","SEO","10","10","39790","38420"
"In post","2023","20-29","HM Courts and Tribunals Service","AA","155","150","20750","19930"
"In post","2023","20-29","HM Courts and Tribunals Service","AO","1155","1105","22500","21780"
"In post","2023","20-29","HM Courts and Tribunals Service","EO","425","420","27260","25830"
"In post","2023","20-29","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Courts and Tribunals Service","G7","20","20","54150","55720"
"In post","2023","20-29","HM Courts and Tribunals Service","HEO","205","205","33000","31270"
"In post","2023","20-29","HM Courts and Tribunals Service","SEO","120","120","39790","37680"
"In post","2023","20-29","HM Crown Prosecution Service Inspectorate","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","AA","15","15","20670","20060"
"In post","2023","20-29","HM Land Registry","AO","410","400","23480","23390"
"In post","2023","20-29","HM Land Registry","EO","445","435","28500","28080"
"In post","2023","20-29","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","HEO","135","130","36260","34850"
"In post","2023","20-29","HM Land Registry","SEO","30","30","42030","43150"
"In post","2023","20-29","HM Prison and Probation Service","AA","1290","1255","23390","23230"
"In post","2023","20-29","HM Prison and Probation Service","AO","6355","6290","30280","30410"
"In post","2023","20-29","HM Prison and Probation Service","EO","900","890","32550","32790"
"In post","2023","20-29","HM Prison and Probation Service","G6","5","5","[c]","[c]"
"In post","2023","20-29","HM Prison and Probation Service","G7","20","20","61780","62800"
"In post","2023","20-29","HM Prison and Probation Service","HEO","500","490","33470","31670"
"In post","2023","20-29","HM Prison and Probation Service","SEO","80","80","45160","44330"
"In post","2023","20-29","HM Prison and Probation Service","Unknown","4450","4345","25660","24570"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","AO","4110","3970","22720","22520"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","3090","3060","28460","27890"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","G6","25","25","71690","71300"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","G7","445","440","59270","57970"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","HEO","2400","2390","35650","34700"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO","690","690","43010","42140"
"In post","2023","20-29","HM Treasury (excl. agencies)","AO","25","25","22820","23210"
"In post","2023","20-29","HM Treasury (excl. agencies)","EO","115","115","26580","27820"
"In post","2023","20-29","HM Treasury (excl. agencies)","G6","10","10","64150","64260"
"In post","2023","20-29","HM Treasury (excl. agencies)","G7","250","250","54330","54090"
"In post","2023","20-29","HM Treasury (excl. agencies)","HEO","405","405","33290","33630"
"In post","2023","20-29","HM Treasury (excl. agencies)","SEO","45","45","39520","39050"
"In post","2023","20-29","Health and Safety Executive","AO","60","60","22120","21540"
"In post","2023","20-29","Health and Safety Executive","EO","135","135","27500","27320"
"In post","2023","20-29","Health and Safety Executive","G7","5","5","[c]","[c]"
"In post","2023","20-29","Health and Safety Executive","HEO","125","125","33030","32800"
"In post","2023","20-29","Health and Safety Executive","SEO","30","30","41340","40790"
"In post","2023","20-29","Home Office","AA","100","100","21750","23500"
"In post","2023","20-29","Home Office","AO","2310","2235","22980","22400"
"In post","2023","20-29","Home Office","EO","3310","3280","26920","25880"
"In post","2023","20-29","Home Office","G6","15","15","71430","70840"
"In post","2023","20-29","Home Office","G7","315","315","59190","59290"
"In post","2023","20-29","Home Office","HEO","1170","1165","34490","36000"
"In post","2023","20-29","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","SEO","565","565","42510","43210"
"In post","2023","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","AO","5","5","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","EO","5","5","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","HEO","15","15","31940","30700"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","SEO","15","15","39820","38450"
"In post","2023","20-29","Intellectual Property Office","AO","40","40","23100","23100"
"In post","2023","20-29","Intellectual Property Office","EO","125","120","26930","25040"
"In post","2023","20-29","Intellectual Property Office","G7","5","5","[c]","[c]"
"In post","2023","20-29","Intellectual Property Office","HEO","30","30","33240","32820"
"In post","2023","20-29","Intellectual Property Office","SEO","65","65","43290","42760"
"In post","2023","20-29","Legal Aid Agency","AO","85","80","21780","21780"
"In post","2023","20-29","Legal Aid Agency","EO","35","30","26570","25830"
"In post","2023","20-29","Legal Aid Agency","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Maritime and Coastguard Agency","AO","65","65","22700","22500"
"In post","2023","20-29","Maritime and Coastguard Agency","EO","40","40","27150","26960"
"In post","2023","20-29","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Maritime and Coastguard Agency","HEO","40","40","31600","31660"
"In post","2023","20-29","Maritime and Coastguard Agency","SEO","15","15","40960","39820"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","65","65","27940","27840"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G7","10","10","55400","54090"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","HEO","60","60","33700","33500"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO","45","45","41230","41190"
"In post","2023","20-29","Met Office","AA","50","50","19120","19080"
"In post","2023","20-29","Met Office","AO","55","55","20810","20660"
"In post","2023","20-29","Met Office","EO","85","85","25530","26650"
"In post","2023","20-29","Met Office","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Met Office","HEO","135","135","31620","30930"
"In post","2023","20-29","Met Office","SEO","45","45","38300","37420"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","AA","340","335","22090","21380"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","AO","965","955","25910","24680"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","EO","865","860","28350","27140"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","G6","10","10","70490","69980"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","G7","130","130","56690","57220"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","HEO","940","940","35500","34300"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","SEO","580","580","43540","43200"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","AO","65","60","23370","21780"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","EO","280","275","28380","29660"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","G6","10","10","68030","67040"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","G7","165","165","55890","55720"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","HEO","485","480","33960","35410"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","SEO","410","410","42450","43650"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","AO","50","50","24440","22950"
"In post","2023","20-29","National Crime Agency","EO","540","540","35260","34670"
"In post","2023","20-29","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","HEO","125","125","41190","42170"
"In post","2023","20-29","National Crime Agency","SEO","40","40","49750","50980"
"In post","2023","20-29","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Infrastructure Commission","HEO","5","5","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","AA","15","15","23930","24890"
"In post","2023","20-29","National Records of Scotland","AO","5","5","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","EO","20","20","30330","29100"
"In post","2023","20-29","National Records of Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","HEO","5","5","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Savings and Investments","EO","5","5","[c]","[c]"
"In post","2023","20-29","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Savings and Investments","HEO","5","5","[c]","[c]"
"In post","2023","20-29","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G7","10","10","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SEO","20","20","41140","43650"
"In post","2023","20-29","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Budget Responsibility","G7","5","5","[c]","[c]"
"In post","2023","20-29","Office for Budget Responsibility","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Office for Budget Responsibility","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","AO","45","45","22490","22490"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","60","60","27800","27140"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","HEO","50","50","34240","33130"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO","20","20","42160","41050"
"In post","2023","20-29","Office of Gas and Electricity Markets","AO","20","20","21690","21670"
"In post","2023","20-29","Office of Gas and Electricity Markets","EO","170","170","25880","25750"
"In post","2023","20-29","Office of Gas and Electricity Markets","G6","5","5","[c]","[c]"
"In post","2023","20-29","Office of Gas and Electricity Markets","G7","45","45","48130","46250"
"In post","2023","20-29","Office of Gas and Electricity Markets","HEO","110","110","33810","33400"
"In post","2023","20-29","Office of Gas and Electricity Markets","SEO","25","25","39270","38000"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","AO","5","5","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","EO","10","10","23990","23250"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","HEO","25","20","31770","31310"
