"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","G7","75","75","50920","49400"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","HEO","65","65","30750","30320"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","SCS level","15","15","85850","81510"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","SEO","80","75","38040","37710"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Levelling Up, Housing and Communities","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Levelling Up, Housing and Communities","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","London","G6","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport","London","G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport","London","HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Outside London","AO","25","20","22500","22500"
"In post","2023","Property","Department for Transport","Outside London","EO","30","25","27130","27190"
"In post","2023","Property","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Property","Department for Transport","Outside London","HEO","50","45","32450","31800"
"In post","2023","Property","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Outside London","SEO","25","25","40690","40180"
"In post","2023","Property","Department for Work and Pensions","London","EO","10","10","32460","32520"
"In post","2023","Property","Department for Work and Pensions","London","G6","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","London","G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","London","HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","London","SEO","25","25","44820","43760"
"In post","2023","Property","Department for Work and Pensions","Outside London","AO","10","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Outside London","EO","20","15","28510","28120"
"In post","2023","Property","Department for Work and Pensions","Outside London","G6","20","20","69150","66860"
"In post","2023","Property","Department for Work and Pensions","Outside London","G7","50","50","52450","50160"
"In post","2023","Property","Department for Work and Pensions","Outside London","HEO","60","55","35070","34170"
"In post","2023","Property","Department for Work and Pensions","Outside London","SEO","65","60","39150","38470"
"In post","2023","Property","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Unknown","HEO","10","10","41310","39640"
"In post","2023","Property","Department for Work and Pensions","Unknown","SEO","20","20","46430","44600"
"In post","2023","Property","Department of Health and Social Care","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","EO","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Property","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","G7","25","25","66780","67070"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","HEO","5","5","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","SEO","15","15","47900","47760"
"In post","2023","Property","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","EO","35","35","29900","29400"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","G7","15","15","63000","62670"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","HEO","40","40","38000","35300"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","SEO","35","35","46190","45500"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Outside London","Unknown","30","30","23870","23800"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Overseas","SEO","10","10","43980","43750"
"In post","2023","Property","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","London","AO","55","50","27160","26920"
"In post","2023","Property","HM Revenue and Customs","London","EO","190","175","31600","31540"
"In post","2023","Property","HM Revenue and Customs","London","G6","15","15","75100","75820"
"In post","2023","Property","HM Revenue and Customs","London","G7","70","65","64100","65030"
"In post","2023","Property","HM Revenue and Customs","London","HEO","155","150","36980","37210"
"In post","2023","Property","HM Revenue and Customs","London","SCS level","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","London","SEO","125","120","49660","49620"
"In post","2023","Property","HM Revenue and Customs","Outside London","AA","10","10","22520","22520"
"In post","2023","Property","HM Revenue and Customs","Outside London","AO","875","810","22580","22520"
"In post","2023","Property","HM Revenue and Customs","Outside London","EO","755","695","27310","27740"
"In post","2023","Property","HM Revenue and Customs","Outside London","G6","65","65","70350","71300"
"In post","2023","Property","HM Revenue and Customs","Outside London","G7","330","315","57290","57990"
"In post","2023","Property","HM Revenue and Customs","Outside London","HEO","665","635","33380","33960"
"In post","2023","Property","HM Revenue and Customs","Outside London","SCS level","15","15","83170","77850"
"In post","2023","Property","HM Revenue and Customs","Outside London","SEO","605","565","44610","44710"
"In post","2023","Property","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Treasury","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Home Office","London","AA","10","10","23500","23500"
"In post","2023","Property","Home Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Home Office","London","EO","[c]","[c]","[c]","[c]"
