"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Male","LGBO","180","[c]","25000","23640"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Male","Undeclared","105","[c]","26820","28480"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Male","Unknown","1400","[c]","27020","28880"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Female","Heterosexual / straight","130","[c]","34100","31980"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Female","Unknown","100","[c]","31910","26920"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Male","Heterosexual / straight","115","[c]","36860","32260"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Male","Unknown","105","[c]","36430","32260"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Female","Heterosexual / straight","1020","[c]","26940","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Female","LGBO","140","[c]","26750","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Female","Undeclared","55","[c]","26780","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Female","Unknown","965","[c]","24850","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Male","Heterosexual / straight","1035","[c]","29640","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Male","LGBO","140","[c]","26900","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Male","Undeclared","75","[c]","31070","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Male","Unknown","885","[c]","26910","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Female","Heterosexual / straight","55","[c]","29900","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Male","Heterosexual / straight","60","[c]","30610","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Female","Heterosexual / straight","30","[c]","28870","25460"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Male","Heterosexual / straight","30","[c]","31540","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Female","Heterosexual / straight","110","[c]","33320","27320"
"New entrant CS","2023","Health and Safety Executive","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Male","Heterosexual / straight","110","[c]","35330","32800"
"New entrant CS","2023","Health and Safety Executive","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","Heterosexual / straight","150","[c]","31080","29750"
"New entrant CS","2023","Home Office","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","Unknown","800","[c]","30220","29750"
"New entrant CS","2023","Home Office","London","Male","Heterosexual / straight","130","[c]","33080","29750"
"New entrant CS","2023","Home Office","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Male","Unknown","680","[c]","32060","29750"
"New entrant CS","2023","Home Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Female","Heterosexual / straight","525","[c]","25070","22400"
"New entrant CS","2023","Home Office","Outside London","Female","LGBO","70","[c]","25870","25750"
"New entrant CS","2023","Home Office","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Female","Unknown","2480","[c]","24360","22400"
"New entrant CS","2023","Home Office","Outside London","Male","Heterosexual / straight","555","[c]","25800","25750"
"New entrant CS","2023","Home Office","Outside London","Male","LGBO","60","[c]","26400","25750"
"New entrant CS","2023","Home Office","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Male","Unknown","2180","[c]","25120","25750"
"New entrant CS","2023","Home Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Male","Heterosexual / straight","70","[c]","32560","31350"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Male","Unknown","50","[c]","28890","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Female","Heterosexual / straight","90","[c]","40070","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Male","Heterosexual / straight","45","[c]","42870","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Female","Heterosexual / straight","75","[c]","32430","30930"
"New entrant CS","2023","Met Office","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Male","Heterosexual / straight","100","[c]","29520","26650"
"New entrant CS","2023","Met Office","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Female","Heterosexual / straight","55","[c]","42830","38020"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Female","Unknown","85","[c]","38450","34850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Male","Heterosexual / straight","75","[c]","38100","36990"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Male","Unknown","105","[c]","38710","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Female","Heterosexual / straight","610","[c]","29470","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Female","LGBO","35","[c]","27740","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Female","Undeclared","35","[c]","27250","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Female","Unknown","740","[c]","29260","24680"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Male","Heterosexual / straight","750","[c]","31280","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Male","LGBO","30","[c]","28180","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Male","Undeclared","35","[c]","30830","28820"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Male","Unknown","830","[c]","30580","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
