"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","AA/AO","Female","30","25","25360","25480"
"In post","2023","Asian","Policy","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Asian","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","EO","Female","150","145","29250","29530"
"In post","2023","Asian","Policy","EO","Male","80","75","29490","29660"
"In post","2023","Asian","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","G6/G7","Female","510","500","59210","56380"
"In post","2023","Asian","Policy","G6/G7","Male","320","320","59140","57570"
"In post","2023","Asian","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","SCS level","Female","50","50","83240","78470"
"In post","2023","Asian","Policy","SCS level","Male","35","35","85830","78170"
"In post","2023","Asian","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","SEO/HEO","Female","730","715","38570","38540"
"In post","2023","Asian","Policy","SEO/HEO","Male","490","485","38400","38060"
"In post","2023","Asian","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Asian","Project Delivery","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","EO","Female","90","80","29340","28810"
"In post","2023","Asian","Project Delivery","EO","Male","50","50","29010","28200"
"In post","2023","Asian","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","G6/G7","Female","175","170","60400","59290"
"In post","2023","Asian","Project Delivery","G6/G7","Male","145","145","60780","59290"
"In post","2023","Asian","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","SEO/HEO","Female","375","360","38670","38640"
"In post","2023","Asian","Project Delivery","SEO/HEO","Male","315","315","38680","38870"
"In post","2023","Asian","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Asian","Property","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Asian","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","EO","Female","45","40","30520","31540"
"In post","2023","Asian","Property","EO","Male","40","40","28500","27810"
"In post","2023","Asian","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Asian","Property","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Asian","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","SEO/HEO","Female","55","55","39890","39020"
"In post","2023","Asian","Property","SEO/HEO","Male","75","75","39030","37300"
"In post","2023","Asian","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","EO","Female","10","10","[c]","[c]"
"In post","2023","Asian","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","SEO/HEO","Female","30","30","38500","36710"
"In post","2023","Asian","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Asian","Science and Engineering","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Asian","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","EO","Female","35","35","28090","28120"
"In post","2023","Asian","Science and Engineering","EO","Male","25","25","[c]","[c]"
"In post","2023","Asian","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","G6/G7","Female","60","55","59920","58470"
"In post","2023","Asian","Science and Engineering","G6/G7","Male","45","45","56090","55110"
"In post","2023","Asian","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","SEO/HEO","Female","175","170","37950","38930"
"In post","2023","Asian","Science and Engineering","SEO/HEO","Male","180","175","38820","39750"
"In post","2023","Asian","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Science and Engineering","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Asian","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","AA/AO","Female","30","25","25910","26400"
"In post","2023","Asian","Security","AA/AO","Male","130","130","26260","23500"
"In post","2023","Asian","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","EO","Female","25","25","[c]","[c]"
"In post","2023","Asian","Security","EO","Male","30","30","30800","30190"
"In post","2023","Asian","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Asian","Security","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Asian","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","SEO/HEO","Female","50","50","39360","38610"
"In post","2023","Asian","Security","SEO/HEO","Male","60","60","39880","39160"
"In post","2023","Asian","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Asian","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Research","SEO/HEO","Female","30","30","38160","39090"
"In post","2023","Asian","Social Research","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Asian","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","EO","Female","10","10","[c]","[c]"
"In post","2023","Asian","Statistics","EO","Male","15","15","[c]","[c]"
"In post","2023","Asian","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","G6/G7","Female","30","30","61340","62080"
"In post","2023","Asian","Statistics","G6/G7","Male","30","30","58220","56870"
"In post","2023","Asian","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Statistics","SEO/HEO","Female","65","65","38910","39190"
"In post","2023","Asian","Statistics","SEO/HEO","Male","80","80","39230","39790"
"In post","2023","Asian","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","AA/AO","Female","115","100","22830","22520"
"In post","2023","Asian","Tax","AA/AO","Male","115","110","22870","22520"
"In post","2023","Asian","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","EO","Female","245","225","29600","28130"
"In post","2023","Asian","Tax","EO","Male","290","280","28820","28130"
"In post","2023","Asian","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","G6/G7","Female","65","65","61290","57970"
"In post","2023","Asian","Tax","G6/G7","Male","115","115","62130","58180"
"In post","2023","Asian","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Tax","SEO/HEO","Female","350","335","38400","39280"
"In post","2023","Asian","Tax","SEO/HEO","Male","535","525","37850","35000"
"In post","2023","Asian","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","AA/AO","Female","95","85","23720","22520"
"In post","2023","Asian","Unknown","AA/AO","Male","95","90","23950","22520"
"In post","2023","Asian","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","EO","Female","180","165","29170","28920"
"In post","2023","Asian","Unknown","EO","Male","135","135","29410","28770"
"In post","2023","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G6/G7","Female","150","145","60790","59180"
"In post","2023","Asian","Unknown","G6/G7","Male","120","120","61120","60900"
"In post","2023","Asian","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","Female","20","15","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SEO/HEO","Female","395","385","37230","35650"
"In post","2023","Asian","Unknown","SEO/HEO","Male","320","315","37650","35610"
"In post","2023","Asian","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Black","Commercial","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Black","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","EO","Female","15","15","[c]","[c]"
"In post","2023","Black","Commercial","EO","Male","15","15","[c]","[c]"
"In post","2023","Black","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
