"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Met Office","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Science and Engineering","Heterosexual / straight","40","[c]","31060","30930"
"New entrant CS","2023","Met Office","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Commercial","Heterosexual / straight","55","[c]","31220","27950"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Commercial","Unknown","50","[c]","30080","27110"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Communications","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Heterosexual / straight","80","[c]","35850","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Unknown","80","[c]","37760","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Finance","Heterosexual / straight","55","[c]","35440","30950"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Finance","Unknown","50","[c]","29670","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Human Resources","Heterosexual / straight","150","[c]","31670","27570"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Human Resources","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Human Resources","Unknown","160","[c]","31390","29800"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","Unknown","35","[c]","32330","29940"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medicine","Heterosexual / straight","90","[c]","46190","40590"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medicine","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medicine","Unknown","140","[c]","43180","35570"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Heterosexual / straight","330","[c]","25420","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Operational Delivery","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","360","[c]","24940","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Other","Heterosexual / straight","110","[c]","23190","21580"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Other","Unknown","90","[c]","22310","21580"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Policy","Unknown","55","[c]","42160","34850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Project Delivery","Heterosexual / straight","120","[c]","39690","36990"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","100","[c]","41350","41000"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Property","Heterosexual / straight","110","[c]","34090","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Property","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Property","Unknown","95","[c]","29680","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Science and Engineering","Heterosexual / straight","55","[c]","33280","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","70","[c]","34200","27110"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Security","Heterosexual / straight","225","[c]","28400","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Security","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Security","Unknown","425","[c]","29560","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Statistics","Unknown","30","[c]","30890","27520"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Communications","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Heterosexual / straight","85","[c]","46310","46000"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","55","[c]","41550","37680"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Economics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Finance","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Human Resources","Heterosexual / straight","45","[c]","29840","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Human Resources","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Heterosexual / straight","35","[c]","32480","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","40","[c]","29460","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Other","Heterosexual / straight","40","[c]","37000","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Other","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Other","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Policy","Heterosexual / straight","40","[c]","37270","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Policy","Unknown","50","[c]","34140","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Project Delivery","Heterosexual / straight","30","[c]","34710","31270"
