"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Department for Transport","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","AA/AO","20","[c]","22540","21690"
"New entrant CS","2023","Finance","Department for Work and Pensions","EO","10","[c]","24050","28120"
"New entrant CS","2023","Finance","Department for Work and Pensions","G6/G7","10","[c]","57310","54830"
"New entrant CS","2023","Finance","Department for Work and Pensions","SEO/HEO","55","[c]","36920","37790"
"New entrant CS","2023","Finance","Department of Health and Social Care","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","EO","15","[c]","27390","28770"
"New entrant CS","2023","Finance","Department of Health and Social Care","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","SEO/HEO","15","[c]","38740","38550"
"New entrant CS","2023","Finance","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","AA/AO","95","[c]","22570","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs","EO","15","[c]","28520","27650"
"New entrant CS","2023","Finance","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","SEO/HEO","45","[c]","38500","39110"
"New entrant CS","2023","Finance","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","EO","10","[c]","25840","25880"
"New entrant CS","2023","Finance","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","AA/AO","60","[c]","22120","22220"
"New entrant CS","2023","Finance","Ministry of Defence","EO","70","[c]","28260","27080"
"New entrant CS","2023","Finance","Ministry of Defence","G6/G7","10","[c]","59030","57440"
"New entrant CS","2023","Finance","Ministry of Defence","SEO/HEO","45","[c]","38580","35830"
"New entrant CS","2023","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","EO","15","[c]","27290","25830"
"New entrant CS","2023","Finance","Ministry of Justice","G6/G7","10","[c]","54730","53290"
"New entrant CS","2023","Finance","Ministry of Justice","SEO/HEO","20","[c]","37250","35410"
"New entrant CS","2023","Finance","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","AA/AO","10","[c]","23540","23190"
"New entrant CS","2023","Finance","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","345","[c]","22010","22150"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","EO","45","[c]","25270","25920"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","15","[c]","32960","30320"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","SEO/HEO","15","[c]","32640","33020"
"New entrant CS","2023","Human Resources","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","20","[c]","36650","36210"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","G6/G7","20","[c]","54040","53150"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","34910","35560"
"New entrant CS","2023","Human Resources","Department for International Trade","EO","15","[c]","27750","29000"
"New entrant CS","2023","Human Resources","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","SEO/HEO","10","[c]","34240","33790"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","SEO/HEO","15","[c]","31020","31660"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","G6/G7","15","[c]","56220","55200"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","SEO/HEO","30","[c]","33610","34170"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","EO","30","[c]","26750","27690"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","AA/AO","30","[c]","22520","22520"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","EO","30","[c]","27720","27650"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","G6/G7","10","[c]","58470","55780"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","SEO/HEO","35","[c]","35550","34400"
"New entrant CS","2023","Human Resources","HM Treasury","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SCS level","[c]","[c]","[c]","[c]"
