"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Female","40","[c]","40110","37590"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","335","[c]","39830","37300"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","255","[c]","41070","37300"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","Female","170","[c]","39200","35010"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","Male","175","[c]","41830","38880"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","75","[c]","36890","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","65","[c]","37930","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","Female","70","[c]","36100","35400"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","Male","100","[c]","40030","35400"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","1240","[c]","27680","25610"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","1075","[c]","29210","28120"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","Female","275","[c]","22450","22500"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","Male","180","[c]","24200","22500"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","Female","65","[c]","27540","26780"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","Male","145","[c]","27470","26960"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","Female","30","[c]","34110","30960"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Cabinet Office","Female","30","[c]","86310","72130"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Cabinet Office","Male","40","[c]","77720","70930"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Attorney General's Departments","Female","180","[c]","39240","31640"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Attorney General's Departments","Male","90","[c]","43320","45230"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Property Agency","Cabinet Office","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Property Agency","Cabinet Office","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Property Agency","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","Female","585","[c]","23210","21780"
"New entrant CS","2023","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","Male","290","[c]","24590","21780"
"New entrant CS","2023","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","HM Land Registry","Female","35","[c]","28530","23390"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","HM Land Registry","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Female","3885","[c]","25510","23640"
"New entrant CS","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Male","2770","[c]","27730","28880"
"New entrant CS","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","1280","[c]","27750","22520"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","1280","[c]","30380","26920"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","Female","60","[c]","30430","28500"
"New entrant CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","Male","75","[c]","31340","28500"
"New entrant CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Female","110","[c]","32830","27320"
"New entrant CS","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Male","120","[c]","35080","32800"
"New entrant CS","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Home Office","Home Office","Female","65","[c]","27070","25750"
"New entrant CS","2023","Declared non-disabled","Home Office","Home Office","Male","55","[c]","27150","25750"
"New entrant CS","2023","Declared non-disabled","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Female","30","[c]","39120","37710"
"New entrant CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
