"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands","Wolverhampton","Male","5","5","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Swansea","Female","110","95","34350","31660"
"In post","2023","Commercial","West Wales and The Valleys","Swansea","Male","100","95","35710","31660"
"In post","2023","Commercial","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Leeds","Female","200","190","45650","38470"
"In post","2023","Commercial","West Yorkshire","Leeds","Male","165","165","47020","40350"
"In post","2023","Commercial","West Yorkshire","Wakefield","Female","10","10","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Wakefield","Male","5","5","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","15","15","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","5","5","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","10","10","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","10","10","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","20","20","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","20","20","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","10","10","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","10","10","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","10","10","[c]","[c]"
"In post","2023","Communications","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire","Warrington","Female","10","10","[c]","[c]"
"In post","2023","Communications","Cheshire","Warrington","Male","5","5","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2023","Communications","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Nottingham","Female","60","55","41450","40060"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Nottingham","Male","25","25","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2023","Communications","Devon","Devon CC","Female","25","20","[c]","[c]"
"In post","2023","Communications","Devon","Devon CC","Male","15","15","[c]","[c]"
"In post","2023","Communications","Devon","Plymouth","Female","5","5","[c]","[c]"
"In post","2023","Communications","Devon","Plymouth","Male","5","5","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Dorset","Female","5","5","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Dorset","Male","10","10","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Somerset CC","Female","15","15","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Somerset CC","Male","5","5","[c]","[c]"
"In post","2023","Communications","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Peterborough","Female","10","5","[c]","[c]"
"In post","2023","Communications","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Suffolk CC","Female","10","10","[c]","[c]"
"In post","2023","Communications","East Anglia","Suffolk CC","Male","5","5","[c]","[c]"
"In post","2023","Communications","East Wales","Cardiff and Vale of Glamorgan","Female","125","115","41120","39690"
"In post","2023","Communications","East Wales","Cardiff and Vale of Glamorgan","Male","85","85","42400","39690"
"In post","2023","Communications","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Wales","Monmouthshire and Newport","Female","60","55","38350","37720"
"In post","2023","Communications","East Wales","Monmouthshire and Newport","Male","30","30","[c]","[c]"
"In post","2023","Communications","East Wales","Powys","Female","5","5","[c]","[c]"
"In post","2023","Communications","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","City of Edinburgh","Male","20","20","[c]","[c]"
"In post","2023","Communications","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","35","30","39280","38790"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","20","20","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","50","45","39990","37300"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","35","35","40240","37180"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","40","35","33440","30650"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","30","30","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Greater Manchester South West","Female","20","15","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Greater Manchester South West","Male","10","10","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Manchester","Female","50","45","35750","32120"
"In post","2023","Communications","Greater Manchester","Manchester","Male","35","35","37430","34890"
"In post","2023","Communications","Hampshire and Isle of Wight","Central Hampshire","Female","25","25","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Central Hampshire","Male","35","30","33610","33830"
"In post","2023","Communications","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","North Hampshire","Female","5","5","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","North Hampshire","Male","5","5","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Portsmouth","Female","30","30","35410","34300"
"In post","2023","Communications","Hampshire and Isle of Wight","Portsmouth","Male","15","15","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","South Hampshire","Female","20","20","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","South Hampshire","Male","10","10","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Southampton","Female","15","15","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","5","5","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","5","5","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - East","Hackney and Newham","Female","25","20","[c]","[c]"
"In post","2023","Communications","Inner London - East","Hackney and Newham","Male","10","10","[c]","[c]"
