"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Warrington","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Westminster","London","Female","75","[c]","34380","30120"
"New entrant CS","2023","Human Resources","Westminster","London","Male","40","[c]","37470","35410"
"New entrant CS","2023","Human Resources","Wiltshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wiltshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","York","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","York","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bromley","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bromley","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cardiff and Vale of Glamorgan","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Valleys","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Conwy and Denbighshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Sussex CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Enfield","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Enfield","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester North East","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester South East","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
