"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Office of Rail and Road","Communications","York","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Communications","Westminster","5","5","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Communications","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Communications","City of Edinburgh","35","35","43530","39590"
"In post","2023","Communications","Scottish Government","Communications","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Communications","Hounslow and Richmond upon Thames","20","15","36400","33580"
"In post","2023","Communications","UK Export Finance","Communications","Westminster","20","20","46840","42650"
"In post","2023","Communications","UK Export Finance","Knowledge and Information Management","Westminster","10","10","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Operational Delivery","Westminster","30","30","63820","54770"
"In post","2023","Communications","UK Export Finance","Policy","Westminster","15","15","65650","64450"
"In post","2023","Communications","UK Statistics Authority","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Communications","Monmouthshire and Newport","45","40","40140","37760"
"In post","2023","Communications","UK Statistics Authority","Communications","South Hampshire","20","20","39410","37690"
"In post","2023","Communications","UK Statistics Authority","Communications","Westminster","10","10","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Communications","Westminster","10","5","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Communications","Birmingham","10","10","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Communications","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","Counter Fraud","Westminster","230","225","47330","41400"
"In post","2023","Counter Fraud","Attorney General's Departments","Legal","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","Glasgow City","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Tower Hamlets","10","10","53500","59140"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Project Delivery","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Security","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Glasgow City","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Tower Hamlets","15","15","54280","56430"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Unknown","10","10","38210","33940"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Westminster","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","York","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Birmingham","30","25","39390","36540"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Blackpool","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Cardiff and Vale of Glamorgan","190","175","26650","25610"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","City of Edinburgh","10","10","36160","35560"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Croydon","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Hackney and Newham","45","45","43460","41630"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Leeds","20","20","40550","40280"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
