"Status","Year","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Intellectual Property Office","AO","190","175","23040","23100"
"In post","2023","Intellectual Property Office","EO","445","415","26950","25040"
"In post","2023","Intellectual Property Office","G6","65","60","70190","69730"
"In post","2023","Intellectual Property Office","G7","355","335","61340","61980"
"In post","2023","Intellectual Property Office","HEO","200","190","33590","31790"
"In post","2023","Intellectual Property Office","SCS level","25","25","78250","76430"
"In post","2023","Intellectual Property Office","SEO","415","400","43820","42910"
"In post","2023","Legal Aid Agency","AA","25","20","20070","19930"
"In post","2023","Legal Aid Agency","AO","410","370","21880","21780"
"In post","2023","Legal Aid Agency","EO","345","320","26400","25830"
"In post","2023","Legal Aid Agency","G6","20","20","69960","65900"
"In post","2023","Legal Aid Agency","G7","80","80","58680","56500"
"In post","2023","Legal Aid Agency","HEO","145","140","32520","31270"
"In post","2023","Legal Aid Agency","SCS level","10","10","88650","79220"
"In post","2023","Legal Aid Agency","SEO","150","145","41370","41510"
"In post","2023","Maritime and Coastguard Agency","AA","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","AO","240","225","22590","22500"
"In post","2023","Maritime and Coastguard Agency","EO","235","230","27190","26960"
"In post","2023","Maritime and Coastguard Agency","G6","35","35","65170","63780"
"In post","2023","Maritime and Coastguard Agency","G7","135","135","54660","55240"
"In post","2023","Maritime and Coastguard Agency","HEO","275","270","32250","31940"
"In post","2023","Maritime and Coastguard Agency","SCS level","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","SEO","270","265","42460","41090"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","AO","15","15","24520","24520"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","EO","170","165","28400","28220"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","G6","160","155","69270","68260"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","G7","255","245","54840","54720"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","HEO","170","165","34220","33940"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","125","115","86940","83550"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","SEO","280","275","42080","41480"
"In post","2023","Met Office","AA","60","60","19020","19080"
"In post","2023","Met Office","AO","80","80","20910","20660"
"In post","2023","Met Office","EO","215","205","25880","26100"
"In post","2023","Met Office","G6","175","165","61050","60490"
"In post","2023","Met Office","G7","480","455","48040","47960"
"In post","2023","Met Office","HEO","510","490","32870","32730"
"In post","2023","Met Office","SCS level","10","10","105630","96010"
"In post","2023","Met Office","SEO","765","715","39850","39650"
"In post","2023","Ministry of Defence (excl. agencies)","AA","4620","4455","21490","21380"
"In post","2023","Ministry of Defence (excl. agencies)","AO","9265","8855","26210","22220"
"In post","2023","Ministry of Defence (excl. agencies)","EO","6930","6735","29550","27470"
"In post","2023","Ministry of Defence (excl. agencies)","G6","1135","1065","73740","70470"
"In post","2023","Ministry of Defence (excl. agencies)","G7","2375","2320","57910","56180"
"In post","2023","Ministry of Defence (excl. agencies)","HEO","7245","7055","36520","34300"
"In post","2023","Ministry of Defence (excl. agencies)","SCS level","395","380","92180","84720"
"In post","2023","Ministry of Defence (excl. agencies)","SEO","5295","5155","44070","41800"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","65","60","45290","40000"
"In post","2023","Ministry of Justice (excl. agencies)","AA","15","15","21200","19930"
"In post","2023","Ministry of Justice (excl. agencies)","AO","300","280","23250","21780"
"In post","2023","Ministry of Justice (excl. agencies)","EO","830","805","28270","29660"
"In post","2023","Ministry of Justice (excl. agencies)","G6","430","420","69020","67440"
"In post","2023","Ministry of Justice (excl. agencies)","G7","1620","1580","57470","56080"
"In post","2023","Ministry of Justice (excl. agencies)","HEO","1715","1675","33980","35410"
"In post","2023","Ministry of Justice (excl. agencies)","SCS level","165","160","89160","82450"
"In post","2023","Ministry of Justice (excl. agencies)","SEO","2010","1965","42270","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","50","45","37790","37680"
"In post","2023","National Crime Agency","AO","215","200","26070","26550"
"In post","2023","National Crime Agency","EO","2410","2335","36190","36040"
"In post","2023","National Crime Agency","G6","110","110","75420","73770"
"In post","2023","National Crime Agency","G7","315","310","63160","62890"
"In post","2023","National Crime Agency","HEO","1670","1630","43520","43350"
"In post","2023","National Crime Agency","SCS level","35","35","106040","94730"
"In post","2023","National Crime Agency","SEO","810","800","49620","49180"
"In post","2023","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"In post","2023","National Infrastructure Commission","G6","10","5","[c]","[c]"
"In post","2023","National Infrastructure Commission","G7","20","20","55530","53410"
"In post","2023","National Infrastructure Commission","HEO","10","10","36700","35500"
"In post","2023","National Infrastructure Commission","SCS level","5","5","[c]","[c]"
"In post","2023","National Records of Scotland","AA","115","110","24540","24890"
"In post","2023","National Records of Scotland","AO","35","30","27000","27740"
"In post","2023","National Records of Scotland","EO","70","65","31860","31940"
"In post","2023","National Records of Scotland","G6","25","25","77950","79110"
"In post","2023","National Records of Scotland","G7","30","30","58820","58100"
"In post","2023","National Records of Scotland","HEO","105","100","38020","38330"
"In post","2023","National Records of Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","SEO","70","70","47740","49860"
"In post","2023","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","EO","20","20","28210","27350"
"In post","2023","National Savings and Investments","G6","20","20","74970","75000"
"In post","2023","National Savings and Investments","G7","70","70","55190","54840"
"In post","2023","National Savings and Investments","HEO","30","30","37510","38220"
"In post","2023","National Savings and Investments","SCS level","15","15","107460","109650"
"In post","2023","National Savings and Investments","SEO","50","50","45610","45000"
"In post","2023","Northern Ireland Office","AO","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","EO","10","10","27970","28420"
"In post","2023","Northern Ireland Office","G6","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","G7","40","40","55460","55720"
"In post","2023","Northern Ireland Office","HEO","25","25","33030","31270"
"In post","2023","Northern Ireland Office","SCS level","20","20","89660","77680"
"In post","2023","Northern Ireland Office","SEO","55","55","40440","37680"
"In post","2023","Office for Budget Responsibility","EO","5","5","[c]","[c]"
"In post","2023","Office for Budget Responsibility","G6","10","5","[c]","[c]"
"In post","2023","Office for Budget Responsibility","G7","15","15","56370","54810"
"In post","2023","Office for Budget Responsibility","HEO","10","10","38380","37060"
"In post","2023","Office for Budget Responsibility","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Budget Responsibility","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","AO","205","185","22460","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","215","210","27530","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","170","170","83420","87570"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","550","540","72250","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","225","215","33730","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","30","30","109210","99160"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","640","620","48440","52750"
"In post","2023","Office of Gas and Electricity Markets","AO","40","40","21680","20970"
"In post","2023","Office of Gas and Electricity Markets","EO","385","380","26420","25750"
"In post","2023","Office of Gas and Electricity Markets","G6","295","290","67870","66300"
"In post","2023","Office of Gas and Electricity Markets","G7","370","360","51660","49400"
"In post","2023","Office of Gas and Electricity Markets","HEO","260","255","34260","33400"
"In post","2023","Office of Gas and Electricity Markets","SCS level","60","60","97940","90980"
"In post","2023","Office of Gas and Electricity Markets","SEO","155","150","40780","41500"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","25","25","24750","24000"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","30","30","65750","64580"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","95","95","50440","49310"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","85","80","32890","32020"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","20","20","93430","87430"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","85","80","40160","39140"
"In post","2023","Office of Rail and Road","AO","15","15","23540","23720"
"In post","2023","Office of Rail and Road","EO","30","30","30260","30720"
"In post","2023","Office of Rail and Road","G6","45","40","73790","74850"
"In post","2023","Office of Rail and Road","G7","165","155","59670","58270"
"In post","2023","Office of Rail and Road","HEO","40","40","34900","35630"
"In post","2023","Office of Rail and Road","SCS level","20","20","108370","98760"
"In post","2023","Office of Rail and Road","SEO","55","55","43720","43970"
"In post","2023","Office of the Public Guardian","AA","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","AO","1015","920","21780","21780"
"In post","2023","Office of the Public Guardian","EO","430","410","25880","25830"
"In post","2023","Office of the Public Guardian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G7","20","20","53490","51770"
"In post","2023","Office of the Public Guardian","HEO","130","120","31410","31270"
"In post","2023","Office of the Public Guardian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO","50","50","38540","37680"
