"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Human Resources","Registers of Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Prison Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The Insolvency Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Health Security Agency","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Vehicle Certification Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Welsh Revenue Authority","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scottish Prison Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Attorney General's Office","Westminster","London","10","[c]","52940","52670"
"Leaver Dept.","2023","Legal","Cabinet Office (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Competition and Markets Authority","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Leeds","Outside London","10","[c]","36010","26900"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Westminster","London","30","[c]","38610","28370"
"Leaver Dept.","2023","Legal","Department for Education (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","FCDO Services","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Food Standards Agency","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Government Legal Department","Westminster","London","95","[c]","50810","51890"
"Leaver Dept.","2023","Legal","HM Courts and Tribunals Service","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Crown Prosecution Service Inspectorate","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Crown Prosecution Service Inspectorate","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Health and Safety Executive","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Health and Safety Executive","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Institute for Apprenticeships and Technical Education","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Intellectual Property Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Defence (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","National Crime Agency","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of the Public Guardian","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Registers of Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Courts and Tribunals Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Serious Fraud Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Devon CC","Outside London","10","[c]","25010","23670"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
