"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office (excl. agencies)","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Property","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Psychology","London","London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Security","London","London","140","135","54030","55790"
"In post","2023","Cabinet Office (excl. agencies)","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Security","North West (England)","Outside London","10","10","37150","34320"
"In post","2023","Cabinet Office (excl. agencies)","Security","Scotland","Outside London","30","25","31100","33020"
"In post","2023","Cabinet Office (excl. agencies)","Security","South East (England)","Outside London","45","45","34660","34480"
"In post","2023","Cabinet Office (excl. agencies)","Security","South West (England)","Outside London","20","15","34950","34320"
"In post","2023","Cabinet Office (excl. agencies)","Security","Unknown","Unknown","15","15","35920","35740"
"In post","2023","Cabinet Office (excl. agencies)","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Security","Yorkshire and The Humber","Outside London","125","120","34130","34320"
"In post","2023","Cabinet Office (excl. agencies)","Social Research","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Statistics","London","London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","London","London","1550","1520","52210","56430"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","North East (England)","Outside London","50","50","36840","33020"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","North West (England)","Outside London","75","75","41580","38460"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Scotland","Outside London","220","215","35110","32640"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","South East (England)","Outside London","40","40","32250","21830"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","South West (England)","Outside London","45","45","45650","50690"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","105","105","41090","32640"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Wales","Outside London","25","25","49800","51290"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Outside London","30","30","53050","51290"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","325","310","31010","27110"
"In post","2023","Central Civil Service Fast Stream","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Commercial","London","London","65","65","30450","30130"
"In post","2023","Central Civil Service Fast Stream","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Commercial","North West (England)","Outside London","10","10","30530","30130"
"In post","2023","Central Civil Service Fast Stream","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Communications","London","London","10","10","33660","34250"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","London","London","90","90","31130","30130"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","North West (England)","Outside London","15","15","29940","30130"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Yorkshire and The Humber","Outside London","15","15","30830","30130"
"In post","2023","Central Civil Service Fast Stream","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Finance","London","London","60","60","31240","30130"
"In post","2023","Central Civil Service Fast Stream","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Finance","North West (England)","Outside London","15","15","31440","30130"
"In post","2023","Central Civil Service Fast Stream","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","London","London","165","165","30840","30130"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","North East (England)","Outside London","10","10","30070","28940"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","North West (England)","Outside London","20","20","30030","28840"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","South West (England)","Outside London","10","10","29770","30130"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","West Midlands (England)","Outside London","10","10","31180","30130"
"In post","2023","Central Civil Service Fast Stream","Project Delivery","Yorkshire and The Humber","Outside London","15","15","30520","28840"
"In post","2023","Central Civil Service Fast Stream","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","London","London","10","10","29690","29480"
"In post","2023","Central Civil Service Fast Stream","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Property","Yorkshire and The Humber","Outside London","10","10","29870","30130"
"In post","2023","Central Civil Service Fast Stream","Science and Engineering","London","London","85","85","30260","30130"
"In post","2023","Central Civil Service Fast Stream","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
