"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Black","Welsh Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Attorney General's Departments","London","AA/AO","15","15","[c]","[c]"
"In post","2023","Mixed","Attorney General's Departments","London","EO","30","30","29030","28370"
"In post","2023","Mixed","Attorney General's Departments","London","G6/G7","90","85","61590","61850"
"In post","2023","Mixed","Attorney General's Departments","London","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Attorney General's Departments","London","SEO/HEO","35","35","37610","38860"
"In post","2023","Mixed","Attorney General's Departments","Outside London","AA/AO","30","30","22610","22870"
"In post","2023","Mixed","Attorney General's Departments","Outside London","EO","30","30","27870","27400"
"In post","2023","Mixed","Attorney General's Departments","Outside London","G6/G7","65","60","56320","54100"
"In post","2023","Mixed","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Attorney General's Departments","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Mixed","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","London","G6/G7","75","70","61820","56430"
"In post","2023","Mixed","Cabinet Office","London","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","London","SEO/HEO","145","140","33450","32960"
"In post","2023","Mixed","Cabinet Office","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Outside London","SEO/HEO","50","50","33180","32960"
"In post","2023","Mixed","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","London","G6/G7","15","10","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","EO","20","20","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","G6/G7","110","110","58510","55350"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","100","100","40590","41060"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","70","65","35930","34120"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","London","G6/G7","35","35","56440","54140"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","London","SCS level","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","London","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Education","London","G6/G7","40","40","59830","56040"
"In post","2023","Mixed","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","London","SEO/HEO","50","45","40030","41440"
"In post","2023","Mixed","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Mixed","Department for Education","Outside London","G6/G7","35","35","54340","51750"
"In post","2023","Mixed","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","Outside London","SEO/HEO","60","60","34340","31320"
"In post","2023","Mixed","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","London","G6/G7","30","25","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","London","SEO/HEO","40","40","37070","35450"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","45","40","22540","22150"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","EO","25","25","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","35","30","52660","49400"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","75","70","34920","37300"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","London","G6/G7","35","35","59270","55500"
"In post","2023","Mixed","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","London","SEO/HEO","45","40","38860","41310"
"In post","2023","Mixed","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
