"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Legal","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","135","135","41380","40600"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","465","460","25950","25040"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","15","15","31100","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Other","Outside London","75","75","24250","19080"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Policy","London","1310","1310","45230","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Policy","Outside London","335","335","35920","31600"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","London","30","30","47630","42560"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","30","30","34610","31750"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","150","150","32130","30950"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Security","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Statistics","London","10","10","42020","40970"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Commercial","London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Communications","London","15","15","39650","38120"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Economics","London","35","35","46410","39880"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Economics","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Finance","London","10","10","43510","41920"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Human Resources","London","10","10","40370","36620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Operational Research","London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Other","London","30","30","31930","29660"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Other","Outside London","15","15","32030","31880"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Policy","London","370","370","41130","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Policy","Outside London","50","50","35520","32560"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","London","45","45","43920","41410"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","15","15","37710","31880"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Social Research","London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Commercial","Outside London","45","45","33080","30330"
"In post","2023","20-29","Department for Education","Communications","London","45","45","37340","37870"
"In post","2023","20-29","Department for Education","Communications","Outside London","25","25","33860","30890"
"In post","2023","20-29","Department for Education","Digital, Data and Technology","London","40","40","45200","46180"
"In post","2023","20-29","Department for Education","Digital, Data and Technology","Outside London","150","150","34090","30330"
"In post","2023","20-29","Department for Education","Economics","London","35","35","47750","46600"
"In post","2023","20-29","Department for Education","Economics","Outside London","20","20","34410","33950"
"In post","2023","20-29","Department for Education","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Finance","Outside London","80","80","34810","30330"
"In post","2023","20-29","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Human Resources","Outside London","35","35","28240","26420"
"In post","2023","20-29","Department for Education","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Operational Delivery","London","50","50","39630","35170"
"In post","2023","20-29","Department for Education","Operational Delivery","Outside London","205","205","32380","30330"
"In post","2023","20-29","Department for Education","Operational Research","London","10","10","44230","46600"
"In post","2023","20-29","Department for Education","Operational Research","Outside London","20","20","38160","34540"
"In post","2023","20-29","Department for Education","Policy","London","260","260","43090","41440"
"In post","2023","20-29","Department for Education","Policy","Outside London","265","265","35140","31320"
"In post","2023","20-29","Department for Education","Project Delivery","London","50","50","42060","41440"
"In post","2023","20-29","Department for Education","Project Delivery","Outside London","120","120","35630","30400"
"In post","2023","20-29","Department for Education","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Social Research","London","25","20","46000","46600"
"In post","2023","20-29","Department for Education","Social Research","Outside London","20","20","40070","43250"
"In post","2023","20-29","Department for Education","Statistics","London","15","15","43530","46600"
"In post","2023","20-29","Department for Education","Statistics","Outside London","50","50","39430","37590"
"In post","2023","20-29","Department for Education","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Commercial","Outside London","15","15","31870","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","London","35","35","35820","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","Outside London","20","20","30690","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","25","25","37110","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","85","85","32530","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Economics","London","25","25","40370","34580"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Finance","London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Finance","Outside London","40","40","34000","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Human Resources","London","10","10","38530","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","20","20","34080","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","London","20","20","36480","33510"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","820","805","24970","22150"
