"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","10","[c]","33900","34400"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","HEO","15","[c]","36440","37850"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","AO","15","[c]","22220","22220"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","HEO","10","[c]","34820","33830"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","HEO","20","[c]","45800","45690"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Scotland","AO","10","[c]","22220","22220"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","EO","30","[c]","27960","27110"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","HEO","20","[c]","34710","33990"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","AO","25","[c]","22070","22220"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","EO","25","[c]","28410","27080"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","HEO","15","[c]","34580","33990"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","30","[c]","29330","30080"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The Insolvency Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","London","EO","10","[c]","27550","27690"
"New entrant CS","2023","Human Resources","UK Health Security Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Wales","AO","10","[c]","20800","21200"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Wales","G7","[c]","[c]","[c]","[c]"
